accX,accY,accZ
-191,29,655
-193,103,642
-176,96,645
-189,141,634
-139,54,590
-138,-11,596
-106,-44,588
-96,-33,602
-101,70,605
-128,145,595
-128,180,560
-84,87,535
-73,14,534
-70,26,544
-72,88,553
-95,201,546
-95,228,532
-85,202,502
-44,110,484
-54,63,490
-37,51,494
-48,150,504
-74,239,496
-80,275,472
-50,172,436
-43,114,438
-51,152,454
-48,227,457
-73,311,434
-47,276,413
-36,198,402
-34,165,407
-32,185,411
-39,234,421
-34,273,420
-56,350,410
-58,361,411
-24,309,396
-8,287,389
-18,293,384
-24,278,374
-29,254,382
-32,258,381
-22,250,379
-28,244,380
-29,245,379
-26,246,379
-52,264,401
-37,247,388
-29,253,378
-38,240,394
-43,256,396
-33,245,384
-31,246,384
-33,240,385
-38,238,391
-36,242,391
-4,266,381
-4,269,388
-22,307,387
-54,341,389
-48,331,401
-59,312,404
-68,309,408
-81,288,413
-82,283,421
-50,197,431
-53,188,424
-33,170,407
-26,172,407
-35,203,400
-20,194,411
-25,224,412
-73,301,426
-77,294,436
-71,258,466
-52,173,472
-41,96,466
-55,115,447
-40,179,454
-62,227,466
-95,257,492
-73,152,517
-52,58,511
-45,52,493
-85,170,507
-104,216,532
-94,165,563
-76,57,571
-90,-9,568
-66,-23,542
-78,73,548
-153,165,581
-151,92,619
-135,-37,621
-115,-95,598
-123,-70,598
-163,48,608
-207,96,621
-227,120,643
-206,72,666
-171,-15,673
-187,-39,678
-192,-36,676
-202,-54,680
-214,-38,682
-178,-114,671
-182,-125,669
-187,-134,674
-193,-121,670
-177,-127,669
-163,-146,656
-179,-134,660
-153,-113,649
-142,-58,637
-179,-67,644
-222,38,641
-239,62,655
-279,80,667
-292,51,684
-279,5,698
-238,-127,700
-243,-208,687
-190,-133,658
-227,-29,665
-325,46,684
-308,-56,706
-273,-231,701
-235,-251,681
-191,-161,650
-255,-39,651
-297,10,664
-238,-111,686
-179,-286,669
-162,-291,627
-171,-129,614
-235,-26,614
-255,-40,628
-133,-240,644
-109,-377,618
-91,-358,578
-81,-156,555
-100,-83,550
-90,-144,552
-90,-210,564
-8,-365,563
-10,-378,555
-55,-359,534
-25,-247,511
33,-136,487
42,-132,487
51,-116,478
51,-122,477
59,-134,481
40,-118,479
30,-127,486
30,-119,476
21,-139,488
-11,-187,490
-15,-187,489
-43,-263,510
-52,-326,521
3,-377,562
-31,-250,563
-118,-97,552
-94,-102,551
-70,-241,562
-81,-404,606
-84,-409,630
-117,-238,640
-232,-73,626
-275,-27,620
-254,-32,616
-144,-228,615
-136,-309,627
-167,-316,664
-214,-146,691
-320,17,664
-298,-69,653
-200,-224,656
-199,-230,700
-282,-38,721
-333,17,677
-205,-202,677
-223,-155,715
-330,72,693
-297,18,661
-185,-121,646
-197,-85,690
-260,86,657
-185,-4,610
-115,-108,621
-154,76,627
-93,15,551
-65,-41,570
-150,182,538
-42,67,497
-36,68,528
-100,220,477
-25,95,465
-50,126,494
-107,262,461
-100,222,431
-30,154,424
-49,212,453
-101,309,430
-89,277,402
-29,219,417
-43,283,416
-107,351,400
-52,275,371
-39,286,385
-36,312,384
-83,373,383
-100,361,344
-49,286,327
-22,288,315
-42,332,325
-78,375,309
-85,366,273
-28,282,255
-32,269,244
-29,287,245
-39,318,234
-59,376,230
-66,359,221
-65,363,215
-79,347,199
-82,337,193
-89,333,184
-62,280,168
-55,262,160
-36,258,152
-22,256,149
-19,281,148
-28,316,144
-43,324,136
-61,328,128
-79,331,110
-86,287,100
-73,261,83
-37,238,68
-15,226,74
-22,233,58
-36,278,52
-62,312,31
-65,293,15
-24,220,-2
-4,194,-16
-5,201,-18
-25,239,-32
-41,264,-48
-25,252,-63
4,186,-76
9,161,-86
8,165,-93
3,206,-96
-7,238,-99
-11,214,-113
39,167,-121
49,140,-124
44,191,-114
30,214,-119
58,179,-123
93,124,-127
116,115,-124
121,136,-114
111,156,-109
117,120,-113
151,72,-122
188,47,-109
194,46,-107
190,36,-100
185,15,-98
194,0,-102
224,-22,-106
246,-38,-100
241,-39,-93
230,-59,-92
235,-89,-100
259,-124,-95
275,-130,-89
255,-141,-83
247,-158,-86
251,-176,-88
273,-204,-88
260,-218,-80
244,-221,-75
245,-235,-75
255,-251,-78
271,-269,-73
272,-273,-68
272,-277,-62
264,-278,-59
254,-270,-59
256,-276,-60
261,-289,-53
272,-303,-49
267,-318,-43
270,-334,-46
268,-338,-38
267,-339,-38
258,-345,-35
258,-342,-30
256,-342,-35
258,-330,-34
262,-333,-35
265,-336,-32
260,-340,-32
263,-336,-35
259,-343,-36
267,-336,-43
261,-338,-46
257,-332,-43
265,-329,-44
257,-316,-46
266,-323,-48
259,-309,-50
256,-307,-50
248,-301,-49
251,-302,-51
246,-298,-48
245,-290,-48
241,-288,-50
245,-286,-54
253,-287,-55
252,-286,-54
245,-285,-55
240,-278,-58
249,-276,-52
250,-273,-57
247,-269,-58
248,-268,-61
250,-270,-57
251,-278,-58
251,-274,-55
251,-276,-58
251,-268,-55
253,-268,-60
255,-272,-59
257,-272,-60
263,-272,-61
263,-272,-59
264,-268,-61
265,-274,-59
263,-272,-66
272,-279,-65
274,-281,-66
278,-279,-72
277,-276,-75
273,-260,-78
259,-235,-77
258,-215,-82
259,-198,-80
265,-192,-82
271,-197,-78
274,-200,-77
289,-197,-83
290,-180,-89
281,-153,-90
264,-121,-91
271,-109,-90
264,-113,-82
265,-119,-81
280,-111,-82
278,-87,-98
274,-60,-99
245,-35,-102
229,-20,-99
220,-19,-90
237,-40,-90
233,-28,-93
238,-20,-99
237,13,-105
236,33,-108
176,64,-110
167,69,-105
154,58,-99
170,59,-103
168,85,-116
155,118,-121
136,144,-119
91,160,-120
72,144,-117
81,132,-117
89,146,-116
100,157,-129
99,156,-134
61,166,-131
16,194,-127
2,207,-116
35,169,-113
57,159,-114
36,174,-119
-16,216,-99
-28,215,-76
-3,183,-61
21,199,-65
-9,238,-50
-49,258,-17
-46,238,5
-2,225,18
4,249,20
-58,297,55
-55,272,105
-4,268,113
-30,330,125
-88,349,168
-37,288,210
-3,302,212
-75,388,235
-74,338,297
-41,308,300
-14,318,298
-89,383,329
-134,387,373
-43,311,391
-25,339,376
-136,375,408
-122,308,434
-22,256,403
-115,307,414
-158,271,445
-31,186,417
-94,237,426
-124,207,472
-19,123,461
-105,205,459
-153,181,501
