accX,accY,accZ
173,-226,-76
182,-186,-83
162,-85,-80
152,-4,-79
134,110,-75
121,197,-86
132,222,-92
151,215,-82
154,211,-40
145,257,11
134,337,71
123,369,116
112,347,167
75,362,242
45,419,306
59,351,338
22,393,392
28,315,410
-38,266,453
-88,283,497
-59,172,499
-124,153,563
-163,158,594
-138,89,609
-146,-14,625
-258,58,668
-179,-81,643
-260,-41,680
-313,-41,630
-258,-127,605
-266,-274,618
-328,-172,635
-272,-209,583
-216,-422,542
-335,-292,575
-251,-229,496
27,-391,348
119,-531,304
194,-467,218
198,-345,85
201,-386,18
205,-377,-33
225,-304,-62
217,-244,-99
210,-188,-106
216,-177,-106
208,-121,-88
200,35,-90
166,167,-77
158,254,-74
153,210,-84
158,168,-81
155,201,-35
142,277,21
153,303,82
104,340,146
78,349,220
92,322,290
38,329,347
10,302,396
-31,243,448
-92,235,504
-144,189,552
-86,105,548
-135,58,601
-191,54,643
-242,59,654
-249,-2,646
-230,-88,636
-176,-192,599
-246,-249,612
-332,-194,641
-364,-162,597
-196,-301,538
-184,-414,517
-207,-302,506
-176,-249,397
113,-388,235
194,-434,185
191,-358,93
204,-381,33
200,-368,-32
175,-270,-41
189,-330,-86
218,-261,-101
166,-154,-88
182,-161,-96
218,-76,-92
161,64,-79
189,0,-90
154,140,-85
116,255,-67
156,154,-102
131,244,-72
160,196,-89
156,199,-47
132,258,-19
174,252,7
123,294,68
145,304,79
93,342,140
123,326,169
79,342,229
53,360,280
51,347,325
-12,366,380
31,303,395
-56,316,447
-16,244,448
-82,217,510
-107,208,521
-101,120,554
-155,156,578
-123,57,601
-196,109,631
-120,-9,623
-235,42,668
-123,-66,628
-253,-49,674
-181,-86,622
-250,-173,646
-294,-115,616
-209,-262,587
-341,-197,637
-279,-199,579
-216,-377,568
-330,-216,567
-105,-310,474
-20,-468,421
-162,-259,401
176,-428,242
178,-456,232
186,-391,100
225,-372,45
216,-347,3
192,-348,-60
202,-333,-75
183,-299,-97
220,-276,-110
227,-182,-103
175,-71,-92
206,-82,-91
201,10,-100
136,141,-75
164,110,-91
138,184,-86
122,258,-83
164,178,-95
152,207,-52
133,253,-12
164,271,19
142,291,76
92,334,136
112,335,184
71,341,243
34,366,297
54,341,334
-10,352,385
-13,337,410
-6,260,441
-94,240,491
-98,211,511
-85,130,545
-194,156,591
-111,92,599
-155,21,634
-246,72,654
-124,-20,629
-195,-126,628
-327,-30,654
-158,-152,596
-342,-163,644
-334,-98,592
-410,-149,652
-268,-195,577
-288,-355,594
-379,-174,587
-59,-344,488
-240,-326,525
-10,-279,390
73,-498,402
45,-331,238
212,-404,171
203,-373,94
235,-365,38
229,-336,9
201,-336,-41
223,-348,-84
229,-270,-95
199,-190,-93
