accX,accY,accZ
-245,-194,684
-297,-299,701
-290,-376,719
-252,-554,774
-304,-650,851
-527,-652,867
-637,-596,794
-662,-656,772
-577,-689,767
-454,-826,786
-160,-859,739
178,-737,541
144,-462,227
279,-360,48
322,-345,10
392,-299,-26
446,-217,-52
477,-81,-75
507,-9,-93
495,17,-103
461,66,-108
487,138,-120
389,228,-140
260,261,-118
164,182,-111
127,130,-83
69,172,9
25,213,61
22,226,132
-4,216,242
-87,273,290
-22,298,362
-54,184,441
-133,205,472
-86,213,495
-160,85,580
-141,122,573
-139,64,578
-273,-92,671
-177,-25,639
-140,-162,707
-374,-188,751
-111,-152,683
-306,-361,811
-202,-285,718
-262,-439,744
-321,-491,835
-385,-444,721
-315,-621,849
-649,-586,833
-558,-551,737
-549,-718,808
-572,-836,958
-669,-714,786
-481,-670,710
-182,-844,703
127,-747,538
93,-425,263
313,-437,173
285,-321,43
327,-337,8
388,-310,-23
454,-212,-50
477,-133,-71
494,-34,-88
504,50,-105
475,133,-109
392,163,-130
278,214,-118
179,159,-81
113,173,-41
89,223,36
75,236,111
-31,227,163
-89,263,276
-28,301,377
-25,251,424
-134,194,477
-85,178,527
-115,91,555
-87,16,612
-71,-138,709
-159,-223,750
-180,-323,795
-194,-307,754
-305,-419,732
-448,-476,736
-580,-524,751
-627,-599,776
-697,-735,917
-646,-791,889
-469,-779,765
-213,-617,507
137,-399,195
292,-396,60
333,-325,-1
387,-341,-33
435,-284,-51
475,-219,-68
517,-6,-99
514,166,-126
419,200,-125
245,117,-94
126,158,-40
44,143,54
41,270,193
-125,243,349
-48,169,465
-84,242,531
-214,18,637
-230,-112,625
-100,-137,696
-139,-403,790
-254,-401,719
-492,-634,830
-485,-652,753
-778,-703,882
-396,-780,703
-219,-647,519
342,-362,51
385,-273,-3
492,-187,-66
540,-174,-64
508,-13,-100
408,152,-94
243,170,-120
116,158,-38
0,193,48
10,246,247
-97,185,362
-76,234,454
-149,112,504
-95,132,548
-56,-33,682
-90,-128,678
-225,-279,706
-205,-410,835
-174,-575,827
-411,-613,741
-666,-602,755
-574,-765,901
-354,-879,751
-223,-650,520
102,-492,227
334,-280,15
441,-184,-37
482,-188,-48
498,-242,-44
499,-156,-61
456,57,-96
377,206,-125
254,242,-112
155,154,-60
