accX,accY,accZ
-39,245,379
-4,209,391
-64,239,437
-47,210,457
-83,187,503
-123,199,528
-120,130,557
-200,175,592
-155,86,613
-265,122,652
-198,38,653
-276,57,686
-224,-8,667
-314,36,687
-330,14,698
-239,-82,663
-302,-20,668
-188,-92,634
-212,-45,629
-111,-137,566
-111,-95,541
-114,-132,528
-69,-194,503
-36,-178,446
-39,-175,412
-24,-183,375
-9,-210,352
-8,-232,325
20,-231,289
28,-262,262
40,-252,241
65,-261,212
66,-263,205
67,-262,187
95,-257,167
98,-268,145
117,-261,133
123,-269,115
131,-279,99
145,-271,92
138,-264,76
165,-275,56
180,-256,50
200,-250,43
180,-237,20
183,-248,13
197,-226,-2
205,-214,-15
191,-200,-17
181,-201,-37
196,-178,-54
180,-169,-59
172,-151,-75
203,-151,-94
169,-132,-100
168,-109,-116
172,-96,-114
162,-71,-120
180,-66,-128
151,-35,-107
185,-37,-107
147,6,-78
169,4,-61
140,60,-12
166,77,14
133,131,71
156,129,93
99,190,136
122,176,138
79,222,182
85,216,201
40,266,242
34,238,251
14,253,279
16,249,304
-20,273,339
17,230,356
-49,260,391
-28,220,413
-67,237,434
-57,214,460
-102,222,500
-86,190,520
-150,205,557
-117,146,560
-214,192,601
-168,113,598
-272,161,644
-266,109,647
-240,72,648
-321,111,676
-279,30,668
-281,20,669
-343,64,682
-294,-5,671
-254,-20,664
-309,32,665
-327,2,669
-191,-86,634
-238,-12,625
-221,-46,629
-150,-154,591
-131,-163,566
-142,-90,536
-95,-182,524
-77,-170,487
-58,-154,451
-49,-176,427
-60,-198,392
-25,-190,364
-23,-220,329
-15,-239,309
24,-252,263
20,-264,240
56,-269,206
65,-263,183
110,-258,154
108,-266,136
144,-266,112
159,-264,91
188,-261,71
193,-266,58
204,-259,35
208,-259,10
211,-232,-17
210,-239,-25
208,-210,-55
196,-203,-68
205,-167,-88
185,-150,-96
195,-120,-112
174,-89,-105
178,-68,-107
188,-53,-98
155,-17,-65
159,20,-29
176,69,12
154,115,68
140,151,100
122,174,134
84,223,183
66,244,215
45,251,241
7,274,277
11,254,306
-17,235,333
-42,249,372
-60,249,426
-100,238,468
-116,207,513
-171,172,566
-226,134,612
-305,126,657
-334,77,672
-308,16,656
-233,-57,608
-106,-138,514
-57,-172,391
-39,-212,315
11,-243,236
66,-255,176
121,-254,127
166,-253,79
205,-256,36
207,-252,-18
201,-225,-62
187,-183,-90
163,-120,-101
160,-61,-93
161,-20,-45
176,59,30
151,132,102
90,213,159
59,260,223
42,250,268
1,252,322
-6,232,363
-43,231,420
-83,204,483
-115,206,516
-176,171,577
-230,138,625
-273,94,654
-268,38,660
-202,-42,632
-166,-111,595
-111,-144,528
-58,-151,423
-38,-185,349
-6,-234,279
30,-255,221
77,-261,171
113,-271,136
147,-275,95
174,-279,61
190,-276,23
192,-259,-19
192,-225,-58
185,-174,-86
178,-126,-102
174,-82,-108
176,-70,-100
170,-42,-64
162,22,-18
157,94,34
138,151,89
111,198,137
101,211,184
68,240,226
37,253,259
11,266,302
-15,273,340
-48,263,375
-48,230,411
-68,210,455
-111,196,508
-168,218,534
-181,161,582
-227,131,620
-269,117,652
-267,59,658
-292,52,653
-229,1,628
-156,-60,557
-83,-128,484
-66,-163,406
-45,-207,334
-1,-236,268
35,-250,218
79,-260,169
116,-266,129
146,-279,91
178,-287,59
197,-281,22
203,-257,-15
197,-224,-46
186,-181,-71
177,-153,-91
181,-139,-102
170,-114,-103
168,-63,-84
166,-14,-31
159,57,28
139,113,90
133,162,151
94,221,202
50,252,250
9,275,300
-11,277,346
-39,263,399
-77,238,457
-115,200,520
-237,213,589
-230,144,612
-292,128,651
-269,57,646
-133,-73,571
-86,-114,478
-60,-165,372
-7,-219,275
48,-263,195
109,-278,129
175,-271,79
196,-285,23
183,-263,-28
173,-186,-79
171,-135,-107
162,-107,-96
149,-55,-63
143,43,9
130,133,84
113,200,157
87,233,208
43,255,255
21,255,310
-14,244,358
-48,224,408
-91,208,460
-135,163,514
-189,148,580
-246,148,637
-271,116,656
-266,65,656
-222,19,635
-140,-74,577
-107,-136,540
-81,-149,469
-64,-184,410
-36,-206,347
-16,-224,290
6,-250,272
28,-260,232
70,-277,195
93,-273,164
126,-277,142
135,-272,123
169,-277,105
158,-283,96
172,-267,81
184,-273,67
181,-274,58
180,-270,56
183,-267,44
191,-266,39
197,-272,39
191,-269,26
190,-264,27
187,-267,14
183,-266,12
186,-270,14
180,-260,6
184,-250,-1
192,-259,-4
197,-258,-18
192,-259,-26
182,-258,-28
181,-241,-26
183,-228,-45
191,-224,-44
196,-232,-59
181,-227,-64
178,-204,-66
183,-182,-81
192,-184,-91
160,-157,-87
178,-140,-99
161,-123,-103
166,-99,-102
167,-94,-103
161,-55,-92
148,-26,-70
176,18,-24
170,79,37
154,126,83
121,185,132
83,240,176
51,256,235
-5,257,275
-56,278,319
-74,258,358
-87,222,406
-113,184,475
-166,179,552
-226,161,612
-249,121,645
-240,60,648
-197,-22,624
-132,-83,558
-97,-123,481
-73,-169,399
-42,-210,316
12,-242,251
75,-261,178
125,-267,126
169,-278,81
194,-279,23
190,-266,-17
180,-218,-58
170,-169,-82
155,-114,-88
164,-79,-74
165,-1,-19
149,94,56
137,155,122
129,184,154
98,220,206
19,272,249
-44,279,306
-61,251,347
-96,226,419
-144,216,499
-181,189,563
-200,147,612
-208,81,635
-175,7,615
-129,-49,560
-122,-93,478
-100,-148,389
-45,-206,305
29,-245,231
89,-264,153
133,-266,93
164,-276,43
178,-264,-15
180,-218,-52
179,-164,-81
181,-116,-84
168,-61,-70
149,24,6
166,107,99
134,170,166
83,223,218
30,258,267
-5,253,312
-64,251,365
-118,222,431
-143,195,507
-177,183,570
-184,143,620
-165,91,634
-171,38,630
-171,24,606
-152,-28,577
-139,-67,535
-125,-107,476
-103,-149,405
-73,-184,338
-28,-228,281
27,-258,221
71,-262,163
111,-268,115
143,-276,70
167,-281,30
180,-273,-10
186,-244,-45
187,-207,-75
177,-168,-83
160,-125,-88
166,-94,-64
169,-44,-19
171,27,50
157,99,102
141,166,149
114,213,191
68,235,228
24,255,269
-3,261,319
-34,254,356
-74,243,420
-124,232,489
-157,215,549
-195,192,597
-200,126,630
-187,76,628
-170,12,599
-137,-41,544
-108,-95,477
-96,-145,393
-76,-182,358
-26,-225,283
37,-259,209
86,-267,147
130,-274,96
161,-278,52
184,-272,5
190,-245,-35
192,-201,-70
182,-160,-92
161,-120,-87
159,-66,-57
161,17,3
167,77,81
136,156,134
102,212,181
52,250,232
25,264,274
0,263,318
-41,244,367
-98,220,430
-149,215,485
-165,167,553
-220,171,606
-220,126,624
-203,71,632
-171,-2,607
-141,-47,580
-104,-102,530
-87,-116,465
-64,-152,408
-51,-182,352
-33,-208,298
-5,-244,259
28,-259,224
56,-267,185
91,-270,156
100,-268,140
119,-263,125
144,-274,96
165,-267,83
189,-273,63
186,-273,44
208,-280,23
198,-259,0
215,-243,-25
199,-240,-42
214,-223,-55
192,-202,-70
197,-176,-81
190,-177,-89
181,-154,-91
182,-138,-95
188,-130,-89
189,-135,-96
173,-131,-103
162,-129,-100
154,-109,-103
155,-104,-103
155,-93,-102
163,-95,-101
