accX,accY,accZ
260,-84,-150
277,-40,-140
251,-27,-133
250,-1,-124
240,36,-126
213,19,-108
209,85,-113
171,93,-98
184,87,-93
152,96,-87
171,77,-71
157,88,-64
142,76,-19
171,85,-14
136,122,36
158,98,54
159,146,72
167,149,134
191,158,152
165,176,225
203,163,236
158,181,306
182,176,315
124,177,384
150,155,377
107,150,430
126,134,413
68,68,473
89,120,463
23,52,522
54,93,502
-36,47,562
21,50,518
-104,105,571
-40,-52,549
-110,70,553
-150,-33,605
-60,-77,553
-187,24,614
-134,-185,597
-201,8,594
-212,-164,639
-145,-109,574
-274,-13,652
-185,-229,604
-297,2,607
-309,-214,644
-272,-103,563
-391,-121,632
-257,-199,532
-474,-78,601
-307,-261,501
-468,64,549
-335,-330,481
-464,69,484
-306,-355,428
-318,-82,373
-391,-287,431
-218,26,297
-107,-389,249
-172,63,193
184,-371,95
58,-95,16
254,-294,-13
267,-151,-102
243,-185,-106
274,-140,-134
252,-166,-142
282,-140,-151
263,-125,-151
278,-104,-154
272,-79,-152
279,-41,-134
268,-17,-134
261,13,-128
248,35,-132
222,42,-110
214,93,-119
182,76,-90
175,101,-110
162,107,-76
178,79,-78
165,105,-30
180,103,-9
159,124,64
179,155,88
174,136,158
164,217,205
199,151,241
140,215,306
197,177,320
107,136,390
106,203,409
156,105,422
77,32,477
7,108,517
5,120,509
-55,36,556
-101,111,569
-72,24,533
-83,-133,556
-188,-127,620
-226,10,612
-173,-94,568
-209,-255,597
-317,-189,643
-386,-4,601
-344,-81,535
-298,-303,500
-474,-264,573
-487,61,518
-284,-108,402
-210,-368,365
-218,-267,344
-158,2,232
146,-115,9
274,-234,-37
272,-143,-116
278,-144,-155
281,-137,-156
283,-95,-147
300,-47,-146
305,-7,-145
275,24,-142
232,77,-109
206,111,-101
208,98,-103
180,76,-75
161,103,-19
178,138,32
202,137,79
177,147,164
169,211,231
185,203,262
166,154,321
105,169,397
81,204,411
120,135,415
33,150,465
67,140,470
48,19,498
-51,-1,546
-107,90,560
-89,43,542
-65,-131,543
-190,-213,607
-254,-117,633
-293,-7,632
-295,-17,584
-242,-120,548
-308,-298,530
-445,-366,560
-507,-233,580
-512,-38,554
-424,66,449
-283,90,359
-149,41,200
157,-111,11
274,-158,-85
278,-136,-120
290,-112,-142
301,-66,-144
296,-4,-139
285,58,-126
247,98,-116
210,130,-108
179,126,-76
165,110,-13
160,144,74
165,173,161
150,184,244
124,192,321
88,182,389
54,151,424
32,110,467
-10,75,518
-64,52,544
-116,-6,570
-150,-90,592
-104,-40,550
-182,-25,578
-254,22,601
-323,-4,617
-429,-62,625
-471,-118,602
-479,-226,582
-456,-287,544
-353,-342,435
-173,-340,309
113,-375,199
282,-289,24
279,-148,-119
288,-131,-152
310,-102,-156
314,-55,-149
307,5,-138
280,50,-127
237,93,-124
226,99,-102
218,84,-70
211,100,8
206,132,92
211,162,172
189,150,247
149,148,314
113,128,377
76,78,426
52,31,464
10,8,505
-35,-28,538
-102,-86,557
-155,-159,580
-191,-180,611
-237,-182,625
-284,-238,632
-336,-276,624
-387,-327,590
-431,-345,571
-444,-371,538
-383,-387,494
-413,38,424
-283,68,352
-158,41,208
78,-92,15
279,-157,-100
276,-141,-138
282,-126,-155
278,-87,-151
290,-21,-138
266,27,-134
216,74,-118
182,72,-109
160,73,-70
148,91,1
151,115,89
170,148,168
164,148,249
148,140,321
118,123,378
111,98,415
105,59,458
48,58,493
-19,57,519
-100,33,540
-173,15,576
-232,5,607
-283,-14,634
-335,-7,629
-412,-26,613
-479,-27,579
-517,-29,576
-510,-36,543
-435,-26,462
-308,-8,369
-173,-20,224
75,-110,21
273,-154,-101
280,-140,-134
280,-123,-148
287,-85,-145
301,-9,-143
309,-22,-156
271,11,-143
229,74,-113
207,137,-111
208,132,-100
197,87,-59
176,87,2
139,115,80
165,188,148
203,218,198
186,159,245
133,147,328
111,218,384
111,204,387
119,108,409
41,39,466
11,117,510
34,101,502
-7,-15,522
-120,26,571
-119,55,549
-69,-115,544
-193,-176,610
-239,-13,619
-166,-113,566
-196,-275,598
-345,-187,648
-371,-27,574
-284,-217,527
-367,-374,544
-484,-217,585
-488,18,529
-312,-93,428
-167,-322,360
-149,-363,304
-89,-163,241
83,-107,15
282,-161,-84
277,-148,-125
292,-115,-142
303,-92,-154
289,-90,-144
287,-20,-139
297,39,-131
290,57,-139
239,69,-131
190,73,-101
176,121,-74
181,121,-42
193,130,21
181,123,86
156,143,166
142,185,238
150,235,295
141,220,343
129,136,376
68,102,428
38,144,466
53,133,477
60,36,490
-41,-17,534
-88,86,562
