accX,accY,accZ
265,57,-29
223,157,-57
225,108,-62
241,98,-84
208,208,-118
186,188,-118
216,150,-127
208,255,-171
192,209,-194
191,163,-185
210,207,-210
183,235,-210
182,146,-223
170,134,-220
163,151,-206
154,157,-189
172,150,-177
155,187,-155
119,165,-138
122,214,-110
67,214,-70
78,197,-47
64,254,-10
20,225,24
38,248,63
-4,268,98
-22,263,129
12,245,144
-64,240,190
-53,257,228
-94,246,259
-44,202,277
-112,243,324
-72,161,335
-102,194,370
-84,111,371
-48,103,408
-118,145,445
-62,36,449
-83,69,496
-129,64,536
-41,-25,535
-149,15,590
-101,-101,595
-75,-96,617
-158,-152,663
-209,-84,717
-158,-183,711
-264,-80,781
-187,-227,755
-145,-211,771
-277,-117,819
-194,-266,784
-111,-272,768
-225,-222,796
-108,-239,709
-32,-412,685
-53,-281,574
10,-427,527
-9,-329,441
-2,-363,394
-18,-326,344
14,-300,289
12,-292,255
29,-240,211
57,-246,173
58,-188,140
91,-145,109
122,-145,95
141,-48,70
207,-60,48
204,1,39
222,83,-5
265,46,-13
220,164,-62
244,155,-112
207,172,-128
181,249,-183
191,234,-206
193,138,-229
152,160,-188
126,199,-153
121,206,-119
61,232,-45
48,246,2
35,247,61
-8,252,123
-45,258,183
-14,253,226
-65,283,268
-17,212,297
-39,174,341
-63,115,376
-83,130,445
-69,35,462
-114,77,530
-79,3,565
-90,-71,583
-164,-114,653
-186,-105,713
-167,-189,710
-272,-107,793
-213,-171,803
-167,-209,763
-136,-278,744
-143,-234,739
14,-393,640
-53,-292,591
8,-363,491
-16,-353,438
-19,-326,368
3,-298,304
23,-299,253
30,-257,196
53,-183,146
97,-170,109
129,-136,90
160,-48,56
218,-1,25
275,-22,17
265,68,-11
240,142,-67
252,142,-122
236,183,-131
229,153,-193
252,140,-229
256,111,-214
209,159,-182
186,179,-145
165,186,-91
117,215,-18
45,243,81
-19,280,158
-55,272,223
-89,240,285
-104,190,344
-91,119,390
-59,40,438
-65,-21,510
-75,-81,570
-73,-154,622
-121,-180,684
-250,-143,768
-226,-211,780
-140,-269,756
-57,-335,679
-7,-336,561
-3,-346,449
-1,-330,359
16,-296,269
43,-256,200
65,-194,133
95,-126,87
160,-58,55
199,15,27
234,72,-10
256,121,-55
246,140,-109
217,234,-164
212,206,-185
209,160,-215
187,169,-181
146,204,-123
88,228,-51
20,275,36
-14,296,116
9,253,153
-32,224,217
-47,204,291
-48,133,340
-94,105,422
-106,65,490
-98,-19,547
-95,-118,596
-128,-187,655
-207,-192,730
-290,-109,812
-284,-149,820
-244,-178,792
-204,-183,725
-93,-257,585
13,-409,496
-6,-342,392
-6,-311,314
14,-287,238
42,-247,174
79,-189,124
112,-108,93
163,-51,68
200,10,36
218,76,-7
201,135,-61
182,189,-119
198,182,-189
210,154,-220
197,150,-205
145,197,-144
93,240,-77
76,238,1
65,238,72
19,241,148
-58,253,242
-104,236,326
-127,188,392
-71,72,394
-92,30,486
-104,-20,558
-89,-134,602
-102,-184,663
-206,-137,749
-245,-160,785
-277,-150,796
-160,-229,721
-11,-356,563
0,-342,416
-12,-316,332
25,-290,236
60,-231,154
96,-134,101
157,-55,56
210,18,29
233,72,-5
218,133,-64
217,170,-122
209,170,-192
193,123,-215
172,161,-180
130,197,-112
98,234,-31
57,229,67
7,239,156
-76,252,268
-105,198,346
-100,128,410
-125,81,491
-147,31,571
-124,-101,617
-159,-167,679
-210,-205,754
-177,-260,755
