accX,accY,accZ
-80,-15,602
-145,91,556
5,222,483
234,116,253
346,-13,-57
363,52,-188
409,-29,-117
322,-52,-80
180,-62,-34
-125,-25,256
-145,-132,412
-442,-216,548
-368,-215,568
-251,-4,546
-98,52,600
-100,33,555
3,190,532
177,162,292
330,30,-4
385,-46,-182
394,34,-138
350,5,-81
250,-107,-47
175,-281,136
-373,-215,472
-540,-173,635
-258,-197,514
-125,-170,538
-104,-2,602
-118,117,586
30,218,515
181,188,281
327,14,-18
384,-45,-183
405,-25,-166
364,5,-104
245,-17,-77
23,-52,90
-364,-11,441
-500,-104,647
-303,-243,559
-167,-185,539
-117,-18,576
-121,38,590
-32,103,519
42,198,523
133,199,332
263,81,62
341,2,-146
382,-6,-154
395,-9,-95
307,-48,-80
181,-85,-34
-157,-34,250
-402,-105,523
-363,-184,530
-212,-150,487
-160,-92,530
-151,53,576
-110,87,542
87,135,514
168,191,345
258,95,77
339,51,-144
384,26,-173
383,26,-96
287,-14,-87
169,-59,-41
-272,20,269
-467,-17,578
-406,-217,617
-218,-175,498
-118,-119,534
-135,42,581
-97,43,545
28,182,516
156,189,333
291,71,77
340,0,-142
368,-7,-189
396,-8,-168
387,-18,-103
270,-42,-86
171,-196,83
-76,-211,288
-418,-236,530
-325,-280,553
-247,-172,485
-176,-88,521
-127,45,579
-104,68,541
47,150,519
134,204,394
221,137,176
335,21,-93
382,-9,-170
406,-40,-132
351,-52,-100
228,-66,-89
19,-76,88
-293,-42,392
-605,-61,588
-494,-252,598
-354,-247,537
-212,-149,575
-210,40,584
-102,36,571
3,154,529
93,171,344
240,70,92
338,-33,-120
373,-50,-180
419,-56,-137
348,-77,-92
220,-73,-79
167,-74,-30
-265,40,260
-491,-88,533
-491,-192,597
-325,-223,504
-151,-182,531
-152,-33,562
-143,32,582
-73,68,555
17,172,526
156,187,341
275,83,65
332,37,-128
368,15,-174
385,8,-133
331,-39,-98
215,-82,-77
29,-58,71
-323,-33,468
-548,-62,627
-383,-215,610
-250,-161,576
-293,20,566
-260,130,593
-152,137,562
-13,221,531
67,214,328
236,99,58
314,39,-136
352,10,-178
376,9,-132
342,-30,-95
242,-93,-57
31,-46,72
-345,-42,435
-505,-101,558
-541,-181,589
-400,-218,485
-157,-189,508
-199,-24,580
-217,65,611
-124,76,565
24,188,517
146,217,376
231,131,187
313,24,-45
358,3,-160
403,-44,-171
395,-20,-88
327,-17,-84
219,-86,-77
43,-53,44
-442,-116,407
-388,-355,522
-538,-148,581
-328,-250,605
-143,-157,501
-249,34,554
-248,62,596
-135,105,518
-9,176,519
81,226,459
213,158,233
315,83,31
340,35,-124
378,-27,-181
418,-21,-132
356,28,-87
263,-47,-99
192,-91,-58
93,-138,78
-26,-232,262
-278,-170,577
-527,-197,625
-326,-244,564
-178,-137,509
-245,4,572
-246,93,592
-153,106,530
10,111,538
22,231,452
185,153,249
303,59,27
342,46,-115
346,4,-178
435,-78,-152
351,31,-86
281,-61,-95
220,-106,-41
-166,-78,247
-196,-184,375
-552,-144,667
-441,-204,536
-258,-211,562
-223,-168,577
-138,-38,564
-234,62,600
-109,105,511
-85,152,539
103,163,475
154,180,346
237,93,116
284,34,-67
338,-20,-160
366,37,-153
357,-4,-144
404,-55,-118
338,-46,-76
236,-36,-94
180,-115,-44
26,-252,225
-297,-55,426
-395,-296,585
-467,-145,587
-256,-291,559
-339,-96,528
-114,-166,578
-280,109,573
-148,91,573
-162,110,547
85,104,531
48,167,457
148,208,248
180,113,83
329,-6,-106
284,89,-148
389,-62,-167
346,-6,-126
343,-62,-109
245,-24,-93
175,-144,-36
-216,-56,247
-133,-152,402
-618,-51,570
-282,-255,563
-430,-129,564
-188,-154,530
-256,-60,604
-138,72,566
-205,62,577
-25,107,506
-83,161,539
109,170,466
97,206,343
198,113,118
245,6,-42
331,8,-158
342,27,-154
413,-36,-147
353,-20,-105
313,-28,-91
236,-102,-75
156,-194,70
-55,-52,222
-284,-192,466
-443,-105,549
-400,-240,596
-355,-182,545
-271,-111,580
-127,18,574
-242,69,609
-81,30,562
-61,72,534
68,201,498
129,140,387
169,187,218
281,62,15
284,2,-113
376,72,-157
379,-52,-162
396,26,-102
384,16,-82
289,-56,-92
245,-90,-75
182,-189,53
-274,10,219
-38,-241,283
-466,-172,546
-602,-171,642
-489,-215,579
-187,-262,508
-180,-252,538
-224,-159,584
-221,-46,601
-175,33,577
-186,85,537
-112,50,530
-102,153,529
20,183,510
159,218,438
216,178,290
270,108,135
318,27,7
316,23,-116
347,62,-151
369,45,-163
405,1,-150
406,23,-105
366,-16,-85
310,-47,-86
250,-64,-83
198,-96,-44
-11,-18,72
-235,30,255
-336,14,410
-497,-19,506
-566,-62,609
-519,-117,622
-450,-245,614
-402,-252,593
-347,-174,600
-291,-53,597
-71,-120,578
-213,-14,565
-145,42,583
-164,91,544
-144,125,526
-47,164,535
19,198,502
166,208,426
185,189,300
253,104,154
345,39,12
371,5,-104
370,-4,-155
366,-20,-163
390,-27,-143
400,-31,-104
369,-34,-85
340,-50,-76
266,-51,-86
229,-98,-65
184,-111,-31
81,-108,58
-69,-145,252
-310,-175,413
-455,-181,523
-446,-264,563
-307,-340,559
-248,-293,523
-194,-235,533
-191,-174,545
-143,-143,591
-170,-26,581
-154,12,591
-159,59,548
-177,129,506
-106,158,502
-15,140,524
74,181,498
135,171,416
212,155,310
261,112,184
293,51,38
317,21,-77
352,53,-149
381,27,-170
402,-6,-149
409,3,-113
400,-7,-83
362,4,-77
306,-7,-76
244,-47,-77
190,-57,-50
100,-143,77
-30,-242,247
-158,-272,333
-229,-280,500
-511,-195,521
-429,-237,564
-336,-244,570
-238,-216,527
-124,-276,571
-60,-259,564
-61,-177,577
-148,-43,580
-121,15,597
-124,31,573
-222,126,532
-119,130,516
-11,151,511
95,180,488
167,192,429
189,176,341
192,176,283
295,141,161
354,84,53
337,56,-67
316,56,-141
323,6,-179
354,-28,-157
390,-60,-142
402,-17,-101
381,44,-76
348,57,-66
302,9,-78
255,-46,-78
216,-72,-75
176,-56,-45
100,-135,78
68,-338,226
-82,-238,255
-213,-257,480
-470,-290,579
-708,-140,586
-650,-205,596
-488,-271,532
-162,-335,531
-262,-190,516
-255,-228,537
-251,-151,536
-114,-124,569
-151,-28,578
-217,11,591
-188,17,541
-88,26,565
-256,106,535
-178,116,510
-31,88,508
-114,136,505
61,116,507
7,212,503
116,199,476
228,172,438
136,221,349
257,114,266
211,173,186
244,128,83
290,91,13
385,37,-56
298,36,-135
333,45,-145
380,26,-162
335,0,-163
402,20,-157
352,10,-156
422,-14,-114
385,22,-91
345,38,-90
368,21,-67
310,10,-80
341,13,-77
265,-42,-81
278,-25,-74
212,-84,-67
176,-28,-66
146,-83,-49
100,-158,59
100,-173,74
-283,-99,262
-145,-214,285
-312,-204,486
-541,-271,518
-368,-267,565
-633,-237,582
-439,-260,614
-504,-305,599
-399,-231,536
-279,-274,584
-300,-270,530
-151,-181,520
-191,-158,556
-195,-209,541
-116,-78,551
-230,-53,590
-151,-14,583
-151,20,602
-272,85,558
-86,54,558
-103,55,554
-207,133,512
-17,98,523
32,110,536
-18,198,522
107,229,472
160,183,447
128,222,368
238,204,284
218,158,212
236,118,118
337,81,29
328,41,-43
295,47,-106
374,69,-139
