accX,accY,accZ
178,-58,-65
190,-62,-65
181,-67,-61
179,-60,-73
176,-48,-76
182,-37,-74
175,-31,-77
177,-28,-81
175,-29,-81
175,-38,-73
173,-36,-73
145,-26,-85
133,0,-88
129,-5,-83
119,0,-81
136,-3,-80
148,-8,-85
137,-11,-71
142,-14,-73
129,-13,-87
132,-6,-80
133,-12,-77
131,-12,-72
126,-16,-69
118,-2,-58
141,-2,-73
156,-4,-80
177,-35,-79
170,-47,-77
151,-70,-58
143,-76,-51
124,-80,-44
151,-63,-45
163,-70,-47
185,-113,-44
174,-145,-33
155,-145,-28
159,-147,-19
177,-156,-22
181,-190,-30
166,-220,-22
152,-235,-24
150,-226,-14
159,-247,-18
167,-268,-19
157,-279,-16
142,-293,-7
125,-291,-4
138,-291,-3
133,-312,8
123,-337,11
105,-342,16
106,-334,19
113,-340,21
96,-362,28
81,-376,34
76,-362,37
79,-369,39
79,-378,51
69,-384,61
68,-385,78
74,-385,85
81,-487,153
-62,-327,165
-41,-318,149
-33,-331,159
10,-369,176
5,-537,269
-187,-311,341
-124,-260,288
-66,-478,326
-226,-324,440
-283,-175,457
-132,-262,402
-171,-369,475
-286,-172,561
-203,-131,530
-144,-281,550
-264,-82,607
-89,-168,562
-202,-74,636
-93,-49,595
-92,-119,617
-154,-20,639
-41,-16,588
-36,-89,609
-118,54,628
-23,13,579
-14,-31,574
-114,79,591
22,-4,548
-63,39,585
-49,69,556
-50,47,552
-93,135,558
5,97,520
-76,159,532
-32,181,505
-31,177,490
-57,231,484
-3,228,451
-22,210,440
-11,239,417
41,212,388
10,234,395
71,244,353
60,258,343
62,276,320
94,251,292
69,268,266
121,258,223
86,248,197
127,223,143
80,223,120
108,203,76
63,198,52
87,159,5
59,182,-22
85,149,-57
70,132,-72
52,146,-72
44,112,-82
54,70,-77
83,2,-93
61,-15,-84
87,-51,-62
117,-122,-56
90,-141,-28
117,-195,-16
122,-238,3
94,-260,33
92,-309,55
81,-329,74
52,-339,108
44,-362,153
6,-393,232
-15,-497,318
-50,-326,347
-224,-155,492
-223,-203,582
-92,-226,583
-64,-78,611
-181,-8,657
-47,-107,621
1,-41,585
-132,18,612
-36,-53,567
16,-38,536
-110,80,549
-67,26,526
-28,117,495
-94,222,509
