accX,accY,accZ
132,-38,-199
145,-178,-125
161,-27,-12
208,61,74
203,181,173
188,168,226
31,199,280
40,136,324
5,41,366
-78,-55,428
-116,-127,535
-156,-106,550
-232,-151,550
-100,-349,475
-107,-257,380
7,-259,187
59,-358,183
81,-129,62
204,-145,-42
106,-234,41
79,-51,16
144,-42,-162
177,51,37
217,89,161
183,174,217
118,210,252
32,137,316
2,67,362
-45,17,380
-57,-104,444
-121,-216,550
-261,-151,646
-181,-212,512
-100,-415,420
-56,-333,352
-10,-126,147
137,-302,69
113,-184,122
169,-121,-102
89,-126,-43
77,-33,-68
103,2,-134
152,83,46
177,138,112
181,175,217
119,208,242
28,137,304
-45,132,364
-82,22,416
-64,-95,478
-157,-86,551
-213,-209,604
-263,-208,613
-123,-291,444
-83,-283,342
-46,-248,238
36,-281,246
146,-246,54
145,-352,41
18,-57,21
64,64,-103
71,-64,-47
148,9,-49
146,79,65
187,158,161
146,211,246
67,161,287
28,138,328
-43,93,375
-47,-69,451
-118,-71,500
-240,-111,586
-276,-136,592
-174,-288,533
-168,-317,442
-38,-215,237
86,-258,177
81,-209,153
129,-211,45
125,-70,-111
124,24,-145
119,-7,-116
155,1,10
195,85,89
178,145,186
144,212,278
74,132,309
-14,89,368
-71,6,417
-130,-43,469
-240,-86,552
-307,-138,590
-293,-241,517
-112,-316,374
-35,-257,292
32,-190,220
98,-91,20
144,-147,-106
158,-141,-116
131,-93,-146
139,-15,-2
220,74,165
236,171,245
163,178,287
47,130,320
-63,112,376
-45,-7,408
-88,-108,464
-249,-111,568
-217,-185,599
-325,-199,557
-158,-306,403
-65,-286,300
34,-194,190
159,-206,101
134,-194,13
111,-178,-54
72,-29,-45
111,-27,-166
171,-53,25
211,123,126
216,119,165
244,150,288
151,170,297
-14,153,334
-3,56,379
-129,81,400
-66,-142,463
-203,-53,528
-238,-149,581
-244,-292,609
-175,-290,482
-82,-360,322
-8,-227,219
88,-201,131
139,-204,125
169,-7,7
147,-191,-132
60,22,-114
134,-69,-188
124,13,15
197,80,144
208,156,280
210,117,292
36,157,362
-48,88,385
-41,56,398
-60,-49,426
-211,-92,533
-202,-127,592
-244,-228,569
-310,-234,515
-93,-264,341
-12,-238,254
76,-251,190
170,-162,91
191,-8,-57
100,-67,-98
87,-145,-154
78,-87,-165
164,-14,11
193,87,124
194,160,266
183,104,317
71,137,383
-44,81,392
-19,8,384
-89,-53,428
-179,-107,546
-218,-152,568
-291,-182,608
-183,-324,518
-57,-339,346
-48,-306,275
63,-197,190
143,-186,96
185,-180,23
184,-44,-107
95,-179,-144
91,-67,-132
128,-55,-54
179,95,64
230,115,230
143,146,283
177,154,330
-4,116,383
-20,62,367
-92,3,424
-29,-46,429
-129,-124,528
-255,-109,553
-301,-185,624
-221,-300,522
-167,-247,437
-45,-295,321
-11,-224,232
61,-264,161
161,-129,106
167,-192,12
118,-159,-89
109,-32,-64
53,127,-108
125,-52,-155
117,5,-55
169,121,79
206,166,183
179,138,247
136,183,274
46,163,300
-14,155,346
-60,94,371
-47,-4,417
-118,-72,474
-117,-125,543
-233,-135,586
-202,-242,597
-267,-185,560
-117,-320,447
-47,-316,315
-29,-224,285
72,-302,196
126,-241,99
129,-110,31
169,-237,-45
82,-28,-80
87,-66,-91
95,-30,-132
130,44,-29
173,116,106
196,154,208
126,214,258
59,196,296
31,122,336
-62,107,369
-41,-8,436
-125,-44,498
-136,-129,555
-209,-170,584
-297,-141,588
-155,-369,541
-75,-321,372
-53,-342,375
-6,-275,269
50,-224,224
106,-292,132
138,-170,15
151,-177,-58
104,-173,-42
42,55,-152
87,-47,-86
125,-19,-57
179,64,69
149,158,135
177,186,246
95,215,282
52,169,302
0,113,355
-83,107,397
-41,-83,446
-135,-56,505
-147,-161,574
-224,-192,595
-285,-161,587
-110,-388,492
-79,-268,383
13,-353,295
16,-219,208
117,-268,149
54,-235,81
94,-77,-79
53,-171,17
87,-5,-36
69,-32,-163
99,41,-75
125,79,26
172,137,122
176,183,241
96,205,274
57,136,312
-32,167,357
-15,23,404
-102,-1,449
-99,-42,475
-194,-99,556
-192,-157,588
-208,-239,576
-171,-291,516
-76,-329,446
-23,-363,339
-44,-228,264
31,-221,228
113,-254,149
116,-249,81
125,-161,8
114,-55,-82
106,-156,-94
43,106,-128
94,4,-56
128,16,-54
172,120,118
190,143,213
164,192,244
97,178,281
15,127,347
9,95,369
-38,52,419
-54,-51,452
-124,-79,530
-218,-81,594
-183,-151,573
-157,-256,554
-136,-240,490
-65,-289,412
-24,-330,342
9,-262,273
87,-291,177
117,-225,111
118,-171,50
127,-151,-19
92,-147,-59
24,-20,-59
68,12,-100
76,-61,-100
104,14,-57
127,78,40
167,112,138
157,189,220
146,182,267
87,157,307
36,156,330
-26,151,369
-53,65,395
-66,-27,445
-107,-85,494
-177,-102,562
-188,-157,593
-200,-153,585
-172,-270,541
-126,-286,458
-83,-315,398
-44,-269,347
10,-256,283
62,-254,210
117,-250,142
164,-240,58
173,-255,16
136,-174,-41
90,-49,-73
64,104,-90
52,7,-134
78,-15,-110
87,39,-59
128,152,76
166,151,172
146,207,231
124,165,283
66,172,311
4,185,348
-52,146,372
-55,-4,424
-61,-55,452
-140,-11,506
-133,-130,547
-215,-105,583
-174,-222,573
-195,-266,550
-141,-274,454
-36,-266,341
-3,-335,338
-8,-245,261
30,-238,180
105,-237,75
93,-201,-15
37,-179,-13
34,-109,-17
38,26,-27
78,-35,-82
61,22,-102
111,102,0
146,120,80
159,177,178
168,178,247
109,202,300
45,142,341
24,108,353
-24,68,380
-53,12,412
-76,-104,463
-175,-70,546
-200,-178,592
-210,-220,583
-153,-308,549
-156,-275,472
-58,-282,349
-34,-277,311
24,-341,253
66,-287,181
133,-160,69
148,-117,17
137,-251,-9
68,-104,-49
26,66,-75
53,-23,-60
53,19,-162
117,43,8
150,113,62
168,165,169
168,159,252
114,209,277
34,164,343
3,104,360
-27,45,402
-40,-65,442
-50,-124,490
-127,-82,520
-241,-99,585
-216,-199,585
-205,-276,549
-89,-329,434
-37,-298,361
-2,-307,283
47,-270,216
124,-207,129
123,-308,51
111,-184,2
83,-87,-72
62,-64,-103
51,78,-169
64,3,-117
121,70,5
111,139,102
160,158,199
147,194,264
96,149,296
27,123,340
-49,125,383
-47,13,423
-109,-24,495
-153,-94,548
-181,-182,576
-214,-162,586
-184,-256,540
-93,-352,460
-50,-274,399
-36,-337,373
1,-299,308
80,-209,180
117,-296,179
137,-221,31
126,-87,-71
67,-97,-28
68,-93,-51
40,33,-90
46,-16,-123
82,47,-71
131,86,47
180,148,155
157,184,239
121,182,284
77,160,323
15,155,355
-39,114,383
-75,19,419
-83,-57,463
-128,-75,524
-226,-121,594
-198,-231,595
-163,-259,551
-138,-289,481
-72,-339,376
-30,-266,305
30,-278,260
93,-272,179
125,-240,115
129,-156,41
134,-125,-36
125,-91,-104
115,-98,-47
79,-30,-99
96,-13,-121
54,49,-81
135,90,34
154,185,149
174,183,196
134,214,265
105,185,287
54,139,323
18,119,363
-11,64,395
-54,14,421
-66,-61,469
-110,-137,525
-176,-157,571
-236,-191,582
-167,-244,552
-135,-268,495
-35,-325,426
8,-300,352
39,-277,279
