accX,accY,accZ
324,17,-110
319,19,-147
339,-14,-148
360,-33,-150
341,-13,-144
371,-34,-138
414,-65,-137
401,-101,-136
422,-97,-122
441,-120,-111
398,-134,-102
406,-154,-92
401,-166,-95
379,-174,-93
362,-181,-84
358,-203,-84
319,-228,-84
306,-220,-91
299,-248,-89
263,-259,-93
237,-240,-95
226,-248,-97
193,-249,-89
169,-261,-98
161,-264,-99
132,-287,-89
123,-303,-83
114,-306,-64
94,-295,-53
98,-315,-44
100,-308,-30
80,-301,9
62,-377,105
-91,-233,117
48,-345,157
-140,-390,316
-236,-153,352
-147,-366,372
-375,-207,506
-178,-196,520
-325,-295,586
-334,-108,619
-289,-297,624
-346,-123,645
-231,-177,599
-378,-209,653
-204,-154,574
-304,-298,569
-211,-133,533
-300,-273,534
-166,-142,487
-315,-161,537
-189,-66,493
-297,-23,533
-203,21,521
-281,79,562
-163,101,515
-266,184,562
-138,174,498
-224,228,543
-115,281,488
-145,232,518
-110,318,497
-45,261,464
-85,316,517
5,387,472
-13,309,482
9,414,475
37,355,444
14,428,444
79,381,393
31,422,402
109,403,356
66,359,339
122,390,282
138,290,236
140,285,197
183,234,117
143,215,102
212,193,57
246,158,-7
230,104,-27
275,142,-61
318,86,-94
294,73,-99
311,69,-104
372,20,-130
346,-12,-112
351,8,-108
406,-31,-136
422,-72,-119
403,-84,-117
429,-83,-120
445,-123,-128
423,-137,-102
397,-138,-93
423,-155,-106
409,-158,-99
367,-182,-96
385,-179,-104
368,-201,-104
339,-208,-83
315,-209,-94
313,-194,-93
290,-247,-88
255,-224,-80
240,-215,-81
224,-227,-88
211,-243,-88
174,-237,-88
174,-232,-96
162,-240,-78
156,-248,-85
130,-249,-77
130,-266,-68
123,-265,-71
106,-280,-52
117,-290,-57
114,-283,-48
95,-290,-26
88,-298,-7
99,-323,12
95,-353,44
83,-383,83
25,-334,127
-70,-224,131
-76,-203,142
-26,-232,155
50,-330,198
-37,-417,301
-179,-287,364
-198,-112,373
-58,-207,373
-284,-345,488
-357,-139,529
-214,-124,530
-199,-292,539
-352,-335,594
-417,-93,603
-340,-46,618
-242,-175,618
-346,-229,644
-439,-107,652
-241,-199,598
-290,-280,606
-426,-138,636
-339,-149,594
-239,-205,533
-310,-333,554
-396,-197,535
-293,-152,497
-253,-229,483
-336,-222,518
-390,-136,506
-289,-179,471
-214,-198,468
-245,-177,497
-342,-135,522
-323,-45,503
-216,-136,480
-225,-138,493
-233,-102,479
-247,-83,487
-286,-35,510
-337,37,506
-241,19,519
-220,-3,539
-279,122,546
-275,160,540
-174,90,541
-275,167,538
-241,185,533
-165,159,541
-132,203,559
-160,169,522
-187,220,531
-179,219,543
-102,210,531
-74,217,494
-121,249,540
-137,341,511
-62,278,508
-27,227,514
-71,273,529
-103,401,523
-25,370,504
6,318,494
-25,315,495
-45,389,510
-16,429,496
45,408,486
48,343,470
3,342,469
13,384,486
64,371,467
88,351,432
59,342,407
65,369,406
109,320,358
125,320,333
102,311,319
95,327,276
164,289,248
152,219,223
154,211,217
168,214,181
235,187,137
259,141,81
208,110,58
210,128,45
226,136,31
258,112,-12
297,68,-28
266,62,-45
264,106,-56
272,94,-91
303,61,-112
311,30,-112
296,42,-115
308,29,-128
314,13,-132
330,-22,-146
353,-18,-160
354,-45,-146
355,-44,-136
339,4,-125
368,1,-137
365,-34,-146
377,-51,-147
386,-90,-139
392,-108,-126
372,-100,-117
355,-91,-119
364,-59,-112
371,-62,-117
396,-97,-125
420,-129,-118
431,-165,-134
420,-175,-108
397,-167,-116
396,-185,-119
387,-177,-123
388,-165,-111
386,-188,-102
380,-152,-102
373,-143,-100
364,-138,-96
362,-138,-102
363,-126,-100
367,-163,-104
356,-178,-107
363,-146,-102
368,-142,-93
371,-183,-89
373,-196,-91
383,-222,-111
362,-201,-88
354,-201,-97
349,-201,-89
349,-203,-91
344,-187,-87
344,-178,-86
359,-161,-92
361,-209,-105
360,-195,-95
358,-195,-98
349,-193,-95
332,-193,-94
338,-194,-83
339,-195,-84
340,-189,-98
342,-178,-98
347,-166,-92
341,-196,-94
340,-183,-95
344,-181,-100
349,-165,-98
337,-160,-84
330,-167,-90
347,-168,-94
350,-158,-81
343,-181,-88
359,-210,-90
368,-223,-94
365,-203,-98
354,-232,-91
369,-228,-98
367,-228,-106
380,-191,-87
386,-204,-99
397,-186,-100
407,-167,-101
409,-187,-102
403,-142,-105
366,-137,-105
376,-150,-107
394,-175,-109
398,-182,-114
397,-148,-108
412,-162,-110
388,-156,-118
393,-134,-120
395,-107,-113
394,-83,-120
383,-74,-127
391,-72,-128
375,-88,-124
379,-108,-119
380,-129,-131
379,-127,-132
384,-148,-140
397,-124,-142
405,-93,-153
399,-71,-139
374,-58,-155
337,-58,-157
327,-53,-162
328,-61,-162
345,-75,-155
356,-99,-160
347,-80,-168
342,-31,-164
303,21,-133
296,21,-127
279,18,-127
288,12,-127
293,-4,-114
308,15,-117
288,23,-107
277,78,-81
258,114,-63
241,63,-71
261,56,-53
304,56,-31
275,82,-3
223,114,54
226,125,40
215,148,75
226,142,81
242,173,119
237,166,144
220,193,166
169,201,181
176,238,175
178,246,187
173,260,209
190,281,230
201,292,251
197,291,267
194,280,284
169,295,273
150,311,278
120,321,282
113,332,304
143,314,326
150,311,334
153,344,354
151,338,369
107,354,360
74,355,385
87,347,398
93,355,398
91,360,424
113,352,439
102,349,451
49,367,455
