accX,accY,accZ
170,150,-164
136,135,-191
117,106,-159
100,147,-54
99,141,67
84,176,202
37,188,302
-11,173,355
-92,195,409
-62,88,426
-57,27,439
-56,-29,469
-42,-76,522
-114,-112,549
-213,-99,620
-369,-103,730
-337,-129,735
-167,-259,659
-300,-81,635
66,-196,526
107,-164,390
91,-196,277
84,-188,154
111,-94,60
143,-61,-19
198,-50,-23
228,-21,-46
245,33,-87
191,132,-166
164,85,-216
120,69,-175
56,167,-69
105,157,88
109,146,187
65,167,289
-40,170,371
-144,182,405
-98,82,421
11,-62,415
-158,47,490
-59,-121,546
-70,-189,603
-175,-229,676
-433,-87,743
-15,-293,640
-37,-183,510
128,-185,399
82,-134,289
99,-178,148
68,-94,31
156,-136,-13
201,-26,-62
179,42,-83
190,70,-143
108,106,-202
128,108,-144
93,141,-35
57,190,119
56,209,250
39,191,318
-25,138,369
-87,112,411
-89,61,444
-69,0,475
-79,-73,532
-131,-115,591
-285,-117,663
-272,-159,742
-158,-221,723
-23,-136,608
91,-201,450
87,-208,306
65,-193,164
90,-160,74
116,-154,6
154,-73,-51
203,32,-66
198,58,-87
140,64,-149
92,107,-175
69,96,-166
75,144,-66
69,162,53
62,195,159
52,235,263
10,209,329
-10,171,381
-32,115,412
-30,55,429
-23,11,441
-52,-20,487
-67,-69,552
-151,-99,607
-252,-123,665
-291,-115,697
-227,-118,723
-123,-110,673
-21,-122,612
39,-153,487
54,-189,364
75,-213,312
65,-227,216
63,-210,138
78,-173,64
99,-147,14
145,-93,-22
197,-53,-38
224,-4,-61
215,33,-88
186,49,-124
153,82,-146
93,103,-163
81,93,-168
68,91,-132
45,128,-84
57,127,7
72,145,97
49,190,177
42,202,234
35,222,302
-6,167,332
-44,186,370
-74,199,386
-62,137,411
-42,64,432
-50,51,440
-78,-9,452
-58,-49,490
-56,-97,553
-116,-93,585
-193,-99,612
-229,-117,650
-227,-219,700
-250,-184,730
-236,-134,721
-103,-203,714
-35,-224,675
7,-174,600
79,-202,517
74,-184,431
58,-188,343
77,-237,304
63,-212,238
48,-216,179
62,-217,118
54,-171,69
76,-133,27
115,-156,7
139,-99,-23
171,-70,-47
199,-71,-53
235,1,-54
231,63,-82
197,54,-124
154,90,-147
116,109,-166
84,124,-177
72,71,-185
63,90,-119
69,140,-46
59,117,30
70,200,79
73,223,177
42,233,260
17,208,306
-19,178,364
-47,171,389
-84,219,406
-49,101,396
-39,38,425
-36,-4,456
-58,16,481
-85,5,493
-54,-126,540
-106,-102,610
-202,-78,646
-247,-140,660
-233,-224,721
-259,-157,742
-244,-117,715
-97,-199,692
-35,-240,654
39,-193,567
78,-204,531
86,-212,440
77,-152,371
51,-205,287
52,-188,206
65,-202,138
59,-153,83
82,-152,23
128,-172,-10
158,-101,-14
166,-22,-31
190,12,-54
212,25,-86
217,-2,-110
180,45,-128
139,95,-157
102,113,-168
77,76,-144
75,139,-103
69,177,-14
65,224,78
61,215,179
44,237,255
12,188,316
-20,183,366
-56,147,399
-65,108,430
-64,75,445
-53,63,444
-83,20,464
-92,-23,501
-126,-61,581
-199,-123,600
-239,-165,661
-277,-199,701
-245,-154,717
-143,-122,698
-19,-147,636
66,-159,522
84,-140,387
68,-180,270
88,-230,237
85,-218,148
89,-173,83
89,-117,16
126,-115,-34
155,-96,-58
179,-46,-55
169,2,-62
140,52,-96
116,117,-118
119,126,-157
95,121,-175
72,69,-173
55,134,-119
77,114,-35
70,167,61
49,166,131
47,210,211
37,227,281
7,199,332
-28,210,360
-39,194,406
-60,174,423
-56,101,428
-61,78,431
-36,14,457
-58,23,490
-65,-20,548
-100,-79,608
-159,-65,614
-191,-154,668
-198,-218,717
-224,-222,733
-229,-162,726
-140,-121,684
-4,-166,627
61,-201,544
76,-162,439
87,-185,360
47,-184,266
42,-213,180
54,-205,140
60,-175,76
65,-149,25
93,-118,-4
134,-102,-36
172,-52,-52
187,1,-64
182,39,-91
141,91,-119
107,135,-157
85,109,-175
82,61,-170
69,110,-116
57,155,-47
54,195,62
48,231,139
33,213,207
24,218,289
5,202,346
-24,176,385
-33,148,410
-12,78,433
-20,18,454
-29,-34,494
-52,-60,536
-84,-87,582
-161,-100,625
-235,-105,682
-261,-138,721
-220,-128,718
-81,-176,680
5,-198,588
53,-185,494
72,-200,371
70,-239,280
57,-231,186
54,-202,103
61,-174,27
88,-149,-13
114,-111,-45
135,-65,-62
139,4,-61
148,51,-85
145,69,-118
101,142,-141
86,109,-170
72,65,-156
68,101,-99
69,150,-14
63,170,98
63,201,185
41,221,268
-1,215,331
-27,195,378
-41,190,398
-35,147,415
-13,89,426
-4,23,449
-22,-33,488
-84,-17,529
-95,-48,559
-108,-121,622
-140,-148,676
-190,-188,723
-243,-134,744
-219,-127,720
-79,-161,683
37,-216,612
87,-243,536
87,-168,432
68,-202,342
62,-238,260
57,-239,179
56,-217,112
71,-163,58
88,-126,14
101,-91,-29
110,-58,-35
109,-9,-52
132,15,-78
132,34,-122
101,74,-128
83,162,-143
84,108,-163
72,75,-162
60,101,-104
58,121,-4
45,172,102
48,203,186
40,217,269
17,216,319
0,201,365
-19,191,391
1,126,409
5,47,428
-11,16,441
-28,-8,484
-44,-52,543
-88,-78,610
-148,-110,666
-190,-141,711
-221,-167,740
-183,-136,728
-82,-115,676
23,-218,611
67,-230,521
77,-207,409
72,-208,306
73,-207,223
56,-190,139
55,-166,69
76,-150,20
91,-124,-25
119,-103,-41
143,-62,-54
163,1,-72
148,30,-99
98,117,-129
78,149,-151
74,129,-166
57,98,-143
70,95,-83
64,125,-6
73,185,23
70,170,110
63,206,206
47,226,283
25,241,320
-6,207,358
-29,177,386
-30,147,428
-40,139,434
-46,96,429
-52,22,444
-47,-28,492
-41,-49,544
-65,-83,597
-122,-123,642
-191,-134,669
-208,-194,711
-182,-203,739
-204,-159,722
-120,-150,680
-2,-223,645
62,-210,552
63,-203,468
75,-220,389
83,-213,311
55,-214,243
53,-235,176
56,-203,115
74,-164,65
67,-148,17
82,-153,-14
114,-101,-31
149,-29,-46
162,3,-63
158,6,-82
138,45,-98
132,125,-126
120,130,-148
81,130,-159
59,78,-144
56,106,-104
57,145,-32
44,142,-11
44,177,85
43,217,163
28,220,241
16,231,294
-14,198,336
-35,180,374
-34,133,416
-27,93,431
-38,59,441
-35,25,467
-6,-29,498
-55,-92,551
-106,-151,601
-175,-150,676
-249,-123,676
-248,-101,711
-205,-144,717
-128,-169,673
-11,-190,624
62,-228,528
81,-216,399
63,-227,290
69,-219,199
56,-197,116
62,-185,43
79,-154,-4
102,-108,-30
132,-50,-51
169,11,-66
152,38,-85
121,108,-119
86,120,-140
74,81,-150
68,115,-108
59,139,-18
51,159,90
48,205,200
38,218,285
-12,213,355
-41,193,408
-60,190,398
-48,131,421
-43,58,433
-62,28,477
-74,-36,545
-114,-108,607
-192,-163,664
-236,-173,720
-212,-167,735
-101,-173,683
-5,-178,589
59,-193,478
86,-193,348
83,-215,235
83,-205,135
93,-178,56
105,-143,0
132,-117,-41
165,-47,-51
188,36,-74
156,77,-116
113,120,-146
95,86,-174
63,101,-111
72,146,0
59,173,100
50,194,206
22,209,290
