accX,accY,accZ
-94,155,555
-41,12,566
-26,132,595
-25,184,571
51,55,536
54,121,567
121,153,495
130,55,514
164,170,482
206,68,444
214,109,455
245,160,390
265,65,383
279,163,357
313,82,297
332,94,293
347,134,237
363,51,212
395,113,200
410,86,150
438,43,153
456,103,123
471,30,91
473,73,88
506,39,44
500,38,26
516,28,-5
503,-12,-17
497,20,-45
495,-40,-63
473,25,-68
463,11,-80
436,32,-74
419,26,-76
378,91,-62
390,27,-69
346,36,-55
331,85,-59
319,-5,-55
281,72,-37
284,33,-47
244,16,-30
219,58,-29
219,14,-38
175,-8,-22
150,21,-25
131,-59,-15
94,-28,-6
44,-156,49
-71,-10,44
-32,-202,57
-187,-292,170
-174,-166,99
-324,-464,237
-452,-11,234
-393,-371,281
-594,-30,400
-487,-323,379
-669,-54,486
-603,-370,473
-731,26,475
-652,-309,548
-653,-52,486
-630,-192,589
-578,-87,491
-550,-64,577
-473,-186,525
-460,-14,573
-361,-183,536
-345,63,552
-282,-127,562
-200,67,541
-169,-3,570
-80,66,548
-71,129,556
0,63,549
43,175,539
94,79,528
147,183,496
194,95,482
244,142,431
274,105,428
288,164,381
327,129,350
352,145,290
371,114,254
411,112,190
436,127,162
462,87,120
496,119,92
521,58,67
524,82,32
536,44,6
523,47,-18
515,16,-38
492,23,-59
479,-17,-70
445,28,-82
426,22,-79
391,51,-81
369,28,-73
333,67,-56
311,15,-53
267,57,-42
234,17,-35
188,25,-27
153,5,-22
120,-32,-15
70,-102,22
-13,-89,41
-91,-268,104
-194,-105,108
-284,-330,189
-331,-181,195
-434,-257,312
-459,-221,325
-556,-168,407
-586,-272,443
-630,-143,468
-667,-172,500
-656,-123,510
-644,-142,532
-594,-180,547
-538,-89,545
-490,-61,550
-421,-108,562
-314,-88,551
-242,23,543
-183,63,554
-106,46,560
-9,79,543
51,175,535
107,147,524
191,111,482
245,163,441
283,159,408
329,112,351
361,167,291
382,136,237
431,87,178
470,119,133
491,115,98
530,52,58
536,58,15
528,62,-18
512,1,-46
489,-19,-75
447,35,-83
409,6,-82
370,41,-77
333,71,-59
286,33,-45
237,1,-37
185,-28,-31
127,-42,-21
25,-125,51
-85,-262,97
-191,-188,112
-341,-118,194
-408,-338,263
-484,-153,316
-553,-107,408
-627,-111,452
-669,-176,507
-671,-174,526
-628,-182,552
-537,-160,549
-438,-110,554
-354,-33,554
-273,24,554
-184,36,559
-90,69,559
7,85,549
98,113,528
185,125,492
235,172,444
278,166,403
326,124,340
370,115,269
405,148,210
442,122,158
488,81,113
516,103,86
529,84,43
540,31,7
532,52,-19
515,4,-47
493,-6,-68
465,9,-81
431,18,-81
403,52,-72
372,22,-71
338,47,-55
315,21,-61
274,53,-41
245,7,-43
193,28,-28
165,-25,-26
138,-11,-13
109,-63,-13
37,-122,43
-8,-94,31
-100,-281,109
-168,-127,100
-237,-298,152
-318,-169,194
-362,-311,233
-430,-180,301
-445,-276,325
-533,-193,381
-526,-194,413
-614,-234,432
-611,-155,457
-628,-244,478
-671,-164,479
-642,-175,512
-669,-178,511
-639,-120,521
-609,-161,542
-605,-136,534
-549,-113,545
-537,-137,552
-502,-75,544
-454,-123,550
-423,-66,544
-358,-63,556
-319,-58,544
-265,6,545
-219,-9,554
-169,56,552
-114,43,553
-66,115,551
-13,100,543
37,161,546
87,135,518
143,163,505
202,148,472
219,172,460
265,136,416
311,172,385
344,163,331
362,135,278
408,157,219
448,126,165
485,99,121
519,106,87
540,80,43
544,45,8
534,38,-20
521,15,-48
489,-13,-71
455,1,-84
419,15,-89
376,45,-73
345,1,-67
318,47,-58
280,20,-42
242,1,-40
185,29,-21
146,-39,-19
94,-65,4
11,-95,45
-57,-240,71
-168,-134,109
-271,-297,167
-318,-204,194
-432,-208,302
-464,-274,325
-536,-154,412
-625,-236,425
-619,-203,470
-677,-165,483
-655,-208,511
-654,-121,515
-624,-182,538
-587,-97,538
-557,-120,541
-540,-112,541
-471,-96,554
-436,-98,550
-391,-48,543
-345,-72,554
-302,-9,542
-259,-20,554
-211,16,552
-176,53,552
-134,43,559
-99,88,547
-70,102,548
-27,101,557
4,142,538
25,152,538
67,118,541
97,145,522
123,174,514
159,132,491
197,142,471
217,174,462
