accX,accY,accZ
323,-24,-8
321,48,-8
300,77,6
281,67,16
228,158,62
209,214,86
155,286,135
124,213,173
57,180,243
7,237,327
-64,253,359
-124,167,400
-171,125,444
-264,31,484
-255,16,509
-302,-83,532
-328,-185,550
-369,-258,588
-484,-307,609
-478,-265,618
-486,-409,628
-552,-460,703
-688,-574,779
-819,-621,836
-775,-510,853
-753,-595,722
-711,-791,815
-672,-511,621
-413,-388,429
-40,-317,175
180,-296,36
215,-304,-13
241,-301,-44
244,-238,-65
255,-203,-74
257,-175,-86
257,-105,-76
257,-58,-59
274,-52,-45
277,-82,-44
264,-16,11
283,71,44
271,1,96
284,89,170
248,99,193
212,148,204
102,225,218
38,254,280
-30,244,345
-98,191,399
-173,122,443
-227,35,480
-325,-20,511
-350,-161,527
-400,-303,626
-440,-431,640
-474,-488,709
-590,-486,776
-698,-563,822
-763,-619,810
-700,-654,720
-787,-620,665
-304,-516,451
114,-423,184
168,-264,23
244,-293,1
267,-294,-27
288,-213,-65
303,-153,-87
300,-160,-113
278,-197,-105
277,-141,-43
278,-31,14
302,72,104
314,63,191
259,65,243
122,64,282
7,138,325
-107,198,349
-219,159,391
-292,82,451
-343,-23,505
-366,-131,517
-410,-211,560
-483,-229,620
-653,-310,688
-688,-485,776
-753,-526,775
-820,-354,725
-744,-398,635
-427,-377,411
15,-307,191
123,-227,30
174,-246,-8
226,-264,-24
258,-267,-37
291,-243,-40
298,-190,-57
273,-143,-75
261,-139,-97
235,-167,-102
255,-167,-91
262,-99,-37
261,-50,52
258,17,138
253,55,221
219,97,281
240,153,313
223,183,368
72,96,406
-36,112,423
-107,154,435
-170,231,446
-205,190,451
-212,107,438
-364,-112,530
-191,-164,485
-278,-217,548
-377,-258,621
-473,-86,629
-462,-162,639
-406,-288,657
-446,-313,663
-459,-318,601
-387,-293,438
-275,-268,307
-66,-207,151
138,-276,34
150,-266,-3
179,-271,-40
223,-281,-50
272,-273,-64
316,-233,-64
330,-163,-69
331,-93,-82
308,-76,-99
296,-108,-126
275,-114,-103
262,-32,-70
269,42,-12
266,1,41
275,55,133
248,131,198
243,209,238
211,212,287
191,237,340
93,264,383
-36,260,400
-214,230,424
-271,90,411
-349,32,470
-373,-85,508
-392,-163,521
-447,-220,560
-492,-274,638
-445,-195,651
-564,-251,704
-637,-266,731
-977,-369,736
-807,-460,612
-464,-421,432
-77,-357,187
133,-305,23
171,-305,-10
229,-277,-19
265,-239,-45
292,-235,-66
290,-165,-81
270,-80,-81
246,-66,-75
219,-63,-57
233,55,33
244,149,104
233,160,223
183,162,246
47,264,305
-99,219,391
-199,133,416
-222,-45,519
-291,-103,532
-438,-124,537
-490,-242,555
-452,-400,592
-507,-408,622
-604,-331,656
-745,-352,715
-988,-639,772
-730,-838,702
-377,-852,524
-62,-469,213
154,-187,27
190,-190,3
219,-261,-7
264,-215,-34
296,-199,-56
320,-178,-60
324,-225,-92
307,-229,-129
272,-143,-110
236,-84,-35
236,-54,52
246,-11,148
192,9,277
157,84,349
118,110,376
61,103,447
-63,86,466
-166,97,436
-267,121,458
-337,69,492
-473,-88,531
-492,-204,569
-475,-365,647
-486,-556,726
-616,-534,779
-646,-738,818
-737,-584,715
-671,-517,641
-73,-668,408
-93,-349,179
164,-315,6
183,-302,-31
205,-287,-31
279,-255,-37
346,-182,-48
328,-106,-83
257,-90,-109
222,-93,-73
248,-38,-51
246,-5,50
230,64,119
194,147,218
155,177,302
59,226,403
-89,227,450
-156,120,439
-266,93,450
-349,60,495
-355,-78,504
-363,-249,536
-431,-299,532
-551,-279,634
-613,-387,652
-756,-386,762
-807,-496,823
-882,-631,767
-635,-634,568
-17,-703,355
203,-488,80
189,-327,-37
251,-306,-48
307,-228,-63
347,-236,-48
331,-182,-76
324,-118,-114
290,-125,-103
262,-62,-38
223,22,49
191,71,142
210,103,168
183,162,266
121,201,357
5,174,456
-104,156,484
-177,76,466
-259,38,478
-313,-59,492
-461,-208,517
-475,-342,566
-516,-353,632
-605,-403,713
-706,-500,793
-794,-381,754
-789,-505,755
-496,-713,623
-74,-426,213
146,-327,26
166,-313,-24
229,-274,-34
302,-220,-59
349,-191,-72
354,-178,-82
321,-130,-115
311,-130,-98
255,-63,-84
235,-5,-36
187,26,80
196,89,196
187,87,307
116,144,369
-4,250,428
-116,249,464
-191,190,438
-167,121,415
-240,81,418
-406,12,527
-382,-337,575
-404,-471,561
-452,-508,626
-592,-419,781
-663,-656,841
-759,-542,734
-744,-325,598
-484,-243,411
-108,-284,162
129,-320,7
174,-300,-40
230,-279,-31
307,-266,-36
334,-216,-29
346,-114,-36
317,-74,-79
272,-27,-102
199,22,10
200,77,28
130,153,168
148,191,297
46,250,370
-83,294,480
-219,189,449
-254,89,478
-253,-58,501
-306,-114,532
-446,-255,513
-360,-501,602
-567,-428,685
-670,-606,852
-730,-675,734
-804,-553,611
-91,-582,335
113,-371,33
145,-345,-38
205,-300,-61
282,-285,-45
339,-222,-54
314,-173,-65
328,-21,-126
292,37,-133
255,32,-83
286,19,-78
230,105,15
192,175,140
193,210,224
70,234,337
-35,274,428
-125,201,434
-204,166,457
-190,116,463
-142,33,452
-99,-40,472
-262,-120,485
-390,-133,569
-378,-173,686
-296,-359,713
-330,-297,687
-396,-275,558
-381,-313,330
84,-412,122
143,-306,-30
143,-259,-69
248,-260,-58
320,-211,-76
330,-184,-92
319,-83,-122
243,-51,-91
275,-42,-118
189,0,-58
174,55,74
109,93,161
165,154,263
60,251,391
-41,263,476
-136,221,511
-132,10,462
-230,38,433
-287,29,484
-321,-262,528
-306,-357,510
-347,-161,597
-472,-315,582
-735,-312,823
-733,-471,816
-672,-704,644
-442,-529,391
104,-517,132
160,-336,-25
230,-283,-52
272,-237,-29
348,-192,-56
278,-103,-77
260,-103,-118
205,-29,-91
172,-14,7
189,28,127
141,172,238
96,192,370
-11,232,418
-160,249,456
-186,82,452
-288,202,442
-458,57,489
-362,-239,527
-468,-200,550
-761,-187,697
-647,-467,776
-778,-450,717
-723,-472,645
-369,-551,409
93,-345,68
172,-317,-29
252,-271,-75
266,-232,-74
298,-229,-77
319,-169,-99
356,-73,-124
259,-93,-101
208,-77,-62
156,42,65
170,134,128
103,179,227
42,250,332
-61,383,419
-200,294,459
-172,100,425
-213,194,458
-96,-3,473
-404,-175,540
-407,-427,647
-687,-342,746
-678,-677,766
-469,-345,502
-55,-590,279
120,-385,23
199,-344,-42
249,-269,-39
262,-236,-43
262,-174,-49
278,-83,-134
251,-61,-84
195,-29,-73
181,37,-27
115,151,156
93,195,253
83,250,350
-36,265,479
-215,198,498
-233,110,559
-279,-3,529
-285,-53,514
-463,-105,540
-449,-281,615
-646,-293,660
-741,-337,733
-972,-390,778
-711,-572,715
-460,-496,425
-97,-394,157
134,-402,15
137,-379,-7
179,-353,-42
262,-275,-41
310,-197,-42
280,-167,-36
258,-28,-82
256,-7,-100
174,25,-53
190,28,3
143,193,125
111,161,249
16,337,369
-111,294,468
-75,99,502
-230,108,505
-189,-57,532
-242,-253,540
-376,-345,536
-385,-633,658
-841,-310,753
-735,-540,727
-717,-413,592
-352,-446,341
144,-487,117
146,-383,-15
208,-348,-50
292,-232,-54
311,-190,-29
313,-189,-45
262,-59,-88
258,1,-86
191,18,-56
145,92,-10
148,126,27
120,227,186
3,348,354
-39,385,433
-103,253,499
-162,189,459
-193,53,474
-267,31,516
