accX,accY,accZ
-35,150,275
-92,228,319
-92,195,391
-92,164,413
-109,73,436
-56,-23,482
-126,-38,524
-201,-34,613
-256,-141,649
-276,-41,692
-167,-332,627
-108,-199,580
-41,-120,546
12,-194,531
-9,-228,487
-29,-238,417
-31,-234,399
-26,-286,304
-44,-266,273
-20,-259,204
-20,-232,176
-22,-240,159
-8,-199,114
42,-170,72
54,-176,38
45,-43,18
32,-98,-5
20,-13,-59
60,18,-75
52,-65,-92
9,0,-107
28,30,-130
79,11,-162
76,90,-141
81,122,-106
32,165,-71
22,163,-59
53,188,-52
145,241,-64
205,248,-28
272,198,-31
239,213,34
219,220,52
211,233,81
220,236,107
231,309,172
234,248,187
221,298,250
213,273,230
185,270,270
202,252,262
201,236,304
169,240,336
188,282,340
140,241,362
96,241,353
73,215,372
65,196,380
62,183,399
89,165,409
73,132,445
47,132,461
18,103,457
60,69,468
27,75,497
45,36,512
22,-30,519
36,-45,507
22,-32,535
-13,-75,562
-41,-86,577
-100,-132,602
-165,-157,597
-255,-248,592
-240,-213,625
-238,-264,587
-198,-280,551
-123,-227,468
-146,-250,390
-64,-274,315
-44,-261,213
-38,-245,158
-43,-220,90
-14,-150,56
46,-127,9
74,-131,4
89,-93,-31
78,-9,-68
69,66,-90
69,104,-120
97,68,-119
105,106,-114
161,128,-86
185,207,-64
191,227,-14
165,215,55
159,219,120
182,243,184
198,283,262
153,295,311
69,267,347
22,215,375
-2,176,382
-8,162,398
22,148,451
35,110,484
28,39,514
27,-9,537
3,-56,561
-74,-55,581
-110,-81,633
-158,-106,671
-192,-186,650
-241,-197,626
-220,-202,622
-186,-198,587
-126,-220,543
-91,-259,469
-51,-254,407
-43,-257,324
-32,-288,257
-40,-278,197
0,-223,135
7,-215,84
9,-204,58
38,-139,16
58,-162,-13
79,-123,-20
116,-58,-40
88,4,-59
109,-32,-97
111,94,-108
86,101,-116
146,194,-98
169,140,-62
153,218,-45
128,192,-32
144,165,43
139,214,123
133,231,170
137,255,244
125,265,301
58,222,341
7,193,379
15,134,372
-10,131,402
-30,94,417
-12,59,455
-4,33,501
25,-8,535
-17,-40,583
-37,-54,611
-67,-94,622
-109,-137,631
-151,-152,626
-212,-146,635
-197,-157,609
-174,-202,562
-195,-285,533
-121,-219,452
-42,-248,351
-35,-295,269
-6,-260,182
13,-226,137
49,-245,89
62,-209,49
69,-190,22
98,-151,-3
81,-109,-36
88,-59,-43
116,-9,-58
81,29,-69
86,77,-99
95,119,-103
115,161,-108
138,166,-107
164,172,-75
155,200,-29
143,209,1
135,185,41
122,200,122
104,220,190
94,232,261
86,226,329
55,214,368
36,186,380
-7,188,392
-26,129,412
2,129,463
9,41,488
28,21,536
11,-2,564
-11,-53,592
-63,-109,619
-69,-127,602
-137,-144,595
-211,-258,576
-151,-179,546
-153,-161,498
-99,-190,410
-49,-224,290
-22,-247,187
-3,-235,108
32,-197,50
57,-166,18
71,-114,-15
85,-60,-36
103,23,-55
84,77,-87
80,107,-101
113,136,-102
146,148,-78
175,173,-19
176,189,74
124,186,176
90,215,274
69,200,338
42,171,391
-3,118,403
-22,64,461
11,84,483
-12,1,545
-35,-76,601
-79,-161,618
-129,-170,605
-218,-210,642
-140,-163,563
-95,-203,461
-33,-233,321
-3,-252,192
20,-216,88
47,-205,30
73,-143,-12
89,-61,-34
90,14,-59
90,75,-83
96,129,-101
127,164,-85
142,202,-59
162,195,12
189,202,134
153,210,236
91,179,316
46,214,364
15,170,387
-7,108,414
14,97,495
-2,-15,545
2,-102,589
-2,-106,610
-73,-141,627
-151,-151,617
-191,-149,589
-214,-183,541
-174,-297,455
-84,-294,335
-29,-251,210
-10,-228,111
15,-180,45
42,-145,3
72,-94,-41
79,-75,-40
91,1,-63
98,57,-88
105,125,-103
121,155,-106
147,204,-91
165,191,-34
150,168,49
136,192,155
110,191,242
64,207,320
41,234,369
-2,165,408
2,83,449
6,18,492
13,-19,547
32,-54,589
-33,-86,619
-177,-166,639
-160,-206,614
-117,-205,569
-158,-177,513
-104,-299,385
-13,-239,229
15,-248,127
45,-203,44
62,-161,1
71,-104,-31
107,-23,-55
119,57,-77
107,112,-100
137,141,-95
162,199,-55
109,196,13
127,174,115
78,179,244
56,233,324
5,205,396
-36,87,422
4,88,453
-22,16,498
-1,-4,555
-81,-80,613
-113,-123,624
-195,-158,652
-177,-221,609
-78,-169,494
-41,-217,345
2,-236,196
33,-230,86
59,-185,17
96,-118,-27
105,-53,-56
120,6,-73
135,112,-86
109,152,-92
154,177,-70
173,176,14
153,222,114
105,181,239
77,238,321
31,211,379
-6,104,413
-9,93,447
-13,28,514
-21,-60,569
-48,-42,609
-134,-175,627
-164,-154,623
-177,-134,591
-125,-270,466
-47,-224,313
19,-233,171
34,-219,63
74,-167,6
83,-113,-37
92,-25,-61
105,54,-71
119,109,-92
129,188,-80
153,179,-33
131,191,12
136,163,154
91,236,275
36,185,362
2,167,396
-5,64,449
-11,-8,532
-31,-72,592
-83,-119,623
-218,-154,628
-137,-163,579
-176,-267,477
-62,-218,298
-16,-223,148
35,-192,43
68,-128,-10
94,-31,-52
94,66,-79
116,125,-91
