accX,accY,accZ
-39,-605,584
452,-337,73
434,-366,-84
463,-334,-95
294,-16,-52
207,-50,23
10,88,199
14,138,362
5,66,569
-180,-21,676
-154,-308,771
-720,-236,953
-321,-705,857
0,-603,596
465,-413,55
454,-349,-76
484,-285,-117
325,-134,-65
158,2,17
128,9,107
48,139,302
14,98,506
-302,93,743
-247,-155,751
-311,-353,686
-553,-392,761
-255,-807,858
96,-882,769
466,-426,94
504,-329,-63
472,-432,-131
430,-69,-89
144,-54,0
155,33,47
18,102,268
-6,99,432
-175,188,704
-180,-191,734
-275,-233,690
-558,-434,859
-344,-689,817
13,-545,604
463,-371,48
469,-436,-91
479,-206,-89
318,-210,-71
178,60,-19
48,70,148
93,100,280
-15,204,436
-164,55,618
-148,-136,663
-365,-241,729
-346,-613,784
-427,-568,820
371,-753,424
500,-323,-6
478,-446,-121
504,-136,-131
243,-106,-21
81,28,83
84,114,201
-22,61,437
-71,153,565
-133,-206,680
-230,-66,682
-304,-534,773
-548,-368,773
64,-897,734
499,-326,68
480,-450,-81
530,-225,-137
334,-122,-49
122,16,47
133,-10,143
12,172,328
-62,169,477
-49,-67,687
-216,-114,712
-263,-530,845
-493,-487,742
-271,-659,784
507,-553,233
438,-405,-18
498,-287,-107
455,-248,-96
226,-88,-31
88,16,70
159,49,202
19,122,345
-194,187,655
-79,-16,696
-196,-197,698
-617,-266,962
-329,-675,920
-280,-665,754
295,-387,284
485,-394,-3
456,-388,-127
478,-143,-97
253,-90,-37
111,-4,94
114,47,123
55,113,268
-64,137,512
-129,-1,600
-341,-41,892
-265,-415,732
-509,-415,795
-131,-812,835
288,-433,277
462,-423,-5
472,-314,-107
447,-200,-93
237,-72,-46
103,19,104
121,35,175
-14,157,340
-109,140,567
-111,-64,654
-410,-96,912
-349,-474,824
-485,-502,766
-356,-602,922
513,-521,281
458,-428,-17
509,-284,-122
426,-298,-89
180,79,41
130,8,46
110,56,208
-64,176,498
-90,25,580
-142,-32,640
-362,-191,829
-395,-480,706
-638,-518,955
-28,-703,607
480,-292,76
486,-429,-76
516,-318,-136
423,-286,-91
254,84,-37
149,-43,62
13,175,288
-5,97,421
-190,110,580
-139,-45,639
-225,-374,760
-545,-426,774
-259,-753,757
319,-390,241
474,-420,-21
514,-350,-127
438,-93,-95
207,-70,-5
156,45,81
66,57,285
-113,102,481
-120,47,620
-248,-100,678
-314,-501,767
-663,-541,852
-73,-604,540
474,-366,51
511,-335,-90
458,-257,-120
263,-117,-34
184,13,45
84,79,183
-40,55,426
-140,90,565
-164,-41,667
-381,-275,637
-399,-612,798
40,-887,789
450,-325,74
474,-424,-35
484,-294,-107
401,-217,-82
232,-64,7
129,19,66
126,69,297
-97,133,484
-150,66,556
-226,-151,756
-409,-255,695
-380,-607,888
-361,-587,740
461,-487,278
468,-428,-16
462,-286,-77
450,-289,-97
213,31,-35
143,-23,44
144,19,193
-34,171,363
-81,59,563
-213,7,639
-334,-254,800
-319,-532,789
-554,-426,727
-312,-661,703
457,-514,143
489,-314,-35
529,-316,-118
427,-300,-105
247,82,-15
197,-16,69
88,29,180
-6,166,390
-53,74,537
-171,-44,617
-273,-129,699
-352,-399,664
-561,-368,713
-176,-894,866
254,-469,258
467,-374,1
506,-293,-114
460,-302,-85
247,13,-30
149,-45,80
39,81,330
-64,141,474
-183,68,592
-246,-195,717
-344,-480,819
-618,-433,790
-90,-676,552
482,-328,48
501,-321,-85
468,-355,-112
301,-111,-22
139,-31,24
144,27,235
-43,126,377
-71,58,586
-205,-17,656
-174,-366,821
-526,-320,721
-479,-812,962
-48,-670,606
455,-315,71
497,-384,-39
466,-377,-127
429,-98,-79
248,-75,13
105,13,56
117,72,307
-90,99,429
-158,59,630
-198,-132,682
-266,-104,660
-282,-495,836
-583,-407,705
-97,-836,746
438,-426,94
499,-315,-52
502,-419,-129
440,-89,-93
199,-16,-3
134,47,137
37,121,286
-62,54,540
-186,50,660
-264,-149,707
-342,-480,722
-434,-689,902
-31,-568,595
469,-396,46
524,-328,-101
492,-190,-132
265,0,-34
205,-4,96
64,100,278
-84,121,437
-148,18,558
-151,-273,727
-435,-486,762
-634,-480,796
-27,-590,535
493,-381,32
503,-450,-98
453,-273,-103
236,17,-30
138,-4,78
45,54,263
-131,106,451
-133,-39,607
-240,-76,701
-415,-273,701
-549,-387,705
-11,-631,578
455,-414,36
474,-428,-108
435,-234,-76
205,-10,18
131,-6,145
-36,102,342
-184,123,511
-264,-62,695
-479,-250,727
-606,-556,915
288,-717,502
481,-354,-15
526,-337,-136
410,-176,-105
294,-47,4
100,97,202
-32,146,465
-115,19,640
-177,-245,789
-326,-557,819
-364,-768,900
354,-788,492
484,-400,-13
489,-402,-117
366,-122,-33
194,-69,47
88,37,212
-92,133,424
-205,89,617
-347,-135,753
-471,-577,843
-246,-818,829
440,-416,102
489,-324,-3
501,-383,-123
349,-197,-63
210,-48,51
320,-90,230
171,-63,410
-192,93,586
-336,-78,708
-86,-573,664
-214,-843,853
482,-446,109
502,-366,-66
607,-287,-116
331,-94,-48
144,42,129
40,170,367
55,32,503
-238,-178,680
-476,-274,747
-380,-747,911
249,-557,307
497,-392,-16
521,-289,-137
269,-89,-20
183,-53,107
29,139,334
-168,96,591
-209,-190,675
-491,-247,748
-395,-807,940
250,-540,276
497,-364,-24
508,-282,-138
271,-98,-22
171,-58,120
29,103,331
-167,73,588
-162,38,644
-222,-372,811
-571,-363,702
-268,-763,803
479,-380,30
