accX,accY,accZ
-44,101,415
-136,14,558
-84,-43,624
-146,-309,702
-229,-212,760
-289,-508,717
-415,-308,803
-355,-248,731
65,-444,422
217,-361,210
233,-223,55
248,-151,-12
301,33,-56
207,272,-109
85,344,-191
62,336,-183
106,467,-87
142,370,70
35,245,191
-61,238,337
-106,183,460
-101,22,561
-93,-207,641
-211,-386,685
-312,-418,761
-424,-304,783
-227,-246,576
182,-385,301
239,-257,121
250,-189,2
273,-66,-38
253,121,-71
132,330,-133
82,283,-226
78,420,-165
133,370,-9
69,322,94
22,308,243
-51,198,339
-130,63,466
-104,47,585
-134,-167,634
-164,-264,722
-299,-320,747
-323,-496,708
-334,-277,712
47,-440,441
167,-388,264
224,-347,190
243,-197,48
279,-183,-11
285,39,-44
251,99,-73
122,312,-150
92,266,-205
78,283,-169
117,351,-49
116,354,52
70,311,166
-12,246,250
-57,196,387
-114,46,461
-83,5,590
-99,-142,614
-181,-165,722
-228,-353,690
-374,-337,784
-273,-437,660
-101,-419,618
163,-389,318
184,-297,154
229,-281,53
252,-21,-12
257,44,-34
162,293,-99
108,269,-180
70,266,-232
77,360,-191
107,364,-48
127,372,45
51,320,167
1,223,257
-54,204,389
-109,26,466
-109,26,596
-123,-179,638
-147,-219,721
-250,-380,711
-384,-401,767
-413,-281,760
-136,-497,554
32,-378,406
213,-319,202
250,-301,82
273,-163,-3
240,27,-50
236,135,-67
119,339,-133
90,279,-208
81,307,-209
116,403,-64
120,380,33
79,346,161
2,209,248
-69,241,387
-92,15,467
-118,12,597
-116,-158,631
-179,-229,721
-286,-307,708
-385,-441,761
-357,-279,648
-16,-521,558
169,-372,263
246,-247,128
265,-235,30
267,-29,-31
248,13,-45
175,245,-93
98,262,-152
99,249,-201
86,317,-125
135,403,-42
98,382,114
46,246,183
-28,261,319
-83,101,396
-88,125,512
-136,-107,575
-110,-77,663
-144,-251,657
-196,-237,752
-270,-462,717
-420,-264,759
-190,-520,626
-24,-338,392
124,-312,230
236,-238,114
250,-230,22
281,-58,-21
239,40,-54
172,219,-104
100,224,-159
106,200,-199
101,288,-124
82,348,-54
110,427,69
40,260,177
-11,283,288
-87,105,399
-92,133,505
-128,-127,581
-117,-65,668
-220,-405,690
-312,-251,762
-313,-523,714
-337,-258,709
81,-485,440
179,-362,239
253,-314,115
244,-170,10
273,-104,-1
223,154,-43
154,229,-96
98,267,-199
59,324,-190
117,390,-105
87,349,28
88,346,137
-8,215,250
-55,263,379
-95,22,460
-114,36,528
-89,-94,594
-139,-145,691
-203,-318,692
-275,-356,772
-342,-424,700
-277,-376,720
61,-504,419
171,-335,239
256,-271,120
233,-229,26
285,-48,-10
214,67,-37
168,262,-101
89,270,-159
86,246,-223
90,351,-135
97,369,-59
117,433,82
57,241,165
-6,290,299
-76,102,400
-97,133,516
-100,-143,579
-116,-66,689
-190,-391,676
-296,-253,752
-326,-500,716
-351,-249,689
16,-542,514
161,-394,267
217,-260,142
266,-200,53
251,-109,-13
277,46,-52
205,107,-92
107,294,-133
89,276,-188
77,259,-164
110,329,-120
108,433,7
151,391,57
48,348,164
29,190,257
-43,255,386
-113,35,471
-85,23,545
-139,-92,651
-128,-251,658
-218,-278,757
-289,-426,704
-407,-268,765
-135,-529,540
12,-322,385
201,-320,193
225,-233,79
279,-123,8
240,-13,-30
239,116,-88
109,278,-124
103,244,-198
70,276,-179
117,338,-119
97,396,36
126,345,132
1,276,257
-15,161,343
-121,170,470
-81,-72,530
-134,4,634
-132,-295,651
-214,-192,722
-277,-464,709
-424,-225,744
-142,-537,556
38,-356,395
207,-298,193
225,-232,74
274,-131,-1
243,-2,-30
232,102,-83
114,275,-131
93,205,-151
90,212,-201
88,307,-103
136,330,1
98,374,130
42,296,217
-37,152,344
-113,197,458
-85,-55,521
-138,-28,646
-108,-283,656
-222,-297,745
-330,-347,704
-353,-437,731
-212,-255,517
123,-415,353
172,-292,152
274,-177,53
241,-105,-10
265,32,-42
199,81,-104
113,274,-152
74,221,-175
95,266,-136
135,265,4
100,409,115
99,244,229
-54,277,325
-30,70,417
-159,143,520
-62,-131,570
-186,-133,681
-215,-165,686
-267,-450,681
-408,-307,726
-222,-204,526
135,-346,259
247,-225,123
243,-110,13
247,-84,-41
232,93,-94
150,196,-112
69,279,-165
95,223,-153
138,205,-61
99,344,67
84,399,203
37,199,277
-75,114,415
-145,114,525
-81,-51,586
-115,-307,660
-239,-255,749
-392,-215,724
-283,-506,608
-41,-472,531
139,-285,220
231,-269,79
283,-117,0
243,80,-38
193,90,-104
128,188,-155
86,166,-181
84,295,-106
147,349,20
152,306,161
10,217,272
-99,228,409
-108,120,490
-50,-148,581
-125,-293,676
-239,-255,748
-414,-204,720
-337,-279,603
44,-484,385
198,-296,192
244,-141,61
227,-7,-18
221,47,-51
164,141,-125
103,175,-177
97,180,-168
119,237,-88
90,375,56
69,399,205
10,250,285
-30,79,412
-94,-48,533
-140,-97,653
-188,-123,711
-252,-316,695
-337,-485,663
-176,-556,580
87,-374,375
169,-226,139
236,-196,27
291,-69,-17
223,127,-68
86,308,-122
65,230,-177
89,296,-124
128,338,-10
