accX,accY,accZ
17,3,480
-51,26,556
-37,-198,580
-289,-233,633
-423,-107,655
-244,-402,601
-277,-131,594
142,-297,351
159,-186,216
212,-150,100
200,-114,-9
233,-46,-81
250,-28,-113
240,30,-111
183,119,-134
136,170,-121
98,130,-111
110,163,-1
97,160,104
67,179,181
-28,270,318
-41,180,380
-9,137,405
-75,160,481
-41,-23,541
-2,-111,529
-173,-44,588
-310,-140,656
-318,-329,641
-325,-138,639
-198,-382,585
-295,-57,572
112,-335,369
181,-188,205
212,-152,77
204,-112,-22
236,-94,-100
262,-4,-117
253,60,-114
210,137,-146
160,186,-110
109,153,-13
76,180,146
110,263,282
16,220,327
-71,242,405
2,42,445
-42,4,542
-94,-14,577
-214,-164,625
-255,-289,637
-414,-146,673
-189,-29,514
116,-260,297
175,-201,127
192,-152,-4
217,-48,-81
263,21,-124
250,68,-139
171,190,-114
146,168,-92
90,140,25
59,255,160
5,183,273
-56,256,383
-28,116,406
-89,139,494
13,-91,533
-99,-15,585
-176,-272,622
-359,-110,626
-298,-301,609
-446,-59,628
-302,-330,617
-10,-293,419
12,-118,297
193,-169,152
203,-124,64
221,-91,-51
237,-50,-115
268,39,-113
268,40,-114
223,142,-142
124,191,-100
113,115,-37
106,194,50
50,223,182
-14,204,291
2,210,344
-27,204,410
-42,47,472
31,1,491
-29,-31,570
-129,-186,606
-181,-249,600
-305,-156,606
-423,-101,647
-379,-154,653
-203,-443,518
6,-164,326
65,-99,184
173,-182,47
174,-131,-17
174,-75,-44
155,13,-68
141,54,-83
117,111,-107
104,156,-123
97,156,-110
112,181,-51
124,144,35
130,144,102
142,217,139
74,284,225
22,219,319
25,107,382
54,106,425
-25,158,496
-43,24,576
-20,-198,578
-49,-119,576
-241,-41,638
-294,-306,658
-234,-372,563
-289,-84,548
-343,-61,571
-92,-438,394
136,-203,175
188,-178,59
187,-96,-19
191,-69,-51
205,24,-81
203,42,-118
136,195,-109
148,87,-135
139,128,-87
146,174,-10
107,241,92
93,165,161
79,120,242
43,158,301
4,217,386
-37,173,468
-25,22,524
3,-128,556
11,-199,566
-18,-178,565
-159,-82,578
-304,-59,629
-316,-253,643
-256,-413,543
-238,-139,447
-284,49,447
-16,-310,357
9,-340,340
171,-286,76
211,-148,-10
179,-38,-37
163,-12,-69
134,72,-80
158,149,-93
135,132,-110
169,92,-72
151,170,-20
141,166,104
138,142,171
96,181,241
34,164,352
40,99,399
3,113,463
16,-68,535
15,-96,513
-107,-50,590
-126,-267,603
-214,-192,536
-383,-104,573
-280,-200,452
-228,-133,466
121,-302,236
150,-129,46
171,-126,-20
123,33,-64
150,80,-70
84,253,-108
115,98,-183
111,173,-135
167,191,-28
146,243,34
135,268,155
109,218,211
44,272,330
6,122,421
-48,157,491
-16,-72,561
-79,27,594
-99,-191,535
-276,-112,611
-266,-290,525
-409,-63,580
-164,-138,400
0,-239,358
183,-151,78
191,-130,-20
148,50,-51
182,53,-77
135,231,-120
124,94,-177
157,167,-108
143,212,7
148,231,108
88,267,214
48,198,284
14,199,414
-27,116,457
-33,10,562
-38,-55,574
-92,-187,657
-110,-201,645
-182,-203,684
-233,-267,569
-269,-407,529
-291,-82,452
-4,-377,248
89,-178,142
200,-134,-48
200,-75,-43
193,69,-105
198,89,-60
189,132,-92
193,47,-16
160,190,73
111,102,208
38,226,318
44,73,387
-39,92,480
22,-24,488
-54,33,580
-40,-196,593
-146,-92,666
-124,-322,632
-266,-175,652
-195,-338,518
-325,-124,541
-88,-311,351
-40,-145,312
195,-289,38
182,-84,-44
216,-90,-71
193,96,-79
218,19,-54
165,172,-74
169,90,-13
130,136,79
109,142,201
19,169,337
64,135,388
