accX,accY,accZ
-172,-218,619
-284,-252,478
45,-185,222
296,-19,-11
351,93,-79
393,121,-106
175,204,98
-19,148,367
-183,-31,541
-174,-205,635
-222,-255,530
-164,-201,336
260,-58,38
338,-2,-8
366,98,-112
358,144,-77
133,200,177
-42,89,399
-269,-71,579
-182,-222,626
-253,-260,491
-11,-181,234
286,-1,1
411,108,-72
323,114,-107
140,210,105
10,143,372
-126,-102,558
-199,-191,621
-298,-245,513
-105,-181,290
323,-44,-3
306,103,-80
404,123,-112
330,203,96
-74,175,351
-126,-40,537
-166,-195,644
-243,-247,533
-213,-214,374
306,-81,41
299,75,-54
421,82,-127
295,173,-26
110,205,240
-143,99,435
-134,-150,604
-177,-216,615
-286,-255,489
-27,-199,243
343,-20,0
330,106,-81
422,122,-116
223,204,55
1,225,194
14,78,427
-262,-73,578
-176,-230,630
-266,-261,504
-97,-186,289
316,-71,6
374,96,-66
413,92,-128
225,207,38
35,184,316
-180,52,487
-137,-168,633
-211,-226,590
-296,-241,459
111,-162,164
356,8,-4
315,88,-101
439,130,-90
143,219,99
3,136,369
-119,-34,534
-230,-191,626
-223,-240,553
-192,-224,381
241,-96,80
336,76,-35
352,80,-137
379,151,-39
19,232,205
-17,81,422
-177,-116,589
-187,-225,627
-258,-256,497
-58,-197,253
339,-38,9
355,89,-72
353,131,-113
327,175,68
-92,210,324
-59,-44,523
-201,-115,594
-183,-220,627
-258,-255,495
-26,-182,245
314,-28,-3
401,111,-80
297,118,-117
188,205,102
36,153,368
-203,-60,540
-190,-192,628
-263,-261,527
-83,-203,308
295,-52,15
324,121,-61
433,105,-114
276,171,56
-74,206,329
-72,-33,531
-177,-173,632
-222,-250,550
-211,-238,365
319,-81,54
356,86,-51
310,99,-126
395,155,31
21,201,304
-182,21,494
-207,-147,628
-215,-269,562
-233,-225,400
277,-109,57
400,88,-33
386,92,-120
301,197,27
25,207,314
-76,-13,502
-246,-155,624
-244,-260,555
-228,-216,387
311,-101,49
321,-5,-21
325,89,-98
414,149,-80
233,187,159
13,90,407
-243,-96,583
-169,-221,621
-299,-255,496
57,-169,218
308,-23,-17
310,83,-88
441,124,-84
232,198,144
-64,121,387
-270,-56,573
-164,-227,626
-274,-243,501
-63,-196,257
340,-28,-6
413,110,-78
290,121,-116
250,182,97
-14,144,356
-257,-14,534
-145,-193,642
-230,-245,537
-192,-209,347
305,-89,29
388,93,-49
304,94,-131
369,173,31
58,189,306
-212,53,483
-118,-188,628
-210,-225,569
-301,-247,438
228,-122,125
280,38,-30
417,69,-110
285,148,-73
230,198,37
49,188,311
-151,55,476
-188,-149,620
-216,-227,589
-290,-225,465
106,-175,169
330,0,-7
361,85,-85
335,109,-112
241,200,100
-55,196,345
-53,-38,527
-238,-140,624
-235,-250,566
-238,-210,409
220,-133,71
372,62,-30
326,66,-124
339,182,-28
122,186,229
-168,96,426
-102,-144,609
-170,-202,611
-324,-261,476
106,-175,190
349,-1,-17
292,78,-99
427,116,-79
222,188,133
-130,140,380
-153,-78,563
-151,-214,626
-283,-225,498
-4,-180,232
280,-34,-4
349,88,-81
388,139,-77
212,198,161
2,85,402
-178,-118,588
-208,-152,625
-259,-243,543
-218,-209,362
301,-62,20
369,120,-56
439,96,-107
327,184,85
-35,160,351
-247,-41,538
-193,-180,620
-304,-246,513
-57,-191,259
362,-55,-12
416,126,-75
401,111,-87
154,204,121
-119,143,373
-149,-85,571
-156,-223,622
