accX,accY,accZ
-240,-64,507
-135,6,413
-133,106,385
-42,57,332
-27,164,236
59,147,167
170,131,96
186,209,10
192,203,-18
292,192,-73
261,251,-106
311,238,-125
271,272,-150
325,266,-137
267,262,-139
324,240,-136
284,225,-115
350,215,-109
345,199,-93
397,161,-46
373,144,-9
423,94,-6
359,163,18
393,22,27
336,111,27
368,-16,32
292,-25,7
221,-77,4
173,-89,-2
128,-165,7
82,-136,15
80,-215,6
66,-232,24
43,-277,31
60,-324,76
-92,-332,177
86,-480,224
-196,-475,385
-36,-394,361
-529,-391,566
-351,-508,577
-560,-360,705
-373,-514,677
-556,-344,774
-381,-545,710
-420,-333,743
-323,-537,717
-203,-355,679
-361,-403,721
-189,-416,646
-261,-203,670
-307,-293,668
-258,-298,620
-280,-128,609
-319,-144,595
-185,-143,534
-166,23,513
-220,37,498
-77,-34,425
20,126,370
-12,138,332
102,156,254
61,211,194
198,214,130
165,231,76
276,200,-30
295,253,-50
301,233,-91
363,277,-130
306,261,-138
373,251,-173
320,261,-163
373,185,-161
347,225,-134
376,190,-84
425,232,-52
421,146,-13
431,165,-12
477,110,6
422,102,25
465,69,4
381,18,33
401,30,14
270,-34,9
295,-47,-16
169,-99,-11
174,-98,-15
92,-149,-14
81,-156,-18
90,-207,-22
46,-217,3
77,-235,12
59,-267,32
64,-347,84
-149,-269,176
96,-461,204
-347,-343,382
-208,-232,362
-178,-579,434
-460,-264,580
-408,-552,598
-561,-300,694
-532,-549,718
-424,-297,712
-435,-547,714
-435,-303,740
-314,-525,702
-347,-314,718
-211,-482,661
-340,-319,708
-145,-309,634
-332,-325,681
-163,-225,632
-268,-334,640
-283,-166,644
-162,-224,566
-295,-154,615
-161,-136,546
-202,-186,549
-241,-41,571
-147,-69,499
-235,-10,528
-103,2,455
-189,14,458
-41,75,391
-101,55,389
-15,119,330
13,90,316
15,172,266
106,162,199
68,204,201
199,212,94
134,204,85
268,228,2
223,201,-15
339,243,-71
275,257,-73
332,233,-130
241,250,-100
268,238,-110
297,256,-140
318,204,-121
274,252,-123
281,286,-140
325,218,-129
288,193,-108
300,210,-114
319,201,-123
312,165,-88
337,185,-75
371,179,-65
399,136,-27
372,154,-8
400,131,3
439,70,35
408,110,34
424,137,30
404,81,37
395,26,43
400,-2,47
322,64,49
304,19,47
290,-46,36
276,-39,42
276,-22,22
286,-39,4
259,-94,2
207,-89,-1
162,-79,3
167,-91,-16
128,-140,-22
94,-163,-27
94,-152,-17
82,-137,-13
79,-141,-6
82,-169,-6
98,-178,1
73,-211,2
51,-202,-3
52,-197,-10
4,-218,-3
7,-240,5
24,-241,9
38,-235,10
39,-235,14
23,-260,32
57,-265,37
76,-295,38
51,-292,43
39,-304,56
22,-291,62
37,-314,70
46,-374,112
73,-447,159
78,-419,192
36,-387,193
-32,-355,196
-42,-356,199
-131,-288,200
-5,-364,199
-95,-342,196
-121,-301,194
-139,-251,182
-135,-315,197
-137,-301,202
-127,-307,205
-137,-347,217
-127,-463,265
-113,-540,309
-87,-624,389
-77,-665,414
-168,-624,472
-191,-560,466
-381,-464,456
-464,-436,461
-511,-440,462
-511,-377,482
-505,-298,473
-41,-277,359
35,-345,363
-187,-543,431
-236,-567,461
-431,-503,525
-514,-418,567
-454,-331,594
-427,-305,593
-755,-379,688
-747,-454,689
-770,-481,679
-750,-508,685
-658,-770,767
-672,-758,842
-700,-781,869
-821,-621,871
-1048,-438,834
-517,-291,724
-848,-464,770
-774,-569,793
-690,-687,873
-747,-695,923
-807,-668,940
-862,-688,953
-992,-603,945
-827,-439,872
-812,-487,844
-707,-586,825
-632,-723,856
-643,-653,838
-537,-768,888
-533,-789,918
-616,-734,932
-803,-612,934
-690,-528,889
-674,-505,838
-626,-540,839
-565,-575,813
-523,-632,809
-427,-714,853
-407,-781,891
-545,-669,896
-661,-593,877
-710,-565,876
-512,-529,856
-549,-460,807
-498,-510,771
-432,-592,755
-367,-699,791
-361,-696,796
-342,-723,821
-420,-670,823
-536,-576,809
-532,-577,821
-471,-487,789
-464,-463,758
-480,-405,722
-441,-494,697
-354,-641,742
-395,-641,758
-486,-581,752
-561,-538,750
-433,-492,733
-421,-495,731
-428,-425,712
-437,-377,697
-420,-416,697
-419,-403,673
-441,-387,680
-434,-410,688
-437,-406,686
-423,-405,666
-430,-404,666
-407,-424,661
-422,-406,641
-395,-447,652
-364,-485,654
-320,-565,683
-327,-606,699
-476,-472,713
-463,-481,704
-499,-436,714
-457,-466,703
-416,-372,685
-429,-336,672
-445,-292,649
-423,-308,624
-383,-371,625
-315,-459,649
-466,-344,667
-410,-272,650
-424,-217,602
-341,-342,607
-412,-279,631
-373,-203,619
-406,-140,555
-338,-264,570
-388,-215,588
-458,-119,563
-369,-88,544
-364,-82,500
-305,-147,491
-245,-169,500
-315,-114,501
-298,-54,481
-308,-23,457
-271,-29,415
-202,-97,414
-230,-68,420
-300,-5,403
-209,73,381
-178,59,341
-93,-20,338
-182,82,323
-118,105,299
-63,94,246
-10,59,229
-65,102,221
-24,145,203
-6,175,172
60,130,134
102,91,109
90,106,109
102,154,91
118,186,58
172,167,10
224,129,4
163,172,-7
220,222,-37
238,211,-71
300,147,-79
255,223,-94
287,259,-137
317,186,-130
283,263,-141
321,267,-155
284,224,-140
304,255,-147
328,196,-124
313,192,-96
384,177,-81
383,155,-35
431,161,10
383,155,52
392,139,44
378,105,78
376,49,55
318,53,52
272,-52,44
186,-88,18
176,-112,-11
85,-146,-1
91,-138,-18
43,-174,-7
46,-208,-7
18,-226,2
40,-254,36
69,-470,176
-154,-293,201
-220,-566,463
-514,-479,494
-559,-673,709
-769,-485,704
-721,-752,880
-832,-452,778
-917,-568,932
-727,-470,806
-842,-517,896
-531,-604,802
-536,-533,849
-465,-571,760
-621,-442,802
-413,-524,708
-579,-398,747
-419,-414,666
-493,-343,702
-437,-271,615
-409,-347,668
-412,-197,620
-303,-320,609
-395,-104,595
-291,-198,563
-314,-74,558
-229,-132,499
-238,-13,485
-228,33,420
-175,-15,436
-130,86,329
-125,97,339
0,108,234
6,156,186
124,96,115
131,202,70
216,114,8
228,237,-40
274,179,-76
292,269,-116
306,217,-130
329,236,-158
283,243,-143
343,200,-142
341,216,-104
389,168,-70
374,227,-42
419,179,-7
433,171,23
420,174,27
423,123,38
400,138,52
427,44,36
326,34,59
335,28,47
284,-49,11
230,-20,9
207,-91,-1
184,-70,-32
165,-108,-37
111,-125,-38
106,-149,-34
57,-191,-29
78,-205,-23
42,-239,6
81,-400,105
-127,-222,128
116,-526,236
-370,-255,373
-495,-381,433
-553,-537,649
-351,-291,583
-503,-565,630
-549,-331,730
-694,-649,851
-831,-400,842
-611,-715,867
-687,-462,850
-478,-703,834
-570,-402,770
-467,-613,797
-508,-355,688
-469,-517,751
-435,-383,652
-438,-346,704
-360,-405,646
-460,-219,639
-388,-288,636
-444,-100,566
-376,-177,582
-339,-83,505
-344,-37,505
-209,-43,444
-174,29,438
-100,-14,375
-82,104,359
-25,77,280
6,120,229
72,135,171
40,145,108
151,162,65
173,143,27
197,201,-20
279,167,-60
276,200,-85
278,222,-109
320,195,-126
307,248,-137
316,234,-152
328,208,-142
298,224,-137
337,234,-122
346,189,-127
383,170,-101
368,248,-88
373,205,-88
401,133,-67
402,130,-44
434,207,-30
433,206,-14
450,131,3
433,95,30
411,146,36
433,171,40
