accX,accY,accZ
-542,-178,562
-486,-252,516
-107,-239,310
63,-272,132
198,-170,60
258,-16,-68
238,52,-137
252,147,-84
264,175,37
225,276,159
82,196,280
-108,97,371
-218,-20,460
-313,-81,547
-435,-206,597
-517,-245,567
-427,-227,464
-100,-243,274
98,-240,82
206,-132,-19
266,1,-76
246,70,-147
261,159,-69
290,188,43
212,266,169
80,185,280
-110,99,369
-251,-28,459
-331,-122,571
-424,-224,591
-508,-242,556
-448,-165,437
-49,-264,271
135,-211,49
230,-104,64
267,15,-104
244,42,-160
245,135,-42
269,176,71
206,245,176
-17,171,329
-178,36,413
-290,-51,512
-381,-182,600
-511,-179,535
-534,-254,559
-102,-235,300
69,-261,135
217,-150,59
297,-26,-33
248,77,-122
248,49,1
270,183,56
184,246,183
-13,169,329
-185,29,426
-289,-51,508
-376,-176,592
-468,-229,556
-547,-194,514
-156,-271,376
75,-251,78
209,-149,41
269,-44,31
226,32,-145
224,170,-130
273,182,23
206,284,164
70,185,276
-109,101,381
-240,-38,464
-340,-101,563
-435,-205,594
-499,-261,567
-419,-239,466
-118,-218,272
6,-263,175
149,-203,97
246,-105,57
277,-5,1
270,68,-137
261,150,-63
269,212,66
170,257,213
-11,137,330
-198,29,392
-285,-50,502
-392,-117,585
-514,-206,607
-515,-231,515
-253,-212,409
62,-286,105
205,-161,22
281,-54,43
299,14,-102
238,176,-124
234,189,68
219,257,180
-20,155,329
-190,15,395
-301,-73,529
-362,-184,576
-524,-181,568
-443,-227,464
-77,-251,262
128,-204,32
241,-113,55
269,24,-122
270,15,-20
250,133,-11
251,253,123
47,204,290
-113,103,378
-276,-35,497
-338,-129,532
-444,-138,558
-495,-262,578
-445,-189,449
-78,-253,266
125,-205,32
234,-127,37
331,-27,2
247,107,-140
302,77,34
250,242,124
66,183,287
-163,70,402
-279,-45,477
-386,-163,560
-586,-181,565
-490,-173,478
-40,-251,251
152,-198,19
256,-80,-56
331,1,-19
280,147,-66
269,181,79
137,233,237
-81,104,368
-265,-40,467
-385,-103,547
-529,-183,557
-517,-251,519
-86,-248,245
153,-213,39
264,-82,-51
327,9,-113
281,7,-2
257,224,112
106,219,269
-170,78,396
-318,-34,502
-470,-164,569
-594,-229,558
-282,-218,404
-36,-240,226
179,-191,90
308,-32,47
304,14,-28
283,83,27
206,241,187
-22,148,323
-234,-22,433
-337,-128,545
-530,-184,523
-507,-238,494
-53,-247,234
177,-206,32
303,-39,-40
299,47,-40
297,133,-29
251,252,137
26,204,303
-239,2,429
-353,-123,524
-529,-206,547
-531,-254,503
-64,-240,233
174,-185,43
335,-22,-40
318,72,-14
288,96,11
208,253,198
-56,116,374
-267,-66,463
-432,-134,540
-642,-182,581
-225,-241,404
112,-233,53
289,-62,44
314,41,-12
300,166,-56
206,219,186
-21,149,343
-289,-33,465
-310,-91,521
-556,-141,573
-528,-249,515
-42,-265,230
200,-170,30
310,-5,-63
