accX,accY,accZ
280,192,-116
253,203,-152
225,260,-232
235,228,-258
254,152,-264
267,210,-229
276,281,-191
282,310,-144
271,304,-83
261,290,-37
262,328,14
208,316,82
134,306,151
68,264,224
29,208,277
-19,151,358
-33,65,424
-54,26,495
-25,-34,564
-36,-26,627
-84,-39,663
-114,-140,662
-30,-371,663
-57,-390,711
-166,-296,751
-313,-215,737
-283,-409,668
-358,-561,680
-520,-414,768
-655,-162,740
-599,-232,646
-346,-481,522
-289,-576,504
-310,-150,439
-22,-205,149
175,-270,91
233,-134,39
258,-28,16
298,-32,2
325,35,-26
278,186,-68
280,146,-104
256,213,-147
180,302,-204
211,226,-240
230,176,-259
225,239,-242
245,243,-206
269,228,-172
280,263,-117
249,276,-98
291,279,-57
252,298,11
194,309,57
211,239,78
167,186,139
59,278,219
74,222,252
45,119,318
-11,188,386
-4,176,408
-4,76,471
-70,157,528
9,-11,524
-37,-94,591
-86,-7,607
-13,-241,606
-107,-165,686
-78,-192,662
-62,-411,691
-149,-236,748
-213,-270,702
-243,-514,712
-419,-241,773
-377,-420,693
-495,-408,777
-545,-348,700
-518,-550,717
-626,-157,722
-350,-510,528
-415,-343,604
-348,-109,381
70,-430,223
130,-329,212
189,-171,89
237,-181,68
267,-28,41
289,-39,16
290,16,-2
245,177,-46
258,102,-87
224,215,-108
194,180,-144
134,303,-195
170,216,-225
151,196,-237
175,208,-246
224,199,-217
208,263,-195
281,235,-177
254,244,-124
259,275,-104
289,254,-75
244,326,-33
262,212,-8
195,326,29
211,235,80
142,312,92
177,186,131
93,285,178
140,190,212
61,267,267
114,168,296
-29,253,353
37,111,372
-22,174,481
-77,154,489
21,-11,510
-51,-50,598
-113,0,617
16,-194,597
-56,-300,676
-136,-171,707
-19,-330,659
-122,-470,704
-262,-297,770
-288,-370,702
-396,-431,765
-466,-298,705
-475,-573,712
-644,-200,764
-532,-541,712
-633,-179,690
-436,-597,615
-536,-83,619
-297,-543,531
-276,-146,381
-281,-169,461
56,-504,261
35,-250,183
3,-205,220
174,-358,164
190,-212,88
202,-129,76
228,-166,68
246,-98,47
224,-6,39
288,-82,32
311,-37,4
293,58,-3
320,28,-10
305,82,-40
303,155,-64
278,125,-107
232,239,-133
233,172,-153
185,288,-203
206,199,-225
186,249,-235
222,175,-258
219,198,-245
257,232,-228
248,224,-219
284,267,-185
270,249,-169
266,299,-121
309,267,-126
266,306,-66
288,284,-56
227,306,-17
262,270,-7
210,302,34
198,326,58
235,241,46
150,324,112
153,230,131
101,254,171
80,230,231
74,238,249
41,215,305
48,183,304
-25,258,382
1,103,386
-45,202,427
-37,136,478
6,72,466
-67,165,533
-51,35,548
-9,-19,524
-71,64,593
-20,-125,583
-26,-82,580
-59,-40,643
-34,-214,629
-41,-190,610
-93,-98,665
-89,-164,688
-56,-347,650
-23,-305,653
-125,-175,695
-97,-266,725
-62,-405,668
-95,-288,680
-179,-201,742
-125,-418,733
-124,-416,677
-285,-224,746
-250,-470,739
-255,-431,670
-415,-259,764
-344,-563,707
-498,-254,720
-474,-477,758
-450,-570,707
-585,-260,693
-540,-430,747
-482,-391,621
-566,-281,711
-336,-423,500
-389,-335,605
-102,-369,321
-97,-386,440
34,-217,146
187,-377,187
212,-177,56
248,-149,45
279,-43,32
299,-63,11
343,48,-6
304,81,-43
312,118,-70
271,215,-120
226,183,-157
173,285,-200
194,215,-245
191,232,-243
206,190,-256
221,228,-223
219,242,-212
267,244,-194
248,278,-157
293,264,-129
254,319,-86
291,260,-61
241,342,-19
262,263,9
181,318,53
199,227,71
130,290,132
148,212,146
71,316,211
82,189,230
8,277,303
24,142,317
-1,206,341
-18,157,403
-42,164,417
-38,119,488
-41,104,501
-40,32,557
-68,29,564
-45,-99,596
-65,-96,592
-67,-108,656
-62,-199,627
-81,-211,695
-55,-354,656
-114,-194,718
-76,-411,676
-173,-211,721
-125,-427,732
-211,-328,686
-264,-305,762
-236,-478,673
-405,-250,743
-364,-535,729
-452,-350,683
-483,-346,771
-458,-545,668
-608,-198,726
-488,-561,691
-599,-215,645
-475,-436,673
-390,-333,520
-416,-202,601
-163,-562,415
-291,-118,349
-36,-466,414
65,-301,177
-34,-157,185
180,-380,190
187,-183,68
238,-148,64
248,-104,40
278,-42,36
290,-46,36
277,13,-6
313,38,-11
268,115,-51
286,123,-66
248,189,-117
211,197,-135
204,258,-184
186,237,-217
206,228,-247
214,161,-252
225,265,-232
263,210,-223
272,240,-184
264,300,-136
281,265,-110
287,302,-57
245,327,-11
249,263,14
222,301,73
135,293,105
145,201,152
69,275,227
75,193,247
-2,195,323
-23,214,337
-37,112,381
-74,215,441
-30,56,467
-56,121,548
-38,10,538
-65,-75,603
-108,-44,618
-42,-237,613
-96,-137,688
-87,-264,655
-54,-383,693
-171,-225,710
-100,-455,697
-269,-233,752
-216,-516,691
-319,-345,697
-344,-508,737
-424,-372,685
-475,-367,775
-472,-441,670
-533,-321,768
-455,-555,646
-606,-172,708
-393,-616,597
-461,-180,560
-333,-370,604
-149,-306,352
-225,-211,458
49,-525,318
7,-193,184
131,-311,230
179,-303,136
188,-163,87
237,-170,82
236,-115,56
226,-38,60
292,-30,36
252,33,13
303,33,4
288,49,-31
263,141,-41
266,91,-77
216,225,-115
194,194,-130
170,280,-184
161,219,-204
171,249,-231
185,205,-249
177,214,-241
208,217,-241
202,256,-227
253,217,-202
240,273,-194
286,276,-153
262,281,-145
259,309,-93
295,280,-84
264,331,-81
275,288,-21
276,283,-23
194,330,24
244,274,38
155,296,63
160,270,118
147,216,122
74,309,187
111,196,202
40,247,231
41,262,301
48,137,293
-23,231,334
11,165,379
12,84,364
-54,182,400
-32,181,457
8,67,452
-23,109,466
-63,134,533
5,28,536
-27,30,530
-102,82,580
-22,-65,589
-37,-114,556
-134,-3,609
-48,-120,638
-26,-245,596
-93,-145,613
-126,-92,655
-45,-221,674
-26,-332,620
-96,-243,637
-157,-164,685
-66,-263,724
-35,-404,672
-63,-364,652
-145,-230,692
-172,-197,725
-122,-271,763
-71,-434,718
-76,-448,678
-168,-287,702
-243,-203,759
-194,-347,783
-178,-504,722
-185,-507,685
-257,-356,690
-339,-262,723
-373,-245,784
-304,-429,779
-281,-546,688
-341,-450,677
-442,-301,713
-497,-224,794
-449,-320,812
-413,-473,774
-404,-564,715
-408,-532,666
-437,-468,670
-539,-290,704
-599,-168,772
-564,-227,795
-486,-421,772
-450,-546,725
-413,-588,658
-425,-458,634
-509,-306,659
-598,-123,726
-604,-140,745
-490,-344,748
-430,-495,707
-405,-596,664
-388,-621,636
-334,-626,571
-312,-510,530
-357,-327,535
-437,-173,574
-454,-136,587
-498,-62,629
-486,-91,658
-422,-218,664
-373,-320,661
-219,-597,527
-141,-608,442
-116,-581,412
-89,-412,363
-178,-223,375
-330,-104,439
-333,-100,433
-342,-86,445
-336,-86,443
-315,-110,469
-219,-229,486
-200,-254,494
-32,-515,458
35,-574,400
77,-588,334
94,-540,282
111,-389,212
37,-268,202
-39,-176,216
-22,-159,237
21,-211,251
95,-276,261
112,-307,251
129,-316,243
174,-378,219
197,-373,190
197,-344,168
188,-326,151
194,-264,127
201,-233,119
194,-210,111
187,-165,112
213,-156,116
217,-181,107
220,-197,108
249,-197,88
242,-176,73
