accX,accY,accZ
17,-13,246
18,-16,252
18,-14,249
17,-13,249
17,-16,253
18,-15,249
18,-14,249
17,-13,250
18,-13,248
19,-15,249
19,-13,248
18,-14,249
18,-15,249
19,-14,251
17,-15,250
19,-13,248
17,-13,246
18,-13,248
18,-14,249
19,-15,251
18,-14,248
17,-13,248
18,-14,250
17,-12,245
18,-15,248
16,-14,252
17,-14,249
17,-14,252
18,-15,250
18,-16,253
19,-15,252
18,-15,250
17,-15,251
16,-15,251
18,-12,249
18,-13,249
18,-14,248
19,-13,247
19,-14,251
16,-15,251
18,-15,250
19,-13,247
19,-14,250
19,-14,249
17,-15,251
18,-14,249
17,-14,249
18,-14,248
18,-13,248
18,-15,246
20,-14,249
17,-14,251
18,-14,251
18,-15,253
19,-12,248
16,-14,250
17,-16,252
18,-14,246
19,-12,245
19,-14,249
16,-14,249
17,-15,251
18,-15,250
18,-15,252
17,-14,251
20,-15,252
18,-12,245
20,-12,246
18,-14,250
16,-14,250
20,-14,248
18,-14,251
18,-12,249
18,-14,250
19,-14,250
18,-14,249
17,-14,249
17,-13,249
18,-15,251
17,-15,251
18,-14,250
18,-13,247
18,-15,249
18,-13,250
18,-13,250
17,-15,250
17,-13,250
18,-16,251
16,-16,251
18,-12,246
19,-14,249
18,-13,245
17,-18,253
16,-15,252
18,-14,249
17,-13,249
17,-12,245
18,-13,249
18,-14,250
19,-14,248
19,-14,250
18,-13,246
18,-15,251
16,-16,253
18,-14,247
18,-12,246
18,-15,248
18,-14,250
18,-14,251
20,-15,250
18,-14,250
18,-15,252
17,-16,252
19,-13,248
19,-13,245
17,-14,250
18,-15,250
17,-14,249
19,-15,250
17,-13,248
19,-14,249
16,-13,250
18,-14,251
17,-15,250
17,-15,250
18,-13,248
18,-13,249
19,-14,249
18,-15,251
18,-14,251
17,-13,249
18,-14,248
17,-13,251
17,-13,249
17,-14,250
21,-14,246
18,-14,249
17,-13,249
19,-14,249
17,-15,250
18,-14,251
17,-14,248
17,-15,249
17,-13,247
19,-14,250
16,-14,249
17,-14,249
19,-14,252
17,-14,250
19,-13,247
17,-15,250
18,-15,250
17,-14,250
17,-12,245
18,-14,249
18,-14,249
17,-13,250
17,-14,251
18,-15,250
18,-14,250
17,-13,248
18,-14,250
17,-16,254
18,-14,248
19,-14,249
19,-14,245
17,-15,253
18,-14,250
17,-15,248
17,-15,253
17,-14,251
18,-13,248
18,-14,247
19,-14,248
17,-14,250
19,-14,251
19,-13,246
20,-13,247
19,-12,248
18,-14,249
19,-14,248
16,-13,251
18,-15,249
18,-13,248
17,-15,251
18,-15,250
17,-13,248
18,-12,246
17,-13,249
19,-14,249
18,-14,250
17,-14,249
18,-15,251
17,-14,249
18,-13,251
19,-15,249
17,-14,248
18,-15,249
18,-15,249
17,-14,249
17,-14,249
19,-15,251
19,-13,250
18,-14,247
18,-13,248
17,-12,247
18,-15,253
18,-13,247
18,-16,252
19,-15,249
17,-14,250
18,-13,249
19,-15,252
18,-13,246
17,-14,249
17,-13,249
17,-14,250
18,-16,253
18,-14,251
19,-14,249
17,-15,251
17,-14,251
18,-14,249
17,-14,249
18,-14,249
17,-14,248
19,-14,247
16,-15,251
18,-14,250
20,-14,250
18,-12,248
17,-14,251
18,-14,251
17,-14,250
17,-15,252
19,-14,249
19,-14,250
19,-14,249
18,-14,249
16,-14,252
18,-14,250
17,-15,250
17,-14,249
18,-13,251
18,-13,249
19,-13,247
18,-14,248
18,-12,245
18,-14,246
19,-14,247
