accX,accY,accZ
15,-15,249
15,-15,250
16,-15,250
15,-14,251
17,-13,249
17,-14,252
15,-14,250
13,-15,249
15,-15,249
16,-14,251
15,-14,251
15,-14,248
15,-14,251
15,-15,250
15,-14,252
15,-12,248
18,-14,249
16,-14,249
14,-15,251
15,-15,251
16,-15,250
14,-13,249
13,-13,248
17,-17,252
16,-12,244
15,-13,247
16,-14,250
15,-15,252
16,-14,249
16,-14,249
17,-13,249
14,-16,252
17,-14,248
15,-14,248
16,-13,248
15,-17,253
15,-14,252
17,-15,250
14,-13,249
14,-13,248
15,-14,249
16,-14,249
14,-14,250
15,-14,251
16,-15,252
15,-14,248
15,-12,250
17,-15,247
16,-14,250
15,-14,251
16,-14,247
15,-13,249
15,-14,247
16,-15,249
16,-14,249
16,-15,250
16,-13,247
15,-14,248
16,-14,249
17,-15,249
17,-14,249
17,-14,248
14,-15,253
13,-15,251
16,-14,249
16,-17,253
16,-14,247
15,-13,249
16,-14,250
17,-14,249
15,-14,250
18,-14,251
16,-14,247
15,-13,248
18,-14,246
15,-16,252
15,-13,250
16,-14,250
16,-14,248
16,-13,250
15,-13,249
17,-15,250
16,-14,248
16,-15,249
17,-13,244
15,-15,250
16,-14,249
15,-13,247
16,-14,248
18,-15,246
16,-16,251
17,-14,246
14,-13,248
13,-14,249
13,-14,251
16,-13,248
17,-16,248
15,-13,249
15,-13,248
15,-16,251
14,-14,251
15,-13,248
15,-13,246
15,-13,248
17,-15,250
16,-14,250
16,-14,250
15,-13,249
16,-13,249
15,-13,249
16,-15,251
16,-14,248
16,-15,249
16,-14,249
17,-14,248
16,-14,251
17,-15,250
16,-14,250
16,-15,250
16,-14,249
15,-14,250
15,-15,252
15,-15,254
14,-14,249
17,-14,250
15,-15,251
16,-14,249
16,-14,247
16,-13,245
15,-13,249
17,-14,248
15,-15,255
15,-14,249
15,-15,250
18,-13,245
14,-13,248
16,-15,251
16,-15,250
16,-15,251
16,-15,251
16,-14,250
17,-16,250
14,-15,251
16,-15,252
16,-14,251
16,-14,249
14,-17,254
16,-15,251
15,-13,250
15,-12,248
17,-15,246
17,-15,251
14,-13,248
15,-13,247
16,-14,248
17,-15,250
15,-14,248
16,-13,248
15,-14,250
15,-15,250
16,-12,246
16,-13,247
16,-14,251
16,-15,248
16,-16,250
17,-14,248
16,-14,248
16,-15,252
17,-14,251
16,-16,253
16,-14,248
16,-15,252
17,-14,247
15,-14,249
17,-14,250
16,-16,252
15,-15,251
14,-12,248
15,-13,247
15,-13,248
16,-14,250
15,-14,249
15,-15,251
16,-15,250
16,-16,254
16,-14,249
16,-14,248
15,-14,248
16,-14,248
14,-15,251
