accX,accY,accZ
15,-28,246
17,-30,247
17,-29,246
15,-28,248
17,-28,248
19,-30,246
17,-29,245
18,-28,244
17,-30,248
17,-30,247
16,-28,247
17,-30,250
15,-30,250
14,-28,245
17,-29,247
15,-28,246
17,-27,244
15,-29,247
16,-28,248
17,-30,250
16,-30,250
17,-30,248
15,-28,249
16,-30,251
17,-30,249
18,-29,249
17,-29,246
15,-28,246
17,-30,250
15,-27,247
16,-29,246
17,-29,247
16,-28,247
16,-31,249
17,-28,247
16,-28,245
16,-29,248
15,-28,244
16,-29,249
16,-27,245
16,-30,250
17,-29,247
16,-29,247
16,-29,249
16,-30,251
15,-30,247
14,-28,248
16,-28,247
15,-27,249
15,-29,249
15,-30,250
17,-29,247
16,-29,246
16,-28,247
16,-28,246
18,-29,247
16,-30,248
16,-28,246
15,-28,247
18,-29,245
14,-28,248
16,-29,249
16,-29,247
17,-28,247
17,-29,247
15,-29,249
16,-29,247
16,-30,251
16,-29,247
16,-29,247
17,-28,248
15,-29,247
17,-29,248
16,-28,247
16,-29,249
15,-30,248
17,-28,245
16,-28,248
16,-29,250
17,-31,250
16,-29,247
16,-29,247
16,-28,248
17,-28,244
17,-29,249
18,-29,245
14,-30,250
16,-28,247
16,-29,248
17,-29,248
16,-28,244
15,-29,247
15,-27,245
16,-28,246
16,-29,249
16,-28,245
15,-29,250
16,-27,248
16,-30,249
16,-30,250
15,-29,247
16,-30,248
16,-30,250
17,-28,248
17,-30,247
16,-29,248
16,-29,247
17,-29,248
15,-30,246
16,-29,250
16,-27,246
17,-30,248
17,-29,247
17,-27,245
16,-28,246
17,-29,246
16,-30,248
14,-28,247
17,-29,246
16,-29,248
15,-29,248
16,-29,247
17,-30,251
16,-28,248
17,-29,246
15,-30,248
17,-27,244
18,-29,249
16,-30,248
16,-29,247
17,-28,249
17,-28,248
15,-29,247
17,-30,250
16,-28,248
17,-28,246
17,-27,244
17,-28,245
16,-28,246
16,-29,246
18,-30,247
16,-27,250
16,-29,248
16,-30,248
16,-29,247
17,-29,248
16,-29,248
17,-28,247
16,-30,250
16,-28,246
16,-30,248
17,-29,245
15,-28,246
16,-28,247
15,-31,252
16,-28,249
15,-28,248
18,-27,245
17,-29,249
16,-27,245
17,-30,248
15,-27,245
17,-28,246
17,-27,247
16,-30,249
16,-29,248
15,-30,250
16,-29,248
16,-28,244
16,-28,248
15,-29,247
16,-28,247
16,-30,247
17,-29,250
15,-29,246
17,-31,248
17,-30,250
16,-29,247
15,-28,248
15,-29,248
17,-29,248
16,-28,249
16,-30,247
16,-29,247
16,-29,249
17,-29,248
18,-30,249
15,-26,248
16,-30,251
16,-30,249
16,-29,248
16,-29,249
16,-30,248
17,-29,248
16,-29,247
16,-29,247
17,-28,246
17,-28,246
17,-29,246
17,-29,247
17,-30,247
16,-29,250
15,-29,247
16,-30,249
16,-28,247
17,-28,248
15,-29,249
16,-29,249
16,-30,248
16,-29,247
16,-30,248
17,-29,247
18,-28,246
15,-31,252
16,-30,248
15,-28,247
16,-30,250
15,-29,250
15,-29,248
15,-27,247
16,-29,249
15,-28,248
16,-29,247
16,-28,248
17,-30,247
16,-28,249
17,-28,245
17,-30,249
15,-29,248
17,-30,249
16,-28,246
16,-30,249
17,-28,246
16,-29,248
18,-30,249
14,-29,249
16,-28,247
16,-27,246
18,-30,250
15,-29,246
16,-29,247
16,-30,251
16,-28,246
15,-28,245
16,-29,246
17,-29,247
15,-31,250
16,-29,248
17,-30,247
17,-30,247
17,-30,250
16,-29,246
16,-31,249
16,-31,248
16,-28,247
16,-30,247
16,-30,248
17,-29,248
16,-28,249
16,-27,246
16,-27,244
18,-29,246
15,-29,247
16,-28,246
17,-28,246
15,-29,247
17,-29,248
16,-28,249
16,-29,245
15,-30,250
16,-28,245
16,-28,245
15,-29,248
15,-29,247
16,-29,248
16,-28,246
15,-28,245
16,-30,248
16,-28,247
17,-29,248
16,-29,249
15,-30,251
16,-29,249
17,-30,247
17,-31,250
16,-28,245
17,-29,249
17,-30,248
16,-26,242
16,-29,247
16,-29,248
18,-28,247
16,-29,248
15,-31,252
16,-28,246
16,-30,249
17,-29,247
16,-30,248
16,-29,247
17,-30,248
16,-28,248
16,-29,250
17,-29,249
16,-29,249
16,-29,249
16,-29,247
16,-28,248
17,-28,247
17,-31,247
16,-29,251
17,-28,247
17,-30,248
16,-28,249
17,-28,247
14,-30,250
16,-28,247
17,-29,247
16,-28,247
16,-30,247
15,-28,245
16,-29,247
15,-30,248
15,-29,248
15,-30,249
16,-28,247
16,-29,249
17,-28,246
17,-29,247
17,-29,248
16,-29,247
16,-30,245
17,-29,247
16,-29,249
17,-29,247
17,-27,246
17,-28,246
16,-29,248
17,-28,246
16,-29,248
16,-29,249
14,-30,247
16,-29,248
17,-28,247
16,-28,248
17,-29,248
16,-28,247
16,-29,248
16,-28,245
16,-29,248
16,-30,249
15,-30,248
16,-30,246
15,-30,248
16,-29,248
18,-29,245
17,-30,249
16,-26,247
17,-30,247
16,-29,246
17,-29,244
17,-29,247
19,-30,248
16,-27,245
18,-28,247
15,-29,247
15,-30,249
17,-28,247
15,-26,245
16,-26,241
15,-29,247
16,-29,246
16,-29,246
17,-28,244
18,-27,244
17,-26,242
18,-29,248
16,-29,245
17,-29,248
16,-28,247
16,-28,246
16,-28,248
17,-29,247
16,-30,248
15,-29,249
16,-29,246
17,-30,248
16,-28,247
15,-29,247
16,-29,250
16,-29,246
16,-28,247
15,-28,247
16,-29,249
15,-29,247
16,-28,246
16,-28,245
16,-29,247
16,-28,248
17,-29,248
15,-30,246
16,-30,250
16,-29,248
15,-28,247
16,-29,247
16,-30,247
16,-29,249
16,-29,252
15,-28,247
15,-29,250
16,-28,246
15,-28,245
16,-28,245
16,-29,248
15,-29,249
15,-30,248
16,-30,248
15,-28,247
16,-29,249
16,-29,247
16,-29,249
17,-29,250
16,-27,249
16,-29,247
15,-28,247
14,-26,245
16,-30,248
14,-28,249
16,-29,248
15,-28,249
15,-29,247
16,-28,246
17,-30,247
15,-29,247
15,-27,248
16,-29,245
15,-28,246
15,-29,248
16,-29,248
17,-29,246
15,-28,245
16,-29,249
16,-30,248
17,-30,244
14,-28,249
15,-28,244
16,-29,246
15,-30,250
16,-29,247
14,-29,249
16,-31,250
15,-30,251
16,-28,246
15,-28,248
17,-30,249
16,-28,245
16,-30,249
16,-30,248
18,-29,250
17,-31,248
16,-30,250
16,-28,246
17,-28,246
16,-30,247
17,-30,249
16,-29,248
16,-29,250
15,-29,247
15,-30,250
15,-28,247
16,-29,247
17,-29,248
17,-29,249
15,-30,250
15,-29,249
16,-30,248
16,-28,248
16,-29,248
15,-29,250
15,-28,246
16,-29,246
16,-30,251
17,-30,249
15,-28,249
16,-30,248
15,-28,246
18,-29,247
18,-30,251
15,-30,249
16,-29,248
16,-27,245
17,-28,247
16,-28,245
15,-30,246
17,-29,251
16,-29,245
17,-30,250
17,-28,247
16,-29,248
15,-29,246
