accX,accY,accZ
16,-62,241
17,-63,242
17,-61,237
16,-61,240
16,-63,244
18,-63,242
17,-62,241
16,-60,238
17,-62,242
16,-61,239
17,-63,241
17,-62,241
16,-64,242
17,-61,240
15,-61,242
17,-63,244
18,-62,239
16,-63,239
15,-63,244
17,-62,240
17,-62,239
17,-62,240
16,-62,242
17,-62,243
16,-62,241
16,-63,242
16,-62,240
17,-62,240
17,-62,238
17,-63,243
17,-62,242
16,-62,240
16,-62,240
17,-61,241
17,-62,242
17,-64,244
17,-64,244
17,-63,242
16,-62,238
18,-62,240
17,-64,243
16,-62,243
15,-62,244
17,-64,246
15,-62,245
17,-61,240
17,-62,241
16,-62,241
15,-63,243
16,-62,244
16,-63,239
17,-63,243
16,-62,240
19,-63,243
17,-61,239
17,-61,239
17,-62,241
16,-63,244
17,-62,241
17,-63,244
18,-62,238
17,-62,240
18,-63,243
17,-62,242
16,-63,242
15,-62,243
17,-62,241
17,-62,240
18,-62,239
16,-61,237
16,-64,243
17,-62,239
15,-62,243
16,-63,241
16,-63,242
16,-63,245
18,-62,241
17,-63,239
16,-62,241
18,-62,237
17,-63,242
17,-62,240
18,-61,241
17,-65,244
17,-61,237
18,-61,239
16,-62,242
17,-61,240
16,-63,241
16,-62,244
16,-61,241
15,-62,241
16,-63,244
17,-62,239
16,-62,241
17,-62,242
18,-62,242
16,-62,243
15,-61,240
15,-62,241
16,-63,241
17,-62,240
17,-63,241
17,-63,243
16,-62,243
15,-63,243
17,-63,243
15,-62,239
16,-62,242
16,-63,243
18,-62,241
18,-63,239
16,-64,244
16,-62,240
17,-61,239
15,-62,242
17,-63,241
17,-63,241
18,-63,240
20,-63,243
16,-61,239
17,-63,242
17,-62,241
16,-62,243
16,-62,242
16,-63,242
15,-63,242
15,-62,241
16,-62,242
17,-63,241
16,-62,240
16,-62,241
17,-62,242
17,-62,242
17,-62,243
17,-62,241
17,-63,244
17,-63,241
17,-62,239
16,-61,239
17,-62,240
17,-61,241
17,-62,241
16,-63,242
16,-63,243
17,-61,240
16,-61,239
16,-62,240
16,-62,242
16,-63,241
15,-63,243
15,-63,244
15,-62,242
17,-62,241
17,-62,241
18,-62,238
16,-62,242
16,-64,245
15,-61,240
16,-61,239
16,-61,238
16,-62,241
18,-60,238
19,-63,244
16,-62,241
16,-62,243
16,-62,241
16,-62,241
16,-63,243
17,-60,240
17,-62,241
16,-62,241
16,-62,241
17,-61,239
16,-61,241
17,-63,244
17,-62,240
16,-61,239
15,-63,243
16,-62,242
17,-63,244
16,-62,241
15,-61,239
17,-60,239
16,-63,242
16,-63,243
17,-63,242
17,-62,242
16,-61,242
17,-62,242
16,-62,240
16,-62,244
15,-63,243
17,-63,241
17,-63,242
15,-62,242
18,-61,239
17,-62,240
17,-61,238
17,-62,242
16,-63,243
16,-62,240
17,-62,239
15,-62,240
17,-62,239
16,-62,239
17,-62,241
17,-63,243
16,-63,244
18,-62,239
16,-62,242
16,-62,239
17,-63,239
15,-63,243
16,-62,240
17,-63,241
16,-62,242
15,-62,243
16,-62,239
18,-63,241
17,-63,241
15,-61,241
18,-62,239
17,-62,239
16,-61,239
16,-63,242
16,-64,247
18,-62,239
16,-61,237
15,-61,240
17,-60,238
18,-60,238
16,-63,243
16,-63,242
16,-61,241
18,-63,242
15,-61,240
17,-63,241
18,-61,242
17,-62,240
17,-61,239
18,-63,240
16,-62,240
16,-63,242
16,-61,241
19,-62,243
17,-62,241
17,-62,240
18,-62,241
16,-62,242
16,-63,241
17,-62,239
17,-62,243
16,-61,238
17,-62,242
16,-63,246
17,-62,240
17,-63,241
17,-62,240
16,-61,240
17,-62,240
17,-63,244
17,-63,241
17,-62,240
18,-63,243
17,-61,239
17,-62,240
17,-62,243
17,-61,240
17,-63,241
17,-62,241
17,-63,242
15,-62,239
17,-63,243
17,-61,241
17,-64,242
15,-61,240
17,-62,244
16,-61,240
17,-64,245
16,-63,243
16,-62,240
17,-62,241
17,-62,242
17,-63,241
17,-61,240
17,-63,242
16,-62,240
16,-62,242
17,-63,243
16,-62,243
18,-63,246
17,-61,238
17,-63,242
16,-62,240
17,-62,241
15,-62,241
17,-61,241
16,-62,239
17,-62,238
16,-62,243
16,-62,240
16,-62,242
17,-61,239
17,-61,242
15,-61,241
17,-63,240
17,-63,243
17,-61,243
17,-62,242
16,-64,244
16,-61,242
17,-64,245
18,-62,239
17,-63,243
17,-63,245
16,-63,239
17,-62,241
16,-62,242
17,-62,241
18,-62,240
18,-62,239
16,-62,241
17,-62,241
17,-61,241
17,-62,240
18,-62,240
16,-62,240
16,-62,240
16,-62,240
16,-61,238
17,-62,241
16,-61,239
17,-62,239
15,-63,242
16,-61,239
16,-61,243
17,-61,241
15,-63,241
14,-61,240
15,-61,241
15,-62,241
17,-64,243
17,-61,240
17,-61,238
16,-62,243
17,-63,242
18,-64,244
17,-62,240
18,-62,241
17,-63,241
17,-63,243
17,-62,241
18,-61,241
16,-62,241
18,-62,239
17,-62,241
16,-61,241
17,-63,243
15,-62,240
16,-62,241
17,-62,241
16,-62,241
16,-62,240
18,-63,241
17,-63,243
17,-61,238
18,-62,242
16,-61,238
16,-61,240
18,-62,241
16,-62,242
16,-63,245
15,-60,240
15,-63,242
17,-61,238
17,-62,240
17,-63,242
16,-62,241
19,-63,241
17,-62,242
17,-64,245
16,-62,240
18,-61,238
17,-61,239
16,-63,241
15,-62,242
17,-62,241
18,-61,240
18,-63,243
16,-62,240
18,-63,242
17,-63,244
17,-64,244
17,-63,243
16,-62,243
17,-62,239
16,-61,241
18,-62,240
16,-62,240
16,-63,239
16,-62,244
16,-62,244
16,-62,241
17,-62,242
18,-62,238
14,-62,241
17,-62,239
16,-61,240
18,-62,241
17,-62,240
17,-63,241
17,-62,239
18,-62,243
17,-62,240
16,-64,245
19,-62,238
17,-62,241
17,-63,243
17,-64,247
16,-63,244
14,-63,243
17,-61,239
16,-63,240
16,-62,240
16,-61,240
16,-61,239
18,-62,241
17,-62,240
17,-60,239
16,-62,241
17,-62,242
16,-62,242
17,-62,241
17,-62,241
16,-63,241
16,-62,241
16,-61,241
17,-63,241
16,-62,241
16,-61,241
15,-61,240
17,-62,241
15,-63,241
16,-61,240
17,-62,242
17,-62,241
17,-63,240
16,-62,241
16,-62,244
17,-63,243
16,-64,244
16,-61,239
17,-63,242
17,-63,243
18,-63,242
16,-63,242
17,-61,240
17,-63,241
19,-62,242
17,-62,241
18,-61,239
18,-62,243
17,-62,240
16,-63,241
16,-62,241
16,-63,242
16,-63,241
17,-63,243
18,-62,241
17,-62,244
17,-63,242
17,-61,239
16,-62,242
16,-62,240
16,-62,241
16,-63,242
16,-62,241
17,-62,240
17,-62,243
17,-61,238
15,-63,245
15,-63,241
19,-63,244
17,-63,243
17,-62,240
15,-62,240
17,-63,244
17,-62,241
17,-62,239
17,-62,241
15,-62,243
16,-62,243
17,-65,245
19,-63,241
17,-64,244
17,-63,241
17,-62,240
15,-62,244
