accX,accY,accZ
15,-14,249
14,-15,250
17,-11,249
16,-13,253
16,-14,252
15,-14,251
17,-15,250
15,-12,248
16,-15,252
15,-13,249
15,-15,252
16,-13,250
15,-15,250
16,-15,252
15,-13,250
15,-12,246
15,-12,247
15,-15,253
15,-14,250
15,-13,250
16,-15,251
14,-12,249
16,-12,248
15,-14,252
16,-11,247
16,-13,249
18,-13,251
15,-14,249
14,-13,250
15,-13,250
16,-14,253
15,-14,250
16,-15,251
14,-13,249
15,-14,252
16,-15,251
14,-11,247
16,-13,251
15,-13,251
15,-12,250
17,-12,247
16,-14,251
14,-15,250
13,-13,249
16,-12,247
15,-15,251
16,-14,250
15,-14,247
16,-15,250
14,-13,250
16,-14,249
15,-13,248
14,-14,250
16,-14,251
15,-14,250
14,-15,252
16,-14,251
15,-12,247
15,-13,248
16,-14,250
14,-13,247
15,-13,249
15,-13,249
14,-13,251
13,-11,244
16,-15,251
15,-13,249
14,-14,249
14,-12,248
15,-16,251
14,-14,250
15,-14,253
17,-12,246
17,-15,248
16,-15,248
15,-13,249
16,-17,252
16,-13,249
15,-14,251
16,-15,250
16,-15,252
14,-12,248
15,-12,250
14,-13,248
17,-11,242
16,-14,250
15,-13,253
15,-14,251
16,-14,250
16,-14,252
14,-14,251
15,-14,251
15,-14,250
15,-14,250
16,-15,251
14,-14,253
16,-13,249
15,-13,249
15,-12,249
16,-14,249
15,-14,248
15,-13,248
16,-13,249
15,-13,251
13,-14,251
18,-15,248
16,-13,251
13,-13,250
14,-15,253
14,-13,251
15,-14,249
14,-14,250
17,-13,249
15,-12,248
15,-12,248
14,-14,251
15,-14,251
16,-12,246
13,-12,249
14,-13,250
17,-12,248
16,-15,250
17,-15,251
16,-13,253
15,-13,249
14,-15,252
15,-14,251
14,-14,250
14,-11,245
16,-17,254
16,-13,248
15,-13,249
15,-13,250
16,-13,248
15,-15,250
14,-12,248
15,-13,248
14,-14,250
14,-13,248
15,-15,250
15,-14,251
15,-14,252
16,-15,251
16,-14,250
14,-14,250
15,-14,251
17,-14,251
14,-12,248
14,-13,249
15,-14,250
16,-14,250
16,-15,249
15,-15,252
17,-13,249
14,-13,251
14,-15,253
14,-14,249
15,-14,251
16,-13,247
14,-12,248
17,-15,250
16,-13,249
15,-13,250
15,-13,251
15,-15,252
16,-14,250
15,-12,248
13,-15,252
16,-14,247
15,-13,248
15,-13,249
15,-14,249
15,-14,250
15,-14,252
16,-15,253
15,-14,251
15,-15,252
16,-15,253
15,-15,251
17,-14,247
14,-15,250
14,-13,251
15,-14,251
14,-13,249
16,-14,251
16,-13,247
16,-13,248
16,-11,251
15,-13,249
16,-14,252
16,-15,253
15,-14,250
15,-13,249
16,-14,247
16,-14,250
14,-14,252
16,-13,250
