accX,accY,accZ
16,-62,240
18,-62,244
16,-61,239
17,-62,239
16,-61,239
16,-60,243
16,-61,240
18,-60,239
16,-62,243
16,-63,240
17,-62,243
15,-62,243
17,-60,238
16,-62,242
16,-62,240
17,-60,236
14,-61,241
17,-62,243
18,-62,245
17,-62,241
16,-60,240
17,-62,241
15,-60,242
17,-62,240
15,-61,238
16,-61,240
16,-61,239
17,-61,238
17,-61,240
16,-62,242
16,-61,240
15,-61,241
16,-61,240
16,-62,239
16,-61,242
15,-62,242
17,-61,243
17,-60,238
16,-61,241
17,-61,243
15,-62,244
17,-61,241
17,-63,240
16,-61,241
16,-62,241
15,-62,240
15,-62,242
15,-60,238
18,-61,241
15,-62,242
17,-62,240
15,-61,240
16,-61,244
16,-62,242
15,-61,240
16,-61,241
16,-61,242
15,-61,241
18,-62,241
16,-62,240
17,-62,244
18,-61,236
16,-62,241
17,-60,238
16,-62,243
16,-61,243
15,-61,239
16,-60,239
17,-62,242
16,-61,241
16,-62,241
16,-62,241
16,-61,239
17,-62,240
16,-61,239
17,-62,243
17,-61,239
16,-62,242
15,-60,238
16,-59,236
18,-61,239
15,-62,243
19,-62,238
17,-62,240
16,-60,240
16,-61,240
14,-59,239
15,-61,241
17,-61,240
15,-62,243
13,-61,242
16,-60,239
17,-63,245
17,-61,240
15,-61,240
16,-62,241
16,-61,240
15,-61,240
16,-62,243
16,-62,241
17,-62,241
18,-62,241
16,-61,240
17,-62,241
16,-62,241
18,-61,238
17,-62,240
15,-62,243
17,-60,239
15,-61,238
16,-60,241
16,-62,242
16,-61,238
17,-63,243
16,-61,239
15,-62,242
16,-60,241
18,-60,238
18,-62,240
17,-63,243
17,-62,241
16,-60,239
16,-62,241
16,-62,241
16,-60,240
17,-61,241
17,-62,242
16,-62,242
15,-61,243
16,-62,243
16,-62,240
16,-61,240
16,-61,238
17,-62,240
16,-61,241
16,-61,240
17,-61,242
15,-61,240
16,-63,241
15,-62,241
16,-62,241
16,-62,240
17,-63,243
17,-62,242
17,-60,237
16,-61,242
15,-62,241
16,-62,244
17,-61,241
15,-62,241
18,-61,238
16,-62,240
16,-62,244
16,-61,243
17,-61,240
15,-61,241
16,-63,242
14,-62,242
16,-62,241
15,-62,241
16,-60,236
16,-62,242
16,-62,243
17,-61,238
19,-62,241
18,-61,240
16,-61,242
16,-63,244
17,-61,239
16,-61,241
16,-62,241
15,-61,240
16,-61,239
17,-61,238
16,-62,241
17,-61,240
16,-61,242
16,-62,243
15,-62,240
15,-61,240
16,-62,241
16,-61,242
16,-60,240
17,-62,242
15,-62,241
16,-61,239
17,-61,239
16,-61,243
15,-62,242
15,-61,239
16,-60,240
15,-61,241
18,-62,242
15,-62,243
15,-62,240
16,-61,239
15,-61,240
17,-61,242
16,-63,245
16,-62,241
18,-61,240
16,-62,242
16,-60,241
15,-60,241
18,-61,240
16,-63,242
15,-60,239
16,-62,242
16,-61,240
16,-61,238
16,-60,239
17,-62,242
16,-62,242
15,-61,240
17,-62,241
15,-62,242
18,-62,242
17,-61,241
16,-61,240
14,-61,241
18,-61,238
16,-61,241
16,-60,240
17,-60,239
18,-61,240
18,-63,242
16,-62,242
16,-63,245
17,-62,241
17,-61,240
17,-62,244
17,-62,242
16,-61,242
17,-61,240
16,-62,241
15,-62,243
18,-61,242
17,-61,239
16,-61,241
16,-60,243
17,-62,241
16,-62,240
16,-62,241
15,-61,239
16,-61,240
15,-60,240
16,-60,240
17,-62,241
14,-61,240
17,-60,238
15,-60,241
17,-61,239
16,-62,241
15,-61,241
14,-62,241
16,-61,240
15,-62,242
15,-60,241
16,-61,240
16,-62,241
15,-61,241
17,-61,241
17,-61,237
16,-61,242
16,-60,240
16,-61,240
16,-60,239
17,-61,237
17,-61,240
15,-61,241
16,-60,240
17,-62,241
16,-61,241
16,-61,237
15,-60,241
17,-62,240
16,-63,243
16,-62,240
17,-61,241
16,-61,241
15,-61,238
16,-61,240
16,-62,240
17,-60,242
15,-62,242
16,-60,240
16,-61,243
15,-61,240
16,-62,244
16,-61,241
16,-61,242
17,-62,241
17,-61,240
16,-62,241
16,-60,241
16,-62,240
17,-62,243
15,-62,241
16,-62,242
17,-62,240
15,-62,241
16,-62,239
16,-61,242
17,-62,240
15,-62,239
16,-60,240
16,-62,242
15,-60,241
17,-61,241
15,-60,240
16,-62,242
16,-61,241
16,-61,242
16,-61,240
17,-61,239
17,-63,242
15,-60,238
15,-62,242
15,-61,239
16,-62,241
16,-62,243
17,-61,239
16,-61,240
17,-61,241
15,-62,239
15,-61,240
16,-60,241
16,-61,241
16,-60,242
16,-62,241
17,-63,245
16,-62,242
17,-62,245
17,-61,240
16,-60,239
16,-61,242
15,-62,243
16,-60,240
15,-59,237
17,-60,238
17,-62,240
16,-62,239
16,-61,242
15,-61,240
15,-61,237
15,-62,241
16,-61,242
16,-61,242
15,-61,240
15,-62,242
15,-62,240
17,-61,242
17,-60,239
15,-62,243
16,-62,244
16,-61,240
