accX,accY,accZ
99,1,240
98,1,241
97,1,239
97,0,244
98,0,238
97,1,239
98,1,239
97,1,238
96,1,240
97,0,242
95,2,240
99,0,239
97,1,239
98,1,238
97,1,235
97,0,237
99,1,237
96,1,240
98,1,238
97,1,237
97,1,237
98,0,239
97,2,240
98,1,237
97,2,238
97,1,240
98,1,238
99,0,240
96,0,239
97,1,236
98,2,237
97,0,240
97,0,241
98,1,238
98,1,240
98,0,239
98,1,238
97,2,237
99,1,242
98,2,237
98,0,239
98,1,239
98,0,241
98,1,238
98,1,239
97,1,239
97,2,237
96,1,239
96,1,238
99,1,239
98,0,238
98,1,238
98,0,239
97,1,240
97,0,237
97,1,241
99,1,237
98,0,240
97,1,239
99,2,238
98,3,237
99,0,238
98,-1,244
98,1,238
97,0,239
97,1,238
99,1,238
97,2,239
98,1,238
97,1,238
96,0,239
96,2,239
97,1,238
97,1,238
96,2,239
97,1,237
98,1,238
96,1,240
99,1,237
95,1,238
98,1,239
98,1,241
98,0,239
97,1,239
96,1,240
97,1,238
99,0,237
97,2,239
98,1,239
98,1,237
98,2,237
97,0,242
96,0,239
96,1,242
98,0,240
98,0,240
98,1,239
97,2,237
96,0,240
98,2,238
97,1,236
98,2,237
96,1,241
97,1,238
96,1,239
98,1,237
97,1,238
97,2,237
98,1,240
98,0,239
97,0,240
98,1,241
96,2,237
97,1,238
97,2,238
98,1,236
96,1,239
97,1,238
98,2,238
97,2,237
97,1,238
98,0,240
97,0,243
97,1,240
97,0,241
97,0,240
98,1,240
97,1,239
98,2,237
97,0,239
100,1,237
96,0,242
96,1,242
98,1,239
97,2,240
98,1,240
98,1,238
97,1,240
97,1,239
97,0,239
97,1,237
97,1,239
97,1,240
98,0,238
98,0,240
97,1,241
97,1,237
98,1,238
99,1,236
97,1,241
97,-1,241
98,2,237
98,2,237
97,0,239
98,1,239
96,2,239
98,0,240
97,1,239
98,1,240
98,2,235
97,1,240
97,1,238
97,2,237
97,1,240
98,1,236
97,1,240
98,2,239
97,1,237
98,2,236
98,1,240
98,1,239
96,1,239
97,1,238
97,2,237
97,1,241
96,1,238
98,1,237
97,1,241
97,2,237
98,0,241
98,0,240
96,1,237
96,0,238
97,1,239
99,2,235
98,1,239
97,2,236
97,2,236
97,0,242
97,0,240
98,2,235
100,1,240
97,1,240
99,3,237
97,2,241
98,1,240
96,0,237
96,1,238
98,0,239
97,1,240
100,1,238
97,2,238
97,1,237
98,1,240
98,0,240
98,1,240
96,1,239
98,2,240
97,1,240
98,1,236
96,0,241
98,1,241
96,0,240
97,2,239
98,1,238
98,1,239
97,1,237
95,1,240
97,1,239
97,2,240
98,2,234
98,1,238
98,2,238
97,1,236
96,0,239
96,1,237
98,2,235
97,2,239
98,2,237
97,1,238
98,1,240
98,0,241
97,2,237
97,0,240
97,1,241
97,1,238
97,2,239
97,1,239
98,1,240
97,1,238
98,1,239
99,1,236
97,1,237
96,2,239
97,1,239
99,0,239
98,-1,240
97,1,239
98,1,238
98,1,237
97,1,239
96,1,238
98,0,238
97,1,241
97,2,236
98,2,235
98,1,235
97,2,239
97,0,239
97,1,239
96,2,238
98,1,241
96,2,236
97,0,240
98,3,233
97,0,241
96,2,239
98,1,238
98,1,239
99,1,240
98,2,235
97,1,239
98,2,236
98,1,239
97,1,238
99,1,238
97,0,240
99,0,237
96,1,240
98,0,241
97,0,239
99,1,241
98,2,239
98,1,238
99,0,240
95,1,236
95,2,237
97,4,233
95,4,235
97,2,236
96,0,242
97,1,239
98,1,237
96,2,236
97,1,241
98,1,240
96,1,238
98,-1,240
97,1,239
97,1,238
98,1,239
98,1,238
97,1,238
99,0,241
98,1,239
96,1,237
98,1,239
97,2,237
98,1,236
98,2,234
100,0,239
99,1,237
97,0,241
97,0,243
98,1,238
97,1,242
97,2,237
96,0,240
99,-1,242
96,1,239
97,1,240
98,-1,242
99,0,241
98,0,240
97,0,241
98,2,237
99,0,239
98,1,236
99,3,235
98,3,236
99,1,239
97,1,240
97,1,238
94,2,241
97,0,241
95,1,238
99,0,241
97,1,237
97,1,237
97,-1,243
98,1,238
98,2,237
95,2,239
98,2,234
98,2,237
98,0,240
98,1,238
99,2,238
98,0,242
99,1,236
96,0,241
97,1,238
98,1,237
101,1,235
98,2,233
99,1,235
97,-1,239
97,-1,243
97,1,236
98,2,238
97,1,241
97,1,237
99,2,237
97,3,235
96,1,241
98,1,238
99,2,237
99,0,240
97,1,241
98,2,237
98,1,238
97,1,239
97,1,239
98,1,240
96,3,235
96,0,239
