accX,accY,accZ
19,38,251
20,37,253
22,38,254
20,40,251
21,39,251
20,39,251
20,40,251
21,39,251
19,40,251
20,40,250
21,38,253
21,40,250
19,40,252
20,38,254
21,39,252
19,40,249
22,39,250
20,38,254
19,39,251
19,38,252
22,38,251
20,39,251
21,39,250
22,40,251
20,38,254
19,39,249
21,38,251
22,40,250
21,39,250
20,41,250
22,37,254
20,38,252
20,38,254
20,40,251
21,39,250
18,40,247
20,38,253
21,38,252
20,39,250
21,40,250
22,38,251
19,39,252
20,39,253
20,38,252
19,38,254
19,39,252
21,40,249
19,38,252
20,38,253
21,40,250
20,38,252
22,39,251
19,41,249
21,40,249
21,40,252
20,38,251
19,41,248
20,38,256
21,39,251
21,38,252
19,39,252
20,39,254
20,38,252
20,39,253
20,37,255
19,38,252
22,40,249
19,37,256
20,38,255
22,40,249
18,40,250
19,39,253
18,40,251
20,39,253
18,39,250
19,38,253
21,38,252
21,37,252
20,41,249
22,37,252
19,40,250
21,40,248
19,38,254
19,40,247
21,38,252
18,40,250
19,37,255
20,37,255
21,38,252
20,38,251
20,38,251
21,38,253
18,41,250
19,39,252
19,39,251
19,39,250
21,39,253
21,39,252
19,39,250
22,39,252
19,37,254
21,40,248
19,38,253
20,37,254
21,39,254
20,37,251
20,39,251
21,39,255
18,38,252
19,39,252
21,39,251
19,40,252
21,38,250
20,38,253
20,41,249
19,38,254
20,39,253
21,39,249
20,40,252
20,39,251
20,40,250
19,40,252
21,40,252
21,38,254
21,39,251
20,39,252
21,40,250
19,38,254
20,41,250
20,39,249
20,37,252
20,41,248
19,40,252
21,37,252
21,39,249
21,38,252
20,38,250
19,39,251
20,41,251
21,39,251
21,38,254
20,39,253
18,40,248
20,38,254
20,38,253
19,40,252
20,39,253
22,39,248
20,39,249
20,39,250
20,40,253
20,40,252
19,39,252
21,38,251
20,38,253
19,40,250
20,39,250
21,39,252
21,37,254
19,41,248
19,40,250
21,40,250
19,41,248
20,39,253
19,39,251
20,40,249
20,38,253
19,39,249
21,38,252
21,40,247
19,39,252
19,39,249
21,38,252
21,38,253
19,39,252
19,39,254
19,38,251
20,39,251
19,40,251
20,38,251
21,39,252
20,39,253
20,40,252
19,41,252
20,38,253
19,39,251
20,39,252
19,39,254
19,40,253
21,38,252
19,39,250
21,40,250
21,40,248
20,40,252
19,39,252
18,39,253
21,39,251
21,38,252
20,39,252
19,38,252
21,40,250
20,39,252
21,40,251
22,38,250
21,39,252
19,38,253
19,38,255
18,40,251
21,38,252
19,39,250
20,39,253
20,40,251
20,39,251
20,39,252
21,38,252
20,40,250
22,38,252
20,40,250
21,39,250
19,38,252
20,39,252
20,39,251
20,39,252
21,39,250
20,38,250
22,38,252
21,38,253
21,37,255
20,38,252
20,38,251
18,39,253
21,38,250
21,36,253
19,40,249
20,38,254
18,39,252
21,38,250
22,38,251
21,38,251
20,38,253
19,39,251
20,39,250
20,38,251
20,40,252
19,37,254
21,38,253
21,38,252
20,39,252
19,40,253
20,39,250
19,39,254
20,38,253
20,38,253
21,39,250
20,39,252
20,38,252
19,38,253
20,38,255
21,37,253
20,38,253
20,39,251
19,39,250
19,37,252
19,39,250
20,40,251
19,39,250
20,40,250
20,40,251
19,40,249
19,38,252
20,41,251
20,39,250
19,40,250
20,38,253
20,39,253
20,39,250
19,38,253
20,41,249
19,38,253
20,36,257
20,39,250
19,37,253
20,38,254
19,38,252
21,38,253
20,39,252
21,38,252
21,40,252
20,38,252
21,38,253
20,38,252
19,39,252
19,39,252
20,40,250
19,37,255
20,38,252
20,39,248
19,39,253
21,38,250
20,38,252
20,39,252
21,39,250
20,38,252
19,41,251
21,39,251
20,37,254
20,39,251
20,37,255
20,38,252
20,39,251
22,39,249
21,39,251
21,38,251
21,38,253
20,38,250
22,37,255
20,37,255
20,38,251
19,39,252
21,41,248
22,38,252
20,38,253
20,38,252
20,39,251
19,41,251
18,41,250
20,39,252
21,39,250
18,40,251
18,41,252
20,37,254
20,37,254
20,38,250
20,39,252
20,39,251
20,37,252
20,39,252
20,39,250
20,40,250
19,39,252
21,41,248
19,38,253
22,38,252
21,39,251
21,39,251
21,37,252
19,40,251
21,38,253
20,39,250
20,39,251
20,38,252
21,40,251
20,39,252
22,40,251
22,39,249
19,38,253
21,39,251
20,39,252
22,39,251
19,39,250
20,38,252
19,40,249
20,37,252
20,38,253
20,38,252
18,40,250
21,37,253
20,39,252
21,39,249
21,38,252
20,38,253
20,39,251
20,38,254
20,39,252
20,37,254
19,40,247
19,39,251
20,39,252
19,40,249
