accX,accY,accZ
15,-14,250
15,-13,247
14,-16,250
15,-15,247
15,-13,245
16,-15,253
14,-16,251
15,-16,248
13,-15,251
13,-13,246
13,-14,249
15,-17,253
13,-12,248
14,-13,250
14,-14,250
14,-14,250
12,-13,248
15,-15,250
14,-14,251
14,-15,250
15,-16,249
15,-15,252
13,-14,250
13,-15,250
15,-16,253
14,-15,250
14,-15,251
14,-15,250
13,-16,252
15,-15,249
14,-15,249
15,-15,250
15,-14,250
14,-15,248
14,-15,248
13,-15,252
14,-14,248
13,-14,251
14,-14,249
13,-15,251
14,-16,251
14,-15,254
14,-14,247
15,-15,249
15,-15,250
13,-14,247
13,-13,250
15,-14,249
14,-12,249
14,-17,255
17,-15,251
14,-14,247
14,-15,251
16,-16,249
16,-15,248
16,-15,249
13,-15,247
15,-14,249
13,-15,250
14,-15,250
14,-15,249
15,-15,249
17,-15,248
15,-15,250
15,-13,246
13,-14,249
14,-13,247
14,-12,246
15,-17,252
15,-14,249
13,-14,250
13,-15,250
15,-15,250
13,-15,251
15,-14,248
14,-15,253
14,-15,250
14,-16,251
14,-14,248
14,-14,249
13,-14,250
15,-14,249
14,-15,252
14,-14,247
14,-14,252
14,-15,250
15,-18,255
13,-14,247
13,-13,247
14,-14,249
15,-14,249
15,-14,246
14,-12,246
13,-15,251
14,-15,250
14,-12,248
14,-14,249
13,-15,248
14,-15,250
15,-15,251
14,-15,250
12,-15,250
13,-15,252
15,-12,247
14,-17,254
15,-14,250
14,-14,251
13,-14,250
14,-15,249
13,-15,251
14,-14,249
16,-15,249
14,-14,248
16,-14,247
14,-14,251
14,-14,250
14,-16,253
14,-14,251
13,-15,251
14,-14,249
14,-16,252
14,-13,246
15,-12,249
14,-15,248
15,-16,248
15,-12,245
14,-13,248
14,-14,251
13,-15,250
15,-14,248
13,-14,248
14,-15,249
13,-17,254
14,-16,252
12,-14,247
13,-14,247
16,-15,250
14,-15,250
14,-15,248
12,-13,246
14,-15,249
14,-14,249
13,-15,250
15,-15,250
16,-16,250
15,-15,248
14,-15,250
15,-16,252
15,-14,249
14,-14,249
16,-15,248
13,-15,248
14,-16,251
15,-14,251
16,-14,247
16,-15,248
17,-14,246
15,-15,250
15,-15,250
15,-15,249
14,-15,250
14,-13,249
16,-14,248
14,-16,253
13,-14,251
16,-15,249
15,-13,248
13,-14,248
13,-14,248
13,-16,251
14,-14,247
14,-13,246
14,-15,250
14,-13,247
15,-16,252
14,-15,248
16,-16,250
16,-15,247
15,-13,247
16,-15,249
14,-15,252
14,-16,249
16,-14,249
14,-16,250
14,-14,249
15,-16,250
14,-16,251
14,-14,249
15,-17,252
15,-17,253
15,-14,250
15,-14,250
14,-14,250
15,-15,249
16,-15,249
14,-15,249
15,-14,250
13,-15,250
14,-16,252
16,-15,252
14,-15,251
14,-14,249
15,-14,248
15,-16,250
15,-16,250
14,-15,249
14,-14,250
14,-16,250
14,-15,253
13,-15,252
15,-15,250
15,-13,247
14,-15,251
12,-16,252
14,-14,247
14,-12,245
14,-15,250
15,-16,252
14,-16,252
14,-14,251
15,-14,249
15,-13,247
15,-15,250
14,-14,250
15,-14,246
16,-15,248
15,-14,250
14,-16,253
12,-15,249
14,-14,249
16,-13,247
15,-13,248
14,-13,247
14,-15,251
15,-14,250
13,-15,251
14,-14,248
14,-15,251
14,-14,249
14,-15,249
14,-15,250
14,-16,249
14,-15,249
14,-14,248
14,-16,253
15,-15,250
13,-16,251
16,-14,250
15,-14,251
15,-16,251
14,-14,245
14,-15,251
13,-15,250
14,-15,249
15,-14,250
15,-14,250
14,-13,246
15,-16,252
14,-15,247
13,-17,256
15,-14,247
15,-16,252
14,-14,247
14,-16,254
14,-14,249
11,-15,251
15,-14,249
15,-15,247
13,-15,249
15,-14,249
14,-16,252
14,-15,248
14,-16,252
14,-13,249
14,-13,247
14,-15,252
15,-13,248
14,-15,249
13,-14,251
15,-14,248
15,-14,247
14,-16,252
16,-16,251
13,-15,251
14,-13,249
14,-15,250
13,-14,248
13,-14,252
14,-16,250
15,-13,247
14,-14,248
14,-14,249
14,-14,247
14,-14,249
15,-16,252
14,-15,250
14,-16,252
13,-13,247
15,-13,247
15,-16,250
14,-15,249
14,-13,248
13,-15,251
14,-15,250
15,-13,248
15,-15,250
15,-17,252
14,-15,249
12,-16,252
14,-15,252
17,-14,248
15,-13,249
13,-14,251
14,-15,250
14,-15,251
14,-15,251
15,-15,249
13,-14,249
13,-15,251
13,-14,246
14,-14,249
14,-16,250
13,-17,252
15,-15,250
16,-14,247
14,-14,250
14,-15,251
12,-13,247
13,-15,253
15,-17,254
15,-13,246
16,-16,251
13,-14,251
15,-14,247
16,-15,249
13,-17,252
16,-14,245
15,-16,253
14,-11,245
13,-12,246
12,-14,250
15,-16,251
15,-11,244
16,-14,248
16,-16,252
12,-15,252
14,-14,249
14,-12,243
11,-16,252
15,-14,246
13,-14,247
16,-16,252
14,-16,250
13,-15,248
15,-17,254
14,-16,249
14,-16,251
14,-14,246
14,-16,253
15,-15,249
16,-14,247
14,-14,248
13,-15,250
14,-13,248
14,-16,251
14,-13,244
15,-16,250
14,-17,255
14,-12,247
13,-13,246
12,-16,252
16,-16,251
14,-15,249
14,-15,251
13,-15,249
13,-15,251
13,-11,248
13,-18,254
14,-14,248
13,-15,250
15,-16,251
15,-14,247
12,-16,251
16,-17,251
15,-14,248
14,-16,254
13,-14,246
15,-14,249
14,-16,253
15,-15,248
14,-16,252
14,-15,250
15,-15,252
14,-14,249
13,-14,251
14,-14,249
14,-14,250
16,-14,247
13,-16,253
14,-15,249
14,-14,248
16,-16,250
13,-17,251
15,-14,249
16,-15,249
13,-16,250
14,-15,249
14,-14,250
14,-14,249
13,-16,252
13,-16,252
13,-11,245
15,-15,250
14,-14,250
13,-14,250
16,-15,247
15,-13,248
15,-16,253
15,-14,247
14,-15,249
15,-14,249
15,-13,249
16,-15,250
15,-15,250
16,-12,245
16,-13,248
13,-14,250
17,-17,253
15,-15,249
16,-15,249
14,-15,252
15,-14,249
14,-13,247
14,-16,251
14,-14,247
15,-14,247
16,-15,250
13,-16,252
14,-13,246
13,-14,248
13,-13,248
13,-14,252
14,-14,249
15,-16,251
15,-14,246
13,-15,249
13,-15,251
13,-15,250
14,-15,250
13,-13,244
12,-14,251
14,-15,251
13,-14,247
13,-15,248
16,-13,247
14,-16,252
14,-12,244
15,-15,250
13,-17,256
14,-17,253
16,-13,248
17,-15,249
16,-15,252
16,-13,245
14,-16,250
14,-14,250
13,-13,248
13,-15,250
15,-14,247
16,-16,251
16,-15,248
16,-13,246
15,-15,248
13,-14,248
14,-15,251
12,-13,248
15,-16,254
15,-16,252
15,-15,250
14,-13,249
14,-15,249
15,-17,252
14,-13,247
14,-16,251
13,-15,251
13,-12,246
12,-15,252
16,-16,253
14,-14,252
15,-14,249
13,-15,252
13,-15,252
13,-16,252
14,-14,252
16,-16,251
15,-13,247
15,-14,248
14,-13,249
15,-13,249
