accX,accY,accZ
17,-14,250
19,-14,246
19,-11,248
20,-13,248
18,-14,250
19,-14,250
18,-14,250
17,-13,251
18,-12,248
19,-14,249
18,-15,252
18,-11,248
17,-13,250
18,-13,250
20,-14,249
20,-12,249
18,-12,250
18,-13,249
18,-13,250
19,-13,249
19,-12,248
19,-14,249
18,-13,248
18,-12,248
18,-14,251
20,-13,247
17,-13,247
19,-13,248
18,-13,250
19,-14,250
19,-13,248
18,-14,249
20,-15,250
18,-15,251
19,-12,248
19,-12,248
20,-14,249
17,-13,247
19,-14,250
17,-14,251
19,-13,248
17,-14,249
18,-12,249
19,-14,250
20,-14,249
19,-13,248
20,-13,248
19,-12,245
18,-12,247
16,-12,249
19,-12,247
18,-13,249
19,-14,250
17,-14,250
21,-14,249
18,-14,251
19,-12,248
19,-12,246
19,-14,250
19,-13,248
17,-13,249
21,-13,249
19,-13,249
18,-14,252
18,-14,250
20,-13,249
16,-14,250
19,-12,245
18,-14,250
18,-14,250
18,-13,248
18,-13,251
17,-13,250
19,-14,249
18,-12,248
18,-13,248
19,-16,251
17,-14,251
19,-13,248
20,-10,246
19,-14,253
16,-11,247
19,-14,249
19,-14,250
18,-13,249
19,-13,250
18,-15,250
17,-11,246
19,-14,248
18,-13,250
18,-15,248
19,-14,249
17,-12,249
18,-13,248
18,-12,249
18,-13,249
18,-14,250
18,-14,250
18,-13,251
18,-15,251
18,-13,249
18,-14,250
18,-14,252
19,-13,249
18,-13,249
21,-14,247
19,-13,247
18,-12,250
17,-13,248
18,-10,245
18,-13,251
18,-13,246
18,-13,249
19,-13,247
18,-14,250
20,-13,249
19,-14,250
19,-15,254
19,-13,248
19,-12,247
19,-11,247
19,-12,248
21,-14,249
20,-12,248
19,-14,249
19,-12,248
18,-13,250
19,-15,251
19,-13,249
17,-14,251
19,-14,251
17,-12,246
17,-12,247
18,-14,248
20,-13,248
18,-13,248
19,-13,249
18,-13,246
18,-13,250
17,-14,251
18,-13,252
19,-13,248
19,-13,251
20,-13,247
18,-13,251
19,-14,251
19,-12,248
19,-14,249
20,-15,251
15,-15,253
20,-13,248
19,-13,250
17,-14,250
18,-13,250
17,-13,250
17,-14,252
19,-13,248
17,-11,247
19,-13,249
18,-14,252
18,-13,252
19,-12,250
19,-13,249
18,-13,250
18,-14,249
19,-14,250
20,-12,247
17,-12,247
18,-13,250
20,-14,250
18,-15,250
17,-15,253
19,-14,250
17,-13,246
19,-14,250
19,-12,248
18,-13,249
20,-15,251
17,-12,247
19,-16,253
18,-15,250
19,-14,252
16,-15,251
18,-11,246
19,-14,250
20,-13,248
20,-14,250
18,-13,249
20,-13,246
18,-12,249
19,-12,248
18,-14,249
18,-14,250
17,-12,248
19,-12,248
17,-12,248
19,-12,251
19,-13,250
19,-13,248
19,-14,250
18,-13,250
17,-13,249
18,-15,252
19,-15,252
18,-12,249
18,-12,246
17,-13,247
17,-13,249
19,-13,249
17,-12,250
18,-13,249
19,-13,251
19,-14,251
17,-13,250
18,-12,248
20,-13,249
18,-13,249
18,-13,252
19,-14,250
16,-13,251
18,-13,250
19,-14,249
19,-13,250
18,-12,248
19,-14,251
18,-12,247
17,-14,250
17,-13,248
17,-14,251
20,-14,250
19,-14,250
19,-13,247
18,-14,252
19,-14,248
18,-13,251
19,-13,250
19,-13,249
17,-14,252
18,-13,249
18,-14,250
18,-14,251
18,-15,251
19,-14,251
19,-13,248
18,-13,249
20,-13,249
19,-13,247
17,-13,249
20,-14,247
20,-12,246
18,-14,250
18,-15,254
18,-13,251
19,-14,251
17,-14,250
19,-15,252
20,-16,252
16,-11,245
19,-13,248
19,-13,246
18,-14,251
19,-14,248
20,-13,251
19,-13,247
19,-12,247
20,-13,247
19,-14,250
19,-13,250
21,-12,247
20,-14,251
17,-12,247
19,-14,252
18,-13,249
18,-14,249
18,-13,249
19,-13,247
16,-13,252
17,-14,249
19,-13,251
19,-15,253
20,-13,249
17,-13,249
20,-12,248
19,-13,246
18,-15,253
19,-12,247
18,-12,249
18,-16,251
17,-14,251
17,-13,251
18,-13,253
17,-14,250
20,-14,249
21,-11,245
17,-12,243
19,-14,248
19,-12,248
19,-14,250
21,-14,250
20,-14,252
18,-13,248
19,-13,251
19,-14,249
18,-13,250
18,-14,251
19,-14,252
20,-14,251
18,-13,249
19,-13,250
19,-12,249
18,-14,249
19,-13,247
17,-15,253
19,-14,248
19,-13,248
21,-13,249
18,-13,249
19,-14,249
19,-12,248
18,-14,251
18,-14,248
17,-13,247
18,-14,250
17,-13,246
18,-16,253
18,-14,252
21,-14,248
19,-13,250
18,-15,251
18,-15,253
18,-14,252
16,-13,249
18,-14,250
18,-13,248
18,-14,250
21,-14,249
17,-13,249
20,-15,251
17,-13,251
19,-12,249
19,-13,250
20,-16,252
20,-13,250
20,-14,248
17,-13,249
19,-13,249
19,-13,251
19,-14,250
20,-11,246
19,-13,249
20,-13,247
18,-12,245
18,-13,249
19,-14,250
18,-14,253
17,-13,247
21,-13,246
19,-14,249
18,-15,251
18,-14,250
