accX,accY,accZ
18,33,250
17,31,251
18,31,252
15,33,248
18,32,248
17,30,252
17,31,252
17,31,251
17,31,251
17,31,253
16,32,249
18,31,252
18,33,247
16,32,249
18,32,248
17,31,253
16,31,253
17,32,251
18,33,249
16,33,250
17,33,249
16,33,251
15,32,249
16,32,251
17,33,248
17,31,251
19,31,251
19,32,248
17,32,248
18,31,252
16,33,249
16,32,252
18,32,249
15,34,248
14,31,254
17,30,254
19,33,248
16,32,252
17,34,247
19,32,249
18,31,250
20,31,249
16,32,252
18,31,251
17,32,249
18,32,251
17,32,252
16,32,250
18,31,253
17,32,251
16,30,254
16,32,254
16,32,251
17,31,252
18,31,249
18,31,252
18,31,250
18,31,252
16,32,252
19,32,250
17,31,252
18,32,250
16,32,249
17,32,249
15,32,249
16,31,252
17,32,249
18,30,253
17,33,250
18,31,252
17,31,250
17,32,250
15,30,251
19,31,251
16,31,253
16,30,252
18,32,250
16,31,249
16,31,250
16,31,251
15,31,252
18,32,248
17,31,251
15,32,251
17,33,251
18,31,252
16,31,252
17,31,253
17,31,253
17,31,251
17,31,251
17,31,250
18,32,251
18,32,252
16,30,254
17,32,251
18,33,248
17,32,253
18,33,249
17,32,250
17,32,251
17,32,251
18,32,249
17,30,253
17,33,249
18,32,248
17,31,251
17,30,252
17,31,253
18,31,249
16,33,251
16,31,251
16,31,251
17,30,254
18,31,252
18,31,251
19,33,250
18,31,251
16,32,250
16,31,252
17,32,251
18,31,252
16,33,251
17,33,250
17,34,247
16,32,253
18,30,252
18,32,249
16,33,249
16,32,251
16,33,249
17,31,249
17,32,250
18,31,250
16,32,250
18,31,249
17,32,250
18,32,250
16,31,253
17,33,249
17,30,252
18,31,252
17,32,254
17,32,250
17,32,250
17,33,248
18,31,248
19,31,251
17,32,250
19,32,248
16,32,251
16,32,253
16,32,252
16,30,252
17,32,250
16,31,251
17,31,251
17,30,254
17,32,250
18,32,250
17,31,250
17,30,253
16,33,249
18,30,254
18,31,251
17,32,250
17,31,252
16,30,253
17,31,250
15,32,249
15,33,247
17,32,251
15,33,249
18,32,249
16,32,249
16,31,253
17,31,254
16,32,253
17,32,248
17,32,249
17,30,252
17,32,250
17,34,247
17,30,253
17,30,254
18,31,252
17,34,247
17,31,249
18,32,250
17,30,252
18,31,252
17,32,250
18,31,250
18,31,251
18,31,253
15,31,253
16,33,250
16,32,251
17,31,251
18,30,254
16,33,250
17,32,250
17,32,250
16,32,251
17,31,251
17,31,254
17,30,252
16,31,253
16,31,253
17,30,253
