accX,accY,accZ
29,-62,243
28,-60,239
29,-60,239
29,-61,240
30,-61,240
30,-63,241
30,-61,238
29,-62,241
30,-61,243
30,-61,239
29,-61,240
30,-60,241
28,-61,242
29,-61,240
29,-62,241
29,-62,243
28,-61,240
29,-61,240
30,-61,239
30,-59,237
31,-61,239
29,-60,239
28,-60,242
31,-60,240
30,-62,242
29,-60,240
30,-61,242
30,-63,243
29,-61,240
30,-63,243
29,-59,237
29,-62,245
29,-62,242
28,-61,242
29,-61,239
28,-61,239
29,-61,242
30,-60,236
29,-60,242
29,-62,242
29,-61,239
30,-61,240
29,-60,237
30,-61,240
27,-60,240
29,-60,237
30,-61,239
30,-59,236
30,-62,239
29,-60,239
30,-61,239
29,-62,239
30,-61,240
29,-60,239
28,-61,241
31,-61,239
29,-60,240
31,-61,239
30,-60,239
29,-62,242
29,-61,240
29,-62,241
30,-60,238
27,-62,243
28,-60,238
29,-62,241
28,-62,242
29,-63,244
28,-62,241
28,-61,238
29,-60,238
28,-61,238
30,-62,241
30,-61,240
28,-61,239
27,-62,243
29,-62,240
28,-61,240
29,-62,240
29,-60,237
29,-62,242
29,-61,243
27,-61,240
30,-59,236
29,-62,243
31,-61,238
30,-63,243
28,-61,239
29,-60,240
29,-62,242
30,-61,240
29,-61,241
28,-61,240
29,-61,242
29,-59,238
28,-62,240
29,-61,240
28,-60,241
27,-61,239
28,-61,240
30,-61,240
29,-62,242
28,-60,242
28,-61,242
29,-62,240
30,-60,238
31,-61,238
28,-62,240
29,-60,238
28,-62,240
31,-61,241
29,-61,239
31,-61,236
29,-62,240
27,-60,238
29,-63,244
30,-61,238
28,-60,239
30,-62,244
30,-62,241
30,-62,240
31,-62,239
31,-61,240
29,-60,241
30,-60,241
29,-61,241
31,-61,240
31,-60,235
28,-60,241
29,-62,241
29,-61,242
29,-60,240
29,-61,240
29,-62,240
30,-62,240
29,-62,241
30,-61,241
28,-62,242
30,-62,241
28,-60,239
28,-61,242
29,-62,241
28,-63,244
30,-62,242
29,-61,237
29,-62,241
28,-62,241
28,-60,237
29,-62,241
30,-61,238
28,-62,241
28,-62,242
29,-61,238
28,-61,242
29,-63,243
30,-63,243
28,-62,243
28,-60,238
29,-61,242
29,-62,241
29,-62,239
29,-62,244
31,-61,239
29,-62,241
29,-62,239
29,-61,239
29,-61,238
29,-61,239
29,-61,241
29,-61,242
29,-61,241
30,-61,239
29,-62,240
29,-61,241
29,-62,240
30,-62,241
29,-60,240
29,-61,239
29,-62,241
28,-61,241
29,-61,237
29,-63,243
28,-61,238
30,-61,240
30,-61,239
30,-60,239
28,-60,238
29,-61,240
29,-62,242
28,-61,239
30,-63,245
28,-62,241
27,-62,242
29,-61,238
28,-61,240
29,-63,244
30,-61,239
31,-60,241
28,-60,239
29,-60,237
30,-61,241
29,-62,239
28,-61,240
29,-59,239
29,-62,242
30,-61,242
28,-60,241
29,-62,240
29,-62,244
28,-61,238
28,-61,240
29,-61,239
29,-61,238
29,-62,243
28,-62,241
29,-60,238
28,-61,240
30,-60,238
31,-62,240
29,-62,242
28,-61,242
30,-61,239
28,-61,236
29,-62,242
28,-61,241
29,-59,237
30,-62,239
30,-62,242
27,-62,243
30,-62,242
27,-61,238
28,-62,242
27,-62,242
30,-62,240
28,-61,243
28,-61,239
30,-62,239
28,-61,239
29,-62,239
30,-62,241
28,-59,238
29,-61,239
27,-62,241
28,-61,243
29,-62,240
29,-61,240
29,-61,243
29,-62,241
28,-62,242
28,-60,240
28,-60,237
28,-61,238
29,-60,238
29,-61,240
28,-61,239
29,-60,240
29,-60,236
29,-60,237
29,-60,238
29,-62,241
29,-60,237
29,-62,242
29,-61,238
28,-61,242
29,-62,240
30,-61,241
29,-61,238
29,-61,240
29,-62,240
29,-62,239
28,-62,239
30,-63,243
29,-62,241
27,-60,242
28,-62,242
29,-60,237
29,-61,240
29,-61,239
28,-62,242
30,-61,239
28,-61,241
30,-61,239
29,-59,239
28,-60,240
29,-61,240
28,-61,239
29,-59,238
29,-62,239
29,-60,239
28,-61,240
29,-62,239
28,-61,241
28,-61,242
29,-62,240
28,-61,239
28,-60,239
29,-61,241
