accX,accY,accZ
15,49,252
16,51,250
16,52,250
16,51,250
15,51,250
16,50,250
16,49,251
15,52,247
15,50,252
18,52,248
18,50,252
17,52,248
15,53,246
15,52,251
17,51,250
15,50,251
15,51,251
17,49,252
18,51,252
16,50,250
14,50,252
16,52,253
15,52,249
15,52,246
17,50,252
16,51,246
17,49,251
17,49,248
15,49,252
15,51,249
15,50,251
16,50,251
17,50,249
16,51,250
17,50,252
15,49,252
17,50,249
15,49,254
16,51,248
15,51,247
14,51,250
14,53,246
16,49,253
17,49,252
16,50,253
14,52,249
16,51,252
17,51,250
16,51,246
15,51,250
16,50,250
15,52,248
16,52,251
16,52,249
15,49,253
17,51,250
15,50,252
16,50,252
17,52,248
16,52,247
15,50,251
17,50,252
16,52,249
17,51,251
16,50,248
17,50,250
16,51,250
15,49,254
15,52,252
16,51,250
16,51,249
16,50,251
17,50,249
15,49,249
15,50,252
16,49,254
16,50,251
16,50,251
13,53,249
16,51,250
18,50,252
16,51,249
17,49,254
14,49,252
18,50,250
15,51,250
16,49,253
15,50,254
16,51,247
16,49,252
17,51,250
15,51,253
16,49,251
16,51,249
16,51,248
16,51,251
16,52,249
18,52,247
15,51,251
15,50,252
18,51,248
15,52,250
16,49,252
15,52,248
16,51,250
14,51,250
15,50,250
16,51,248
16,51,247
17,50,250
14,51,248
15,50,250
17,50,254
14,49,252
16,48,256
17,49,253
16,50,249
14,49,253
15,47,254
18,50,247
16,53,247
16,50,254
17,48,254
15,50,251
17,52,247
16,51,250
15,53,248
16,50,251
16,51,251
17,49,252
16,50,251
14,50,250
16,52,247
16,50,252
16,51,251
18,49,252
15,50,251
16,51,251
16,52,248
15,51,250
16,50,253
17,51,249
16,51,249
15,50,250
16,50,251
14,51,252
14,50,252
16,52,251
17,52,249
16,50,253
16,52,250
18,51,250
17,51,248
15,52,246
14,50,250
18,49,253
16,50,250
18,50,251
16,50,252
17,51,248
17,51,250
19,50,249
17,51,250
16,51,250
15,50,250
16,49,253
15,52,247
16,50,250
17,50,251
16,49,253
15,52,248
16,50,250
16,50,252
15,49,252
15,51,251
15,50,251
16,51,250
16,52,248
15,52,250
16,52,247
16,50,252
17,51,249
16,50,250
17,50,252
16,48,253
16,52,247
16,52,248
17,49,252
15,50,250
16,51,246
15,50,253
16,52,248
18,50,252
17,49,250
16,50,252
16,52,248
17,51,249
14,52,252
16,51,250
16,52,248
18,51,247
14,50,251
15,50,254
16,52,250
17,50,250
17,50,249
15,50,253
14,49,253
16,51,251
16,51,248
15,49,251
16,52,251
16,50,250
16,50,251
18,51,248
16,50,250
14,52,249
18,51,249
16,51,249
16,51,248
15,50,251
16,52,245
14,53,246
17,50,249
17,49,251
16,51,249
16,50,251
15,51,249
15,51,249
15,52,249
16,51,249
17,51,250
16,51,249
14,51,251
15,50,250
16,52,247
15,48,254
15,52,249
14,51,250
16,50,250
16,51,251
16,50,251
17,49,252
15,52,249
15,50,250
