accX,accY,accZ
17,49,250
17,49,250
16,51,249
18,51,246
15,49,249
17,51,249
16,51,249
15,50,249
15,50,250
15,51,250
17,49,252
17,49,248
17,49,248
16,51,249
16,50,249
15,51,249
15,49,252
16,49,250
16,50,251
18,51,247
17,50,249
16,49,249
14,50,248
16,50,251
16,50,251
17,51,247
16,51,248
15,51,249
17,49,250
16,51,251
15,49,251
18,49,253
16,50,250
16,50,251
16,50,249
17,52,248
16,50,251
16,49,248
16,50,249
16,50,250
16,50,250
16,49,252
16,50,247
17,49,249
17,50,251
17,48,250
17,50,251
17,49,249
16,49,250
16,50,251
17,49,249
16,50,250
16,50,251
15,49,252
15,50,248
17,51,249
17,49,248
15,49,249
17,50,250
18,50,248
15,48,253
16,50,248
15,49,251
16,49,251
14,49,252
15,51,249
17,49,250
18,52,246
16,51,251
15,49,251
16,51,249
16,50,248
16,50,250
17,49,251
15,48,255
17,50,250
15,49,253
15,48,252
16,49,252
16,48,251
14,48,254
15,49,252
17,48,249
16,50,249
16,49,250
17,50,250
17,49,251
15,50,249
15,49,250
16,50,251
17,48,250
16,49,249
16,50,250
15,50,251
15,50,249
16,50,249
15,50,250
16,50,249
16,50,249
18,50,250
16,50,248
15,50,249
17,49,251
16,50,249
16,50,251
15,48,250
17,51,249
17,50,248
16,50,250
16,49,248
16,51,246
15,48,252
17,49,250
16,50,250
17,50,249
16,49,250
15,48,253
14,49,251
17,50,249
16,50,250
17,50,250
17,49,251
18,50,247
15,50,251
16,50,249
16,51,248
16,49,249
16,50,253
16,49,248
14,50,250
16,51,249
16,51,250
16,49,251
16,50,252
15,49,251
15,50,249
15,50,250
17,48,251
16,50,250
15,49,251
16,49,251
17,50,249
18,50,250
18,48,250
15,49,250
16,49,251
17,51,248
15,50,251
18,50,247
17,51,249
17,49,249
17,50,250
17,50,249
17,48,252
17,49,249
16,49,252
16,48,254
14,50,248
16,51,249
16,50,248
15,51,251
17,50,246
15,50,249
16,50,248
15,49,250
16,51,247
17,49,251
15,50,249
16,50,251
17,49,249
16,49,250
17,49,249
15,50,249
16,50,250
15,50,251
17,49,251
17,48,251
17,50,248
16,50,250
18,49,251
16,49,251
16,50,250
16,49,251
16,49,250
17,49,250
16,50,251
16,51,249
16,48,250
16,49,250
16,49,252
16,49,250
17,48,252
16,49,250
16,49,252
16,49,250
16,50,251
16,49,247
14,50,249
17,49,246
16,50,248
16,50,250
16,47,253
17,49,252
17,48,250
17,49,250
15,49,252
16,51,247
16,49,253
16,49,249
15,50,248
16,49,252
18,49,249
16,50,249
16,49,249
18,49,252
14,50,250
16,49,252
16,49,252
16,48,249
17,50,250
15,49,250
15,49,251
16,50,249
17,50,251
14,50,251
17,49,250
16,50,251
16,48,251
17,48,252
15,52,248
16,50,250
17,49,250
16,49,249
16,50,249
16,49,250
16,49,248
15,48,254
16,50,249
16,50,250
17,50,247
18,50,248
18,48,252
17,50,249
16,50,248
17,49,253
16,49,251
16,49,251
16,49,251
15,50,252
17,48,248
15,49,250
18,51,248
16,50,251
16,50,249
17,49,248
17,50,248
17,48,249
17,49,249
16,49,252
16,49,248
17,49,249
17,48,252
15,51,249
17,49,252
16,50,250
16,48,253
16,50,249
16,50,249
15,48,252
16,48,251
16,50,249
17,49,250
15,47,253
17,49,251
16,50,250
16,50,247
16,50,250
15,48,251
17,48,251
17,50,248
15,49,250
18,48,250
15,49,250
16,47,250
15,49,249
16,49,250
17,49,251
15,50,251
16,48,251
17,50,249
15,49,248
17,48,252
16,48,251
17,50,250
17,49,252
15,50,250
15,49,250
16,50,250
17,49,250
17,49,251
16,51,249
17,48,249
17,49,248
15,48,252
14,50,251
14,48,253
15,48,253
17,49,249
16,48,250
15,49,250
16,50,250
17,49,251
16,49,249
17,50,249
16,49,248
17,49,248
16,49,250
17,48,251
13,48,252
17,49,251
16,50,249
17,49,247
16,50,250
15,49,250
14,49,251
17,50,250
17,49,249
17,48,252
16,48,251
17,50,248
16,48,252
