accX,accY,accZ
-32,20,248
-29,20,247
-32,16,251
-30,15,249
-31,18,251
-32,19,249
-31,18,249
-32,20,247
-30,18,249
-31,18,247
-30,17,249
-31,17,251
-32,18,251
-31,18,249
-30,18,249
-30,19,250
-29,19,249
-30,18,248
-31,20,249
-29,18,248
-31,18,248
-30,18,247
-30,19,248
-30,18,250
-31,17,250
-29,18,251
-30,19,248
-32,17,250
-31,19,249
-32,18,249
-30,18,249
-31,17,250
-31,19,246
-32,20,246
-30,17,250
-29,18,249
-31,19,249
-31,21,243
-30,18,249
-32,18,249
-30,18,246
-31,19,248
-31,19,247
-31,18,248
-31,19,247
-30,17,250
-31,20,246
-32,20,247
-30,19,246
-31,17,249
-31,19,246
-30,18,249
-30,19,248
-31,19,249
-31,17,251
-30,19,249
-31,17,252
-30,17,251
-30,20,245
-30,16,250
-32,18,248
-30,20,246
-31,18,249
-30,18,249
-31,17,251
-31,19,248
-30,17,250
-31,18,247
-32,17,250
-31,18,248
-31,18,248
-32,16,252
-30,16,252
-30,19,247
-32,17,251
-29,18,247
-30,16,253
-32,19,248
-31,18,247
-31,19,246
-28,18,248
-31,20,245
-31,18,248
-31,18,247
-30,17,249
-32,19,248
-31,17,250
-31,18,248
-32,19,249
-31,18,249
-31,19,249
-31,18,250
-31,17,249
-31,17,250
-30,18,250
-31,19,247
-30,18,249
-30,20,246
-30,17,249
-32,19,245
-31,17,248
-31,19,246
-29,19,246
-32,19,248
-31,21,245
-30,17,252
-31,19,246
-30,20,245
-32,18,251
-31,18,251
-30,16,253
-30,15,254
-31,19,249
-32,18,248
-32,17,250
-30,20,246
-32,16,252
-30,18,249
-33,19,247
-30,18,248
-31,17,250
-30,16,251
-32,18,247
-29,17,249
-30,17,249
-31,19,248
-30,18,250
-29,18,246
-31,19,247
-30,18,250
-31,17,251
-30,19,250
-31,19,247
-30,19,248
-31,18,248
-30,18,249
-31,16,251
-30,19,247
-29,18,249
-31,17,251
-29,18,248
-31,17,248
-29,18,244
-29,20,244
-31,18,251
-31,19,249
-31,19,247
-31,19,249
-30,17,249
-31,19,248
-30,17,250
-29,19,245
-31,20,248
-29,19,247
-32,19,247
-32,17,250
-30,17,247
-29,18,247
-29,17,250
-30,20,248
-31,19,250
-31,19,246
