accX,accY,accZ
-26,25,250
-86,-3,255
-32,-33,242
83,43,255
111,75,252
4,84,251
-95,-6,243
-50,-33,269
60,34,250
104,68,236
55,93,258
-52,44,257
-70,-29,257
12,-21,261
106,81,248
78,87,229
-3,-1,254
86,36,257
108,85,250
15,75,246
-69,17,262
-74,-28,262
2,2,260
89,43,247
116,103,246
49,76,256
-31,18,261
-81,4,252
-53,-29,278
39,-9,259
104,48,236
104,105,253
40,81,237
-40,22,258
-84,9,251
-42,-5,260
41,16,248
116,66,260
94,89,257
-1,72,238
-72,6,262
-72,-15,246
4,10,260
70,18,246
120,65,253
110,77,234
106,88,247
59,71,242
11,79,243
29,3,256
73,22,271
102,54,253
111,52,249
114,84,249
102,75,243
84,95,240
59,77,237
47,70,243
17,58,233
-15,49,247
-39,30,234
-67,26,266
-69,7,247
-79,1,276
-73,-5,259
-47,-2,269
-25,-10,259
-2,14,278
36,19,257
86,27,250
109,70,268
110,75,239
95,65,250
57,76,241
1,76,250
-43,39,242
-76,22,245
-72,-18,251
-45,-16,261
24,-1,260
85,17,245
105,73,249
-72,-7,264
-46,5,275
-1,6,280
71,33,256
126,60,252
78,68,226
21,71,243
-43,41,241
-74,12,264
-54,-12,280
12,6,252
86,39,256
100,55,233
83,85,240
19,69,237
-57,35,269
-76,-7,254
-38,-26,255
26,18,250
99,42,243
113,97,249
66,88,232
-3,73,260
-62,24,260
-75,3,271
-35,-17,258
27,-16,258
73,36,257
99,58,230
83,89,239
31,50,236
-22,33,250
-60,4,245
103,57,243
109,97,249
82,74,220
56,64,241
-6,51,254
-44,48,251
-74,6,246
-67,-17,259
-52,-9,285
-6,18,272
58,41,257
102,60,248
120,96,253
86,86,233
23,72,241
-39,27,242
-61,0,252
-77,0,278
-60,4,256
-35,-28,261
17,2,255
73,50,259
102,57,243
95,83,247
52,69,230
-13,46,249
-55,-1,254
-69,-25,263
-39,-16,252
43,31,252
99,83,251
95,71,249
51,64,248
-37,25,242
99,46,243
105,99,251
63,78,259
-7,43,248
-65,-12,251
-73,-2,246
-20,-2,254
46,24,252
88,62,248
95,60,229
76,78,239
37,38,236
-13,42,247
-61,18,258
-73,11,264
-50,-2,263
-30,-1,256
24,-3,258
56,39,260
74,39,258
107,55,264
97,73,248
92,72,246
78,77,245
56,69,242
36,60,246
21,67,235
-12,64,255
-19,23,236
-35,39,247
-47,41,241
-64,32,267
-60,-10,246
96,50,262
95,71,245
96,75,246
78,78,242
53,73,238
38,60,239
23,59,232
5,74,247
-10,52,242
-11,65,251
-15,47,248
-16,59,249
-18,42,233
-19,42,243
-25,31,235
-16,53,245
-20,42,239
-17,66,252
-6,57,240
5,74,247
21,52,228
35,64,239
41,61,224
49,81,247
74,75,234
75,84,243
86,58,224
101,89,254
101,62,231
99,69,260
103,47,247
81,49,258
79,27,255
-47,48,249
-37,32,241
-42,32,254
-23,29,231
-14,65,252
-1,59,238
13,79,239
29,51,231
44,66,239
41,62,226
45,73,240
34,48,230
6,75,244
-20,16,233
-59,47,265
-61,9,252
-76,-10,255
-30,-26,264
23,3,258
65,41,287
96,50,248
109,64,250
100,81,237
81,74,244
55,79,232
36,58,237
20,59,232
-6,71,260
-19,25,234
-41,37,244
-50,39,241
-63,5,253
-59,12,255
100,46,238
97,100,250
81,56,231
56,82,256
20,55,226
-10,60,253
-28,14,230
-43,42,246
-52,37,252
-66,18,261
-65,-4,251
-66,25,261
-72,-4,273
-71,-12,262
-60,-4,259
-57,12,264
-51,3,270
-45,4,280
-41,-8,271
-35,-6,265
-31,-18,267
-28,-15,261
-25,-20,269
-30,-12,265
-27,-14,264
-26,-10,268
-26,-14,265
-26,-14,265
-25,-17,261
-31,-8,264
-42,-4,276
-37,8,279
80,68,238
79,59,225
93,81,253
96,77,234
112,92,251
99,67,230
101,77,248
101,63,234
111,92,246
101,76,238
95,83,248
73,57,226
75,96,239
48,64,239
46,72,239
36,50,226
37,64,240
32,52,220
43,70,240
53,65,232
72,101,241
74,60,225
93,76,251
105,70,235
108,60,250
96,44,252
84,39,261
54,23,262
14,8,278
-31,-9,265
-48,-4,274
-73,-2,264
-70,-3,265
106,60,228
109,65,248
103,51,250
105,60,259
82,39,248
80,49,255
85,43,248
97,61,253
101,49,246
99,68,255
106,53,251
100,73,261
102,55,248
98,58,255
94,46,247
91,63,254
87,44,244
89,55,255
82,35,248
87,39,257
66,25,269
41,28,265
28,5,259
3,15,274
-21,3,265
-24,-10,266
-34,-7,265
-29,-9,270
-40,1,278
-34,-11,262
-34,-13,262
-21,-7,263
52,66,232
43,75,235
25,50,230
16,70,240
8,56,233
2,74,248
7,54,233
12,74,238
20,48,229
32,62,235
38,54,221
45,77,244
50,60,233
46,74,242
38,52,223
31,63,243
20,53,225
-6,68,254
-32,16,230
-58,29,259
-61,13,255
-57,7,263
-17,-1,259
47,19,257
95,69,259
105,78,227
74,86,238
20,51,221
-36,32,238
-63,-14,251
-54,0,266
-45,1,285
-13,11,262
23,59,240
-8,56,252
-34,27,245
-38,34,244
-55,37,259
-58,-8,253
-67,23,256
-65,8,268
-61,5,264
-65,-9,263
-45,14,280
-42,2,280
-25,-7,267
-29,-10,269
-6,16,264
-1,16,282
18,7,264
27,7,266
35,21,263
57,34,266
62,27,269
72,37,254
97,52,249
93,55,245
93,70,237
85,68,236
76,72,222
47,75,251
38,49,226
19,65,239
15,53,229
15,69,240
19,9,274
11,11,275
3,15,284
7,17,275
0,13,279
4,17,278
17,10,270
25,-1,261
45,31,262
53,25,270
63,37,277
71,30,253
80,37,256
85,35,244
72,50,254
84,40,244
97,53,256
81,45,244
94,58,254
100,48,249
95,71,268
100,40,233
100,74,238
101,74,238
91,87,252
89,66,236
87,75,243
87,56,217
79,64,236
72,68,223
73,91,236
70,68,226
74,81,236
-43,0,288
-46,14,284
-42,3,270
-66,-2,271
-60,-6,264
-68,14,271
-63,12,257
-71,12,261
-55,2,250
-59,29,258
-54,26,253
-43,52,251
-37,29,237
-34,31,245
-16,27,231
-15,60,246
-1,49,232
16,74,238
24,49,225
15,60,237
20,49,222
17,71,238
8,54,230
11,70,243
22,53,228
11,61,235
26,46,222
25,60,239
20,41,221
37,65,230
47,56,223
48,74,245
42,55,233
-27,10,263
28,2,269
-10,24,266
-5,20,286
23,9,275
8,11,289
1,17,274
-14,2,272
-34,3,269
-47,5,269
-61,1,261
-61,5,272
-65,23,257
-58,-5,249
-59,38,266
-35,34,244
-38,41,249
-23,20,231
-12,51,244
-9,51,238
8,69,240
22,51,225
15,59,243
