accX,accY,accZ
13,-24,258
-15,-30,247
43,17,252
30,-37,259
-21,-29,253
8,26,236
43,-34,252
-10,-33,260
-11,-1,251
24,-7,232
44,-1,251
23,-36,260
-7,-34,256
3,25,245
41,-6,233
45,-30,255
-2,-38,257
-1,-19,244
30,32,235
73,-10,236
20,-49,266
-13,-47,254
-2,-24,242
10,32,233
51,-24,242
13,-62,265
-25,-13,256
21,11,231
36,7,249
-6,-66,275
-18,-23,247
22,-51,262
-16,-27,252
-18,13,244
61,-8,240
6,-64,274
-11,2,247
36,9,227
26,-41,263
-37,-24,252
23,-7,234
39,-25,258
-19,-28,255
18,-6,240
37,-25,260
-14,-24,249
36,0,237
44,-20,264
-4,-9,251
18,11,228
44,-14,255
2,-10,257
25,7,237
48,-13,252
-8,-9,253
17,6,234
46,-16,258
-16,-17,247
27,3,227
33,-38,258
-19,-10,253
50,-14,237
-7,-42,251
33,37,243
40,-45,251
-21,-23,237
54,12,256
-3,4,231
54,-9,261
-10,-13,256
30,9,235
22,-42,270
-1,33,238
48,-36,250
-21,-56,261
40,21,246
6,-22,256
32,3,235
32,-39,268
-26,-9,245
58,-25,245
-1,-47,261
16,29,238
29,-34,251
-14,-12,236
45,4,249
0,-13,249
31,-3,225
33,-39,268
-11,7,240
52,-10,241
17,-45,256
-14,8,246
62,-14,240
-3,-47,266
-12,12,245
56,-35,242
-8,-47,251
43,34,248
20,-38,265
-16,-34,253
59,11,251
-4,-27,246
48,-4,257
-2,-7,241
30,-4,237
23,-30,251
-12,14,243
47,-27,248
-12,-38,257
33,39,244
17,-34,257
-19,-32,251
53,12,250
-24,-39,260
23,4,233
35,-29,258
-7,13,237
54,-8,235
16,-49,260
-26,-5,255
49,-17,242
13,-46,265
-5,36,239
62,-21,242
-2,-45,262
-3,11,235
45,-31,248
-24,-65,262
-1,35,230
46,-33,252
-6,-50,261
23,43,239
53,-38,246
-29,-58,260
-3,21,242
49,-36,247
-14,-53,261
22,41,237
-11,-43,260
24,25,234
30,-44,252
-14,-19,242
40,23,244
5,-58,269
9,-7,239
40,2,252
-12,-37,260
32,-6,241
33,-30,255
-11,6,244
48,-10,230
2,-64,274
-3,32,237
59,-23,241
8,-54,270
-31,-4,252
58,-4,236
27,-39,262
-5,-13,252
-2,-1,237
22,30,246
56,-24,239
38,-37,258
1,-36,259
-29,-45,259
-2,41,237
23,-2,232
36,10,252
55,-24,244
4,-61,271
-10,-11,261
-24,-22,246
28,27,243
61,-28,242
-13,23,238
34,-3,244
50,-14,259
-2,-51,269
-35,-38,255
11,36,239
67,-9,241
20,-37,258
-11,-25,250
-3,-16,235
44,14,254
47,-40,255
-10,-47,254
20,40,240
56,-20,241
3,-58,264
-14,10,244
25,-5,240
46,-14,254
-5,-28,258
-4,-11,239
49,-11,256
-5,-44,262
-8,-21,239
48,-4,253
-4,-43,259
5,-16,229
49,5,251
-12,-25,263
0,-7,240
39,28,237
48,-48,260
-26,-70,266
-20,-4,251
30,-2,236
53,-16,261
-1,3,231
57,34,241
37,-35,249
-21,-72,269
-3,38,235
52,-14,242
23,-48,263
-18,10,237
53,-8,240
26,-32,261
-14,6,247
36,-10,243
2,-58,270
5,27,239
63,-17,246
-5,-46,264
-8,7,240
45,-35,246
-6,-50,265
17,36,241
48,-32,248
