accX,accY,accZ
37,2,226
2,-18,272
8,6,244
39,-2,230
-3,-20,267
4,-13,255
26,-3,259
-22,-32,272
13,-19,231
46,18,226
-9,-42,267
-4,-38,258
37,4,232
29,-12,235
2,-25,261
-3,-32,262
52,-14,232
24,-6,253
1,-42,272
24,-24,236
37,13,234
18,-9,260
-29,-25,277
20,-2,236
53,9,219
-2,-16,266
-8,-31,280
33,-7,232
40,18,253
-26,-38,273
23,-20,231
42,35,221
-8,-50,272
-2,-38,264
24,9,230
36,-14,231
-9,-25,272
-26,-56,281
24,-19,236
51,25,222
31,-16,242
6,-25,271
-8,-18,261
1,-40,252
21,1,241
41,8,218
21,4,257
30,-10,233
39,24,224
32,-11,262
-27,-45,273
-5,4,261
14,-36,238
25,10,235
26,-16,258
-11,-20,258
12,-10,240
41,-10,233
-3,-19,265
15,-1,244
50,-5,235
-8,-22,273
-5,-34,264
53,1,224
31,-12,265
-29,-40,279
39,-9,234
40,10,231
-8,-53,281
0,-29,261
25,-6,236
33,-7,247
11,-29,267
5,-19,263
33,-1,225
38,13,229
15,-12,263
-19,-43,280
18,8,239
50,-10,229
39,16,251
3,-29,276
7,-55,265
44,14,228
41,5,218
15,2,261
-8,-21,264
8,-26,248
18,0,257
1,-39,268
-11,-38,268
38,-8,229
47,27,224
18,-18,259
-18,-38,276
-9,-32,283
22,-8,239
29,10,227
38,10,218
45,33,220
33,13,232
19,8,256
-21,-44,270
-8,-37,277
28,-4,230
43,-11,229
48,18,229
25,-9,259
-27,-29,273
-10,-33,263
32,-12,235
27,7,241
3,-30,272
2,-37,261
38,9,234
42,-11,221
-10,-28,277
-7,-26,276
43,-12,231
41,12,252
-12,-22,268
9,-39,251
45,12,227
21,-30,253
-8,-47,269
28,13,242
52,6,218
24,3,249
32,-18,240
47,25,221
17,-6,266
-15,-36,274
41,10,231
41,-18,249
-10,-17,266
6,-10,256
43,5,220
25,-1,256
-15,-27,270
10,-26,236
40,20,239
16,-1,256
