accX,accY,accZ
-15,-68,274
6,-23,266
50,-51,253
59,-9,233
42,41,229
-4,-35,254
-13,-21,262
-9,-31,270
27,-48,273
53,-3,243
51,-20,215
35,37,238
-5,9,249
-23,-71,255
6,-8,273
23,-69,286
49,-25,243
55,34,227
43,-4,224
7,29,256
-13,-16,267
-20,-67,265
26,-2,260
48,-57,257
51,20,221
23,27,247
-16,-44,237
-9,-22,280
16,-41,264
49,-24,249
60,42,225
21,-31,232
-4,22,252
53,18,247
34,-16,220
-1,16,255
-16,-4,264
11,-68,261
47,-8,262
57,-44,228
38,45,222
3,25,257
-13,-71,259
-7,-8,269
25,-67,274
51,-29,248
59,40,228
25,-23,240
-12,5,247
-11,-19,287
9,-71,267
50,-3,255
52,-39,225
38,47,220
-5,12,247
-14,-50,259
10,-30,278
48,-41,247
55,-6,235
35,39,227
-2,-50,241
-12,2,265
1,-47,294
33,-54,258
53,17,233
-9,-4,265
1,-65,277
39,-5,251
53,-38,244
35,36,218
-5,11,252
-18,-50,259
5,-28,279
27,-57,251
66,5,237
42,18,232
12,-15,232
-17,1,271
-7,-30,276
27,-52,276
46,-6,243
58,-7,219
25,15,235
-9,-4,248
-15,-49,264
6,-25,268
27,-63,251
57,0,253
35,27,224
-4,-28,263
-16,-8,259
-1,-39,288
25,-45,253
63,23,237
50,-29,243
21,13,232
-11,14,250
-13,-72,279
42,13,227
3,29,256
-22,-61,253
1,-26,288
35,-47,250
56,-5,253
36,16,229
3,-31,251
-14,-11,265
2,-44,293
30,-39,254
56,15,249
35,-8,221
-6,12,258
-23,-22,269
3,-49,275
25,-26,273
44,-52,231
52,33,235
12,5,234
-16,-34,249
-4,-35,270
26,-35,272
52,-28,250
46,14,226
38,-3,221
-2,19,256
-19,-22,262
6,-54,277
32,-27,257
61,-43,238
35,23,226
26,1,258
48,-51,250
50,21,223
24,28,246
-2,-57,240
-8,9,263
0,-47,295
30,-42,255
62,19,246
34,-28,219
2,26,258
-22,-21,268
1,-63,287
33,-19,250
61,-38,245
42,7,232
16,31,233
-18,-56,268
-11,-23,272
25,-65,282
45,-6,234
41,20,234
13,-9,230
-16,-7,277
-13,-40,266
20,-35,256
53,-4,257
53,-35,224
31,40,225
3,29,255
-18,-75,254
10,-15,283
19,20,236
-12,-31,241
-9,-11,277
5,-54,279
29,-42,255
60,22,241
44,-36,228
19,34,236
-16,-16,269
-18,-67,264
28,-6,268
52,-55,240
49,29,227
17,31,242
-16,-54,241
-5,4,263
7,-47,276
32,-40,248
66,16,236
46,-29,246
21,13,234
-11,4,244
-10,-50,266
