accX,accY,accZ
-4,-54,265
54,-19,227
-4,-45,272
50,-26,218
3,-47,263
45,-29,223
-9,-44,269
52,-36,230
-4,-53,271
50,-20,220
-5,-73,267
50,-12,220
-3,-74,267
53,-9,223
-33,-73,271
46,-1,220
-17,-65,250
55,18,223
-40,-69,256
65,2,230
-34,-70,251
20,19,301
15,-15,212
21,24,297
14,-22,222
34,23,293
7,-16,217
30,17,293
8,-32,229
39,22,294
6,-26,229
33,22,288
9,-11,221
32,18,291
3,-20,220
35,27,289
-5,-22,231
46,29,291
-6,-25,229
44,26,285
-6,-23,232
45,23,291
-4,-20,230
47,12,287
-7,-28,229
52,8,286
-9,-25,237
45,23,282
-17,-26,232
64,26,275
-22,-32,244
60,13,279
-13,-28,243
56,17,264
15,-27,219
28,-23,275
18,-44,227
34,11,280
1,-39,236
41,23,274
-19,-28,250
50,28,264
-18,-40,257
51,22,255
-19,-13,267
43,17,238
-17,-20,273
40,2,228
0,3,292
27,4,215
21,-1,292
16,-35,225
59,32,297
-5,-36,228
47,28,277
-30,-54,227
66,40,281
-20,-69,252
50,32,262
-10,-12,268
32,15,236
3,-18,290
18,-1,231
18,-12,291
15,-22,229
40,21,293
-5,-37,238
38,33,281
-21,-49,245
12,-32,282
21,-44,221
37,11,281
-1,-38,229
50,24,274
-28,-17,244
57,21,266
-20,-18,260
37,11,242
0,-25,273
9,-11,217
28,6,281
-11,-26,219
56,30,289
-14,-35,237
53,23,265
-17,-28,265
36,17,234
-1,-17,282
7,0,217
26,17,295
-13,-26,226
55,32,281
-19,-38,247
58,10,273
-8,-51,258
60,9,252
-16,-35,259
44,10,236
-8,-34,268
49,5,233
-19,-48,267
50,-5,236
15,-40,273
52,18,277
-23,-32,235
56,14,276
-10,-19,241
55,19,265
-22,-39,258
55,25,258
-12,-43,262
50,20,252
-24,-22,265
58,13,243
-7,-10,266
49,15,232
-10,-32,278
47,6,233
-2,-31,269
46,-11,227
-11,-10,278
26,-3,224
21,21,283
29,-17,223
35,-2,279
8,-31,228
55,26,291
-5,-34,230
57,24,287
-24,-40,236
73,28,284
-22,-35,248
63,19,260
-20,-20,261
49,2,239
1,3,271
7,-27,227
-18,-56,247
53,-13,230
0,-24,265
19,-21,216
22,-20,270
14,-39,227
18,0,270
12,-41,227
19,-6,278
-3,-23,227
42,0,272
-3,-46,221
49,11,291
-12,-44,229
54,31,280
-6,-39,238
56,25,280
-18,-27,233
69,25,279
-19,-39,245
68,26,259
-12,-39,258
73,15,255
-5,-34,256
53,-9,241
0,-44,265
57,-19,230
-6,-22,278
28,-17,227
27,-16,277
16,-31,223
45,5,283
-10,-43,236
62,15,271
16,-11,233
11,-7,284
20,-33,231
32,24,286
-3,-25,229
55,20,281
-23,-37,238
75,37,283
-24,-32,238
55,19,281
-25,-42,250
66,36,266
-22,-53,262
63,21,261
-31,-25,258
74,12,264
-33,-34,261
66,19,259
-29,-33,258
56,18,271
-27,-58,248
57,0,254
-18,-65,217
57,9,259
-35,-63,224
58,3,269
-31,-61,213
50,6,271
-25,-55,218
59,7,262
-31,-57,221
60,-3,249
-31,-77,245
64,-11,245
0,-10,231
32,22,278
-7,-36,235
64,8,272
-23,-39,253
62,8,232
-36,-13,264
46,-25,219
-23,-30,266
26,-28,213
-10,-14,250
25,-23,227
16,-12,266
-5,-27,231
43,8,286
2,-39,225
48,11,292
-1,-32,233
41,6,275
-7,-62,210
28,-3,274
3,-35,218
43,14,280
3,-42,224
26,-2,274
4,-12,230
42,7,282
-12,-26,231
49,-8,270
-3,-56,234
49,28,294
-28,-28,234
54,3,269
-14,-9,237
-4,-16,262
42,-1,228
18,-1,271
8,-49,219
27,12,269
-6,-50,228
46,6,270
-28,-50,234
66,22,273
-15,-12,237
57,-6,268
-26,-47,244
54,4,254
-24,-62,252
56,18,262
-25,-38,257
48,6,241
-34,-36,257
52,17,246
-10,-23,262
59,-21,236
-5,5,277
25,-35,221
0,5,264
41,-16,228
19,-16,275
3,-26,227
38,0,277
-29,-33,226
55,-9,263
-32,-16,264
57,-21,228
-16,-14,276
38,-12,227
-32,-41,259
52,-15,236
-18,-33,258
26,-3,222
24,4,275
-8,-26,233
59,1,268
-20,-16,242
61,28,264
-29,-44,255
64,-1,252
-18,-36,263
59,-5,236
-12,-16,271
25,-34,220
3,3,272
32,-29,228
20,2,280
2,-30,222
48,8,276
-14,-48,231
60,12,284
-25,-44,239
69,9,249
-31,-19,253
61,-25,220
-20,-20,266
26,-28,205
15,-7,259
0,-59,207
53,8,265
-23,-58,221
60,-5,238
-25,-48,242
42,19,283
-3,-24,241
65,23,283
-13,-26,242
62,14,261
-14,-44,254
66,19,259
-28,-25,254
65,25,240
-19,-26,255
61,-4,237
-25,-20,250
56,-2,229
-23,-46,269
64,-12,235
0,-42,262
64,-13,231
-6,-31,266
56,-10,239
-25,-40,259
62,0,249
-25,-25,252
73,-10,248
-24,-26,261
64,0,252
-15,-22,244
57,15,273
-31,-42,234
55,21,290
-30,-15,228
64,8,269
-27,-40,238
66,9,249
-32,-46,264
81,5,264
-8,-33,229
38,-8,263
-23,-71,213
47,-7,263
-35,-38,246
60,26,270
-20,-36,254
70,-8,250
-34,-48,252
75,16,248
-23,-42,257
64,-4,253
-33,-29,247
62,-8,258
-41,-26,245
75,-9,244
-40,-20,257
68,-16,235
-39,-14,249
74,-5,235
-33,-30,271
60,-38,235
-32,-11,253
40,-12,234
-15,-10,253
24,-41,227
10,8,282
-6,-47,236
29,12,275
-6,-55,231
54,7,261
-16,-26,233
70,5,265
-29,-27,238
-9,-14,278
28,-32,244
22,16,278
2,-18,226
37,-2,276
-3,-40,242
49,12,287
-34,-37,231
71,31,282
-19,-16,238
65,10,263
-37,-53,257
70,-7,255
-30,-10,252
68,0,244
-15,-3,262
34,-44,224
12,23,273
19,-38,232
48,24,276
-34,-26,238
73,14,258
-39,-8,253
69,5,256
-42,-28,261
64,-29,222
-20,-18,256
63,-18,234
-10,-5,261
42,20,221
0,-20,261
19,-32,230
52,14,281
-19,-47,242
-27,-15,271
39,-3,238
19,-1,274
12,-16,236
41,7,264
-26,-40,240
72,20,237
-41,-41,259
68,8,232
-45,-35,255
33,0,235
-2,-21,255
17,-43,229
55,17,288
-27,-39,233
78,22,270
-40,-59,255
74,7,248
-33,-9,276
35,-50,226
28,3,270
-33,-43,236
78,22,264
-54,-41,243
71,-34,239
5,10,256
-24,-45,231
94,19,264
-32,-24,266
26,-33,234
63,39,266
-47,-56,254
77,15,257
-12,-21,263
78,41,262
-37,-16,252
52,5,227
21,22,273
-25,-37,246
80,34,265
-26,-13,264
54,1,227
16,8,270
-24,-46,237
72,50,268
-35,-40,254
46,4,214
20,-14,283
-13,-39,234
62,6,261
-33,-25,261
55,-32,224
12,-35,271
-9,-55,214
43,2,273
-30,-79,241
69,-11,248
-29,-44,260
33,-8,222
26,-8,271
-14,-37,246
65,18,268
-33,-37,254
72,-3,228
-3,7,272
34,-34,230
13,-13,276
-2,-24,238
37,1,276
