accX,accY,accZ
14,-43,261
18,49,237
37,-28,258
8,12,246
30,-37,250
-6,12,240
57,-1,234
1,2,273
50,-16,235
-17,-16,284
48,30,222
28,-12,272
-1,-39,234
20,-15,271
-9,-29,242
43,4,258
-1,-32,238
49,12,245
-3,-62,252
58,14,238
-2,-47,253
44,22,234
-11,-78,293
43,46,234
10,-56,270
38,42,237
18,-51,272
43,41,227
12,-59,271
30,17,238
-1,-66,263
8,44,242
42,-42,256
22,15,247
49,-28,238
-23,0,248
53,3,226
-2,-20,274
49,14,225
-5,-21,294
46,51,221
4,-77,295
26,35,229
12,-46,284
-13,-76,260
48,23,244
-7,-42,267
47,32,226
1,-76,272
29,17,237
4,-94,272
5,30,231
48,-60,256
-11,15,251
57,-14,239
-17,-23,283
47,29,225
-1,-7,278
54,29,217
-5,-62,288
21,30,224
17,-72,281
12,29,232
28,-75,266
-5,42,229
32,-85,257
-10,9,259
45,-55,254
-23,21,261
38,-9,221
-3,-16,273
23,-16,236
-5,-25,270
11,-4,228
24,-27,267
-18,-16,226
44,1,248
0,-73,280
9,45,228
27,-61,273
8,27,236
42,-67,259
-19,6,269
48,-33,232
-27,-21,284
42,-18,223
2,-21,276
18,-15,223
-6,-32,279
-4,-12,232
31,-3,259
2,-43,231
43,5,260
-6,-45,260
52,14,239
6,-47,256
47,30,226
11,-48,270
26,32,238
47,-37,256
-2,17,256
58,2,237
-23,-26,287
50,28,225
-23,-53,305
34,54,221
15,-32,277
24,57,227
15,-67,275
-8,-45,263
52,44,231
10,-54,269
30,25,234
37,-36,254
18,26,246
49,-15,245
-13,-24,276
51,22,223
-4,-58,287
23,35,224
31,-48,268
-15,39,232
43,-45,241
-25,-24,279
18,-11,227
24,-36,273
-19,-17,250
46,13,235
12,-55,266
16,22,247
59,-23,244
-24,-15,285
44,36,215
0,-59,279
-12,23,227
43,-51,242
-27,-41,274
21,-17,232
24,-25,258
-19,-22,247
49,33,233
9,-57,271
-20,-1,266
43,-9,221
-16,-2,267
17,-24,233
27,-18,266
-1,-19,233
56,4,238
-5,-49,280
29,49,231
35,-68,258
1,16,256
52,-14,234
-11,-17,288
27,18,236
19,-51,272
-12,27,238
42,-50,243
-2,8,273
34,-26,227
7,-20,279
15,-22,232
26,-13,263
-17,-20,237
47,-2,246
2,-27,260
49,44,232
17,-66,266
10,21,243
60,2,239
-13,-21,270
52,31,224
7,-62,282
2,19,242
55,45,235
15,-96,278
11,-6,251
56,-12,242
-15,-11,279
35,53,219
-7,-71,271
6,21,239
41,-61,256
-25,-2,265
39,-7,216
-23,-14,275
23,-27,238
30,-7,271
0,-38,235
46,3,247
-13,-57,268
38,36,232
4,-61,253
11,21,246
63,-11,244
-19,-18,273
43,13,226
11,-37,283
9,37,232
33,-42,252
-2,11,265
42,-9,232
-6,-31,274
1,-37,234
47,-6,247
-8,-49,276
-16,32,243
50,-36,230
-24,-42,284
20,-29,238
21,-33,264
-3,-19,226
59,28,241
-7,-77,284
27,18,234
36,-57,256
3,19,246
56,-22,242
-7,-45,274
47,25,222
-1,-37,278
21,45,221
35,-61,273
-18,37,240
49,-29,239
-28,13,261
49,-22,224
-26,-29,285
20,-19,236
30,-18,270
-8,-19,237
60,12,240
-8,-66,280
39,41,233
31,-43,258
0,7,254
47,22,222
-9,-57,281
-15,-37,259
48,31,232
3,-53,261
8,10,243
51,-7,237
-10,-23,276
42,42,227
43,-41,266
-21,3,265
31,-29,221
-12,-41,277
-9,-14,228
54,8,258
-20,-39,253
45,24,233
11,-52,267
25,41,248
46,-50,259
-11,-8,253
65,6,228
-10,-7,288
28,43,224
5,-55,283
13,39,228
30,-84,266
-25,-6,260
54,0,224
11,-10,280
15,-10,240
24,-15,252
-11,-50,265
44,20,229
10,-62,270
-30,7,255
36,-15,228
6,-11,267
-9,-26,242
52,22,233
-10,-70,284
25,18,231
42,-35,261
7,19,252
52,-23,246
-19,-19,278
50,44,224
6,-50,283
8,29,232
39,-70,258
-30,2,269
37,-28,225
-4,-23,266
5,-31,246
40,-2,243
-11,-39,268
25,22,229
49,-40,255
-13,-4,264
53,17,227
11,-31,282
6,19,240
46,-53,242
-27,0,277
27,12,220
29,0,270
-5,-48,240
48,0,245
4,-76,276
3,24,236
36,-44,250
-20,8,259
55,-23,225
-15,4,266
17,-24,231
30,-13,262
-6,-32,241
54,14,240
7,-52,268
16,22,238
58,-15,243
-8,-15,272
45,30,215
-2,-80,286
0,31,228
45,-58,244
-23,-40,274
16,-22,230
24,-3,253
-17,-60,258
50,23,232
19,-51,270
8,8,243
59,-5,242
-12,-31,272
49,40,219
3,-70,280
-7,40,240
47,-48,237
-30,-37,281
-10,18,250
56,-2,230
-19,-56,299
21,29,222
28,-79,274
-26,-9,261
39,-26,234
-4,-38,268
-1,-34,228
49,16,246
-8,-64,283
26,21,231
40,-42,260
-16,-13,253
56,43,222
3,-54,285
9,49,232
28,-86,274
-21,9,266
39,-25,226
-32,-13,271
19,-13,227
17,-31,259
-23,-33,244
57,25,235
-18,-73,272
29,32,230
39,-52,258
-1,11,255
62,1,223
-22,-47,295
34,22,231
35,-39,268
-24,-92,283
31,32,234
36,-75,260
-11,-3,267
52,16,224
2,-35,282
13,40,227
48,-39,248
-5,14,277
31,15,224
25,-20,269
-15,-15,226
56,34,233
1,-66,269
14,29,238
49,-31,247
-10,-11,276
57,24,227
6,-52,289
16,56,235
32,-79,264
-22,-7,256
38,-22,228
-6,-28,263
-13,-22,246
64,37,234
14,-81,275
-6,-4,243
56,4,239
-17,-26,286
18,36,231
39,-69,259
2,18,277
2,27,242
54,13,228
1,-26,282
14,17,245
51,-43,247
-22,-43,287
18,-2,243
41,4,256
-3,-41,254
37,20,237
45,-37,257
-9,11,267
40,19,219
21,-67,281
6,40,256
40,-13,224
-2,-23,270
2,0,232
49,6,246
-8,-49,279
30,11,238
39,-54,260
-15,-7,278
45,22,221
15,-58,279
0,39,246
45,-7,217
-1,-35,281
2,-30,236
43,-1,239
-15,-82,294
26,46,239
49,-44,247
-17,-53,274
6,-32,242
53,-3,245
-8,-76,286
24,46,231
31,-68,258
-17,-15,286
45,31,221
28,-42,280
-22,20,253
40,-21,221
-9,-22,266
3,-36,240
52,15,238
-20,-77,272
10,37,238
65,-11,245
-14,-23,287
14,40,221
44,-60,265
-27,5,277
21,-22,236
44,15,253
-13,-49,258
30,10,240
43,-46,254
-13,-1,271
49,8,225
6,-47,287
-7,29,233
62,-45,235
9,-10,274
-13,-12,281
35,56,218
30,-52,272
-13,-11,273
39,-12,225
14,-4,265
-3,-35,239
47,12,235
10,-53,266
11,23,244
54,-20,231
-19,-53,298
20,43,224
40,-72,258
-29,1,262
35,-21,227
14,6,266
-10,-34,240
54,24,234
-17,-87,290
24,28,232
33,-57,250
-18,-25,280
49,29,219
-4,-78,284
-3,32,234
46,-46,233
-22,-30,278
19,-5,238
37,11,253
-19,-46,255
