accX,accY,accZ
64,-26,221
-32,-34,255
41,-10,208
-28,-15,253
36,-58,217
3,9,260
14,-73,221
32,18,254
-19,-74,218
55,9,247
-22,-82,237
58,-3,237
-19,-74,253
76,0,220
-22,-52,267
46,-16,224
1,-9,262
24,-36,231
15,13,273
3,-60,238
32,39,261
-18,-37,240
41,21,272
-18,-30,253
46,33,265
-11,-27,244
41,32,262
-2,-39,256
-10,1,271
63,-23,229
12,1,265
38,-35,226
17,19,280
18,-61,245
35,15,271
-9,-45,241
40,30,254
-22,-58,255
44,9,239
-24,-43,254
59,10,215
-24,-24,273
41,-15,208
-24,-19,255
29,-54,215
2,7,268
7,-67,219
36,5,255
-11,-87,241
72,-1,234
-32,-75,248
71,-26,233
-18,-25,264
39,-46,229
18,2,275
-1,-54,245
45,11,268
-23,-34,253
61,17,256
-32,-21,257
69,27,234
-29,-23,273
45,13,270
-19,-45,235
68,26,247
-42,-37,248
56,1,235
-28,-26,258
44,-7,206
-19,-16,251
22,-55,223
15,4,261
-18,-82,222
63,16,236
-23,-60,250
72,-5,218
-21,-43,268
58,-14,224
0,-5,273
4,-33,234
32,6,276
-18,-71,250
58,15,270
-13,-37,252
56,38,250
-30,-48,266
59,10,256
-28,-34,268
65,17,248
-27,-33,271
67,31,243
-19,-13,262
55,19,250
-35,-25,262
65,23,235
-30,-35,263
62,26,232
9,-66,241
38,23,272
1,-57,237
40,25,268
-2,-54,237
38,16,278
-9,-33,235
41,9,272
-16,-44,237
56,23,270
-17,-45,235
50,17,263
-29,-57,252
62,24,243
-32,-49,257
60,29,252
-29,-62,252
62,1,252
-44,-33,246
53,0,247
-23,-52,251
59,19,249
-32,-64,258
56,23,260
-28,-57,246
55,16,267
-19,-56,248
48,15,268
-21,-44,246
45,11,268
-26,-38,249
44,20,278
-14,-53,238
33,23,258
76,-9,225
-51,-56,262
77,-2,230
-28,-35,253
72,20,252
-24,-16,260
71,38,248
-40,-30,258
63,12,261
-35,-57,254
54,-4,252
-37,-95,237
66,8,242
-27,-56,255
57,33,268
-14,-35,253
49,18,264
-17,-40,252
37,0,270
3,-62,235
32,24,275
-4,-65,236
34,21,254
5,-29,245
31,18,266
-6,-33,238
43,14,270
-21,-31,233
42,21,281
-22,-24,236
60,13,261
-27,-31,246
58,33,280
-27,-42,249
40,22,281
66,-30,215
-29,-28,264
48,-17,211
-38,-37,259
44,-10,210
-20,-26,255
56,-15,208
-10,-18,248
36,-58,218
-11,-2,240
33,-51,216
-13,-10,252
29,-60,213
7,-10,263
8,-27,223
17,-11,264
16,-37,214
17,3,266
14,-35,206
18,-7,264
18,-42,224
24,3,262
-3,-77,210
38,15,253
-9,-83,231
45,13,261
2,-68,219
21,2,257
13,-28,206
17,-12,262
14,-50,215
-4,4,251
48,-31,216
-17,-14,260
53,41,278
-25,-40,248
47,47,285
1,-34,231
32,36,287
32,-48,230
-12,4,283
53,-15,228
-32,-16,249
76,11,236
-38,-26,259
69,34,252
-29,-48,263
50,25,255
-16,-13,239
37,18,276
6,-26,241
8,-2,268
42,-38,234
-28,-16,259
75,-35,234
-35,-26,257
67,28,261
-17,-69,256
64,36,277
-9,-45,234
35,16,267
10,-21,239
-4,-7,279
44,14,225
-33,-18,277
69,-13,240
-40,-8,260
73,38,253
12,-42,213
-6,-10,266
27,-52,206
-29,-17,257
45,-16,213
-34,-39,257
70,36,245
-39,-35,260
59,21,247
-20,-40,244
42,25,273
10,-11,225
10,-12,262
60,5,226
-37,-49,258
68,6,242
-24,-49,254
61,21,273
-9,-54,231
31,27,282
43,-48,229
-18,-19,263
87,-14,232
-42,-41,255
85,39,251
-43,-44,256
62,32,258
-19,-17,237
45,-1,264
4,-54,232
5,12,270
32,-44,211
-25,-25,272
67,2,226
18,-16,221
-12,10,278
64,16,238
-45,-47,264
68,23,256
-25,-44,240
35,3,272
-1,-33,234
10,-23,262
46,-51,230
-22,-11,263
65,-18,217
-26,-5,254
70,14,255
-32,-44,229
39,23,291
27,-47,219
-20,-4,271
70,-15,233
-29,-16,264
63,19,254
-15,-41,239
47,9,268
9,-25,219
-4,-10,268
59,-32,222
-38,-54,262
68,36,251
-22,-54,259
57,32,274
-13,-63,231
22,6,271
33,-15,224
-21,-27,255
59,36,272
-3,-57,242
26,6,273
15,-36,232
7,10,273
57,9,220
