accX,accY,accZ
-8,-112,266
-2,-85,250
-13,-74,233
17,-67,222
23,-47,210
22,-46,229
22,-22,208
19,-50,237
24,-47,224
-11,-91,253
-9,-94,258
-3,-97,263
-5,-97,258
-9,-95,257
-13,-84,242
-20,-101,251
-16,-101,268
-26,-94,262
-16,-93,274
-10,-76,265
2,-63,249
17,-41,235
28,-39,222
33,-35,216
26,-53,224
10,-71,230
-10,-96,253
-14,-104,272
-14,-98,255
-6,-80,263
-11,-88,261
-7,-85,257
-14,-84,263
-10,-76,258
-12,-91,273
-16,-105,260
-15,-87,253
-5,-109,265
-13,-83,238
5,-96,237
9,-66,239
-2,-56,244
-7,-95,261
-6,-105,263
-6,-111,253
-3,-102,265
5,-65,236
6,-45,209
27,-49,217
28,-25,211
25,-46,213
26,-35,220
23,-50,235
24,-45,224
26,-49,227
21,-45,225
7,-46,235
12,-41,235
10,-53,255
2,-74,249
-8,-72,277
-7,-73,256
-29,-100,264
-7,-113,257
1,-99,246
5,-72,241
2,-46,215
29,-52,218
24,-26,199
25,-39,224
28,-48,208
23,-40,213
20,-37,210
25,-42,210
-10,-103,265
-11,-99,268
-12,-100,269
-11,-101,267
-14,-103,274
-12,-108,274
-10,-109,258
-21,-99,246
-13,-86,248
2,-98,247
11,-65,234
19,-38,213
16,-26,204
12,-21,207
2,-46,232
3,-78,251
-5,-101,256
-14,-113,267
-13,-116,255
4,-104,240
13,-69,228
21,-42,217
17,-46,207
24,-36,221
11,-32,212
22,-50,221
16,-43,237
9,-67,249
4,-57,253
-7,-72,271
-4,-80,261
-6,-83,256
-7,-91,261
21,-49,223
23,-49,226
25,-48,214
18,-49,212
24,-28,203
29,-30,216
24,-38,223
28,-49,217
25,-43,207
23,-42,210
20,-34,215
29,-24,213
22,-44,231
25,-50,227
5,-37,230
11,-50,254
5,-67,245
2,-55,254
-3,-92,258
-5,-76,261
-9,-87,269
-8,-78,259
-9,-87,264
-9,-74,271
1,-64,250
18,-54,247
24,-47,226
20,-39,209
23,-37,208
20,-50,218
7,-75,234
-9,-94,254
-14,-107,273
28,-45,218
25,-44,208
22,-50,220
13,-41,214
