accX,accY,accZ
18,-54,259
36,-89,213
11,-98,264
23,-63,212
-12,-97,273
48,-51,210
-26,-105,265
38,-61,224
-2,-82,238
8,-92,248
26,-46,215
2,-101,253
33,-27,210
-15,-131,254
3,-75,273
35,-51,201
-24,-113,284
43,-52,206
-29,-104,262
34,-56,219
-10,-94,249
28,-82,229
30,-59,218
2,-95,259
33,-24,213
-17,-112,241
35,-57,244
22,-63,224
-2,-79,263
29,-26,207
2,-89,260
25,-52,235
17,-70,236
20,-78,268
40,-55,206
-12,-86,254
28,-63,216
-6,-84,240
15,-91,253
33,-32,204
-17,-126,255
38,-46,224
15,-89,237
25,-48,242
24,-64,208
2,-78,268
28,-32,206
-27,-113,258
33,-51,239
47,-39,220
3,-102,248
26,-34,229
2,-100,235
30,-58,238
12,-63,215
6,-99,272
42,-49,213
1,-86,259
40,-29,226
-7,-106,251
17,-72,264
29,-86,211
-11,-101,279
37,-49,209
-2,-104,256
22,-90,240
12,-68,230
6,-94,251
32,-30,205
-11,-110,245
23,-57,237
19,-54,210
13,-87,270
32,-38,210
-12,-109,257
23,-69,242
15,-78,218
-2,-85,277
37,-46,206
-4,-104,256
15,-75,230
32,-63,221
-18,-151,268
9,-54,244
33,-48,201
0,-99,267
22,-64,218
7,-83,233
22,-100,254
34,-28,210
2,-131,248
24,-69,241
17,-60,212
-6,-90,262
40,-24,215
-8,-123,263
28,-60,243
20,-66,224
13,-81,265
26,-67,202
-8,-90,258
26,-71,233
4,-82,244
15,-88,229
22,-48,213
-15,-138,269
34,-51,225
1,-104,238
20,-72,246
16,-72,224
12,-89,265
54,-44,211
-2,-92,261
36,-31,230
1,-83,244
23,-47,239
18,-74,228
8,-85,264
33,-58,242
22,-100,231
4,-72,262
31,-61,205
-2,-110,278
32,-22,210
-26,-120,265
35,-44,237
17,-112,240
12,-73,264
36,-48,207
-13,-109,274
28,-63,220
-4,-94,256
10,-68,227
15,-62,220
-4,-100,256
38,-33,212
2,-125,246
28,-55,233
22,-67,228
2,-83,270
34,-35,203
3,-126,272
32,-38,217
5,-83,248
15,-52,242
20,-60,212
15,-69,264
21,-62,207
-2,-101,270
33,-65,222
1,-71,242
22,-80,228
36,-37,212
-6,-118,261
29,-55,241
16,-68,222
-1,-74,266
26,-64,208
-14,-114,268
29,-65,222
14,-79,229
12,-82,252
31,-31,211
-12,-131,270
35,-22,211
-12,-122,241
29,-71,242
10,-83,221
18,-62,259
29,-47,209
6,-81,275
48,-47,209
-5,-108,268
38,-25,216
1,-107,262
33,-46,229
9,-85,232
-4,-91,272
22,-55,209
-6,-88,253
36,-70,238
16,-47,221
5,-98,253
34,-33,215
-20,-113,246
36,-62,245
41,-54,210
-6,-101,259
27,-80,225
12,-56,232
8,-90,254
30,-26,213
1,-116,237
25,-56,239
22,-55,200
-4,-109,272
32,-30,220
1,-95,239
18,-72,264
27,-54,198
5,-100,269
32,-71,219
7,-72,244
28,-77,232
23,-61,219
-1,-107,259
39,-34,216
11,-93,243
15,-62,237
14,-79,210
4,-88,278
37,-34,212
-7,-114,252
19,-54,244
14,-82,224
6,-84,272
38,-72,207
-8,-106,259
35,-58,222
7,-86,242
-13,-109,262
29,-29,219
15,-102,231
1,-86,266
27,-53,204
-7,-99,259
31,-76,232
12,-71,237
1,-105,258
22,-54,219
9,-106,254
37,-47,221
8,-100,237
22,-52,238
17,-72,209
4,-81,269
34,-29,205
-14,-119,257
27,-49,234
14,-83,222
-3,-90,271
36,-48,210
2,-103,252
11,-97,233
28,-68,227
-10,-137,275
32,-56,225
-4,-110,243
22,-53,240
22,-67,223
-6,-87,264
37,-22,206
-27,-111,252
27,-51,234
33,-37,215
-7,-135,256
34,-57,239
10,-85,219
-1,-90,268
28,-49,212
-14,-113,266
23,-28,230
-4,-103,251
15,-50,258
30,-83,214
-3,-101,275
