accX,accY,accZ
49,-14,247
43,-2,243
55,-45,234
51,24,231
47,8,229
39,-33,225
-11,-57,278
-8,-22,275
-9,-56,282
12,-45,271
-1,-23,284
7,-90,267
29,-45,269
31,-26,254
44,-69,244
43,-3,239
49,28,235
43,-20,226
39,47,228
12,14,239
-10,-31,252
-6,26,254
-9,-4,271
-8,-70,273
10,-23,270
26,-75,278
46,-24,251
54,-5,239
46,-37,237
58,35,227
42,29,230
23,-12,218
17,46,249
7,29,241
-5,-33,237
-7,28,262
-16,-17,271
48,-48,219
39,40,242
36,43,232
-3,-37,238
-1,36,251
-7,20,266
-21,-61,258
-10,-7,278
-3,-32,278
10,-60,269
29,-6,260
34,-80,246
50,-25,259
43,5,241
44,-37,236
53,17,225
47,15,235
46,-13,219
51,44,236
37,30,239
31,-35,214
34,48,228
18,34,243
9,-29,224
19,48,242
-1,8,253
-15,-38,254
-11,-1,263
3,-43,279
8,-67,278
26,-18,270
48,-52,248
-8,-27,249
-9,6,263
8,-21,274
25,-39,257
43,-2,249
59,-40,230
54,38,228
30,42,233
0,-15,242
-14,15,271
-14,-24,296
17,-64,268
43,-30,254
44,-53,232
51,35,230
13,36,243
-11,-35,244
-17,-10,266
9,-27,277
39,-52,254
53,10,236
34,-21,239
5,34,238
-19,-2,282
-8,-59,268
30,-20,272
53,-54,241
57,5,224
23,35,224
9,-16,241
-11,23,262
-8,-26,294
29,-18,218
14,24,232
-16,-7,261
-21,-54,254
11,-4,270
28,-71,278
50,-27,258
51,21,232
31,-29,222
-1,28,242
-14,12,258
-12,-57,277
22,-35,265
52,-50,248
48,7,240
27,19,235
2,-12,236
-17,12,276
5,-49,278
27,-39,257
44,2,253
39,-25,216
20,45,236
-5,5,256
-12,-47,257
20,-33,275
48,-46,247
47,19,227
6,6,250
-10,-65,259
23,-36,264
0,31,239
-17,-54,269
28,-11,259
57,-29,229
8,36,236
-8,-26,266
26,-55,260
50,21,232
11,-9,241
-21,8,270
11,-45,281
56,-22,249
37,19,232
-14,-33,251
-8,-11,285
30,-60,262
55,0,232
35,15,234
-14,-35,255
-2,-1,278
24,-48,266
52,-23,244
29,29,233
-11,-16,243
-16,4,263
20,-64,276
53,-21,253
47,19,227
9,-18,244
-11,23,251
-5,-26,284
25,-44,257
0,39,259
-13,-24,272
11,-65,284
40,-5,245
51,-29,219
16,38,244
-13,8,259
3,-73,274
33,-17,266
44,-46,224
37,32,232
6,25,243
-20,-60,275
-2,-10,262
33,-64,267
60,5,238
32,28,235
-6,-21,231
-19,23,266
2,-42,271
33,-41,258
53,-5,240
41,-18,219
24,44,242
-7,17,255
-20,-54,256
6,-23,287
39,-74,251
65,8,235
33,28,234
6,-16,239
54,-25,255
49,33,230
11,-26,236
-17,9,274
8,-28,276
48,-23,244
42,41,227
-13,-20,254
6,-29,275
41,-55,255
50,13,223
2,14,243
-14,-64,260
14,-24,280
47,-59,245
50,16,229
9,36,243
-14,-34,248
2,-25,277
30,-53,269
59,-16,239
45,41,227
4,-33,237
-16,15,276
2,-23,271
39,-55,259
59,19,233
35,-22,221
3,41,252
-12,-21,271
16,-66,279
48,0,243
-18,-1,276
2,-57,264
31,-20,265
41,-45,228
44,36,242
15,12,243
-12,-36,245
-13,-11,286
16,-71,278
55,-21,249
53,7,230
26,-6,226
-10,30,267
-11,-28,272
10,-55,273
39,-25,257
51,-31,225
43,25,243
13,11,241
-10,-28,248
-6,-17,281
16,-68,270
55,-20,249
52,16,234
22,-8,215
1,41,249
-13,-6,274
-2,-72,272
28,-9,254
49,-64,253
55,16,226
29,43,234
30,-64,270
62,-18,240
42,37,238
-3,-16,231
-8,-15,269
4,-45,289
49,-24,251
45,36,226
-3,-16,234
-12,-7,267
31,-41,268
57,-5,229
30,31,233
-18,-38,241
-3,-25,273
39,-61,252
49,22,224
10,27,244
-7,-53,266
24,-14,259
48,-47,231
39,22,236
4,34,250
-15,-59,257
14,-26,279
49,-59,241
52,5,227
19,37,250
-11,-34,248
-4,-26,277
35,-62,262
52,5,242
-1,-28,276
30,-64,274
51,0,231
34,18,232
-10,-29,259
-15,4,265
19,-53,283
46,-20,245
55,9,230
28,-7,229
-2,32,259
-10,-16,273
10,-62,280
39,-12,250
47,-35,239
28,38,230
-4,15,252
-7,-57,271
17,-26,264
52,-49,244
49,30,225
10,35,246
-22,-33,239
-9,-7,286
16,-67,270
53,-23,249
51,3,229
28,-9,224
-7,29,265
-5,-27,267
-6,-55,258
32,49,229
3,29,259
-14,-55,257
0,-30,269
11,-73,269
32,-42,252
47,3,239
46,-14,219
28,49,231
6,33,249
-14,-34,252
-8,1,277
12,-47,285
32,-45,263
54,-3,254
60,-40,224
41,18,230
40,18,226
10,-17,240
-1,39,262
-1,15,258
-15,-49,256
-2,-30,272
15,-61,277
30,-48,273
47,-4,264
47,-44,240
47,39,235
38,40,235
-10,-27,234
-12,4,256
-6,-18,267
54,-33,222
39,35,247
17,37,250
8,-23,238
-1,34,252
-16,-18,276
3,-64,268
10,-17,285
30,-66,261
32,-34,250
50,-5,241
55,-33,224
44,37,246
32,38,230
12,-16,226
18,42,242
-2,25,248
-11,-35,244
-14,14,265
-5,-10,268
0,-57,270
0,-11,274
6,-76,286
15,-47,262
30,-22,269
40,-60,235
57,-8,235
62,17,239
39,-41,226
40,38,234
38,44,231
7,-35,226
33,-45,269
32,-14,258
47,-69,249
50,9,241
54,16,235
42,-18,225
29,25,230
35,41,237
11,-25,227
0,39,241
-8,30,265
-15,-53,246
-8,26,261
-13,-25,267
-4,-48,266
3,-28,271
11,-38,274
17,-57,267
29,-6,261
39,-87,252
56,-17,247
50,1,255
38,-62,229
61,15,241
53,23,239
35,-40,220
48,39,237
41,26,229
19,-32,230
33,51,232
15,36,242
-9,-22,223
43,-50,254
48,3,252
54,-67,235
59,15,237
58,15,233
45,-13,212
37,36,242
27,21,231
29,-7,222
14,43,239
-1,18,249
11,-22,236
-7,38,261
-12,11,253
-15,-34,242
-18,21,268
-8,-5,263
0,-63,266
10,-2,267
18,-88,265
35,-32,259
32,-18,259
34,-87,248
56,-14,249
54,4,246
42,-60,228
59,14,238
50,19,246
50,-40,223
45,17,227
50,36,232
1,-45,276
-3,-65,274
-9,-16,270
6,-46,276
11,-47,273
10,-10,274
7,-65,289
17,-54,265
13,-26,265
18,-80,269
35,-37,262
29,-9,267
32,-71,264
33,-37,262
30,-14,263
29,-70,261
32,-41,263
30,-9,259
34,-78,264
34,-47,272
28,-18,262
35,-89,244
47,-20,252
47,-6,259
49,-73,242
51,-9,240
60,17,237
51,-46,238
50,9,231
50,38,238
21,-41,218
16,43,249
28,-10,265
39,-74,254
55,-24,254
43,0,243
49,-34,240
46,39,231
25,40,231
-2,-35,231
-6,37,261
-16,1,254
-19,-44,265
-19,-2,266
-10,-21,289
-5,-69,271
8,-5,271
15,-67,276
16,-55,265
25,-11,259
