accX,accY,accZ
-26,-98,278
76,-69,232
22,-18,209
-38,-80,271
61,-79,248
60,-25,213
-44,-86,270
69,-81,252
34,-23,214
-49,-85,271
75,-68,239
17,-42,221
-26,-97,277
95,-69,236
1,-27,220
-22,-79,273
85,-55,224
-42,-52,238
28,-69,268
67,-35,206
-56,-91,263
68,-59,259
20,-40,201
-36,-99,273
79,-31,225
-50,-71,245
59,-74,247
12,-42,221
-17,-80,278
-39,-72,234
44,-82,254
23,-25,207
-16,-86,273
94,-43,217
-40,-88,264
73,-45,248
-19,-65,223
22,-83,261
26,-17,209
-24,-82,276
58,-38,207
-27,-100,272
77,-21,217
-47,-83,262
84,-45,221
-42,-87,265
80,-22,228
-53,-90,260
72,-48,214
-43,-94,273
63,-12,211
4,-84,269
11,-43,219
67,-65,249
-55,-78,261
79,-22,224
-11,-104,278
44,-39,204
23,-85,269
-23,-56,231
68,-41,254
-27,-57,237
84,-72,233
-9,-100,276
22,-28,216
21,-86,278
26,-43,204
28,-87,275
7,-35,218
27,-70,258
10,-44,212
36,-92,271
2,-25,218
34,-72,264
14,-46,210
28,-89,262
6,-33,218
28,-74,273
23,-48,207
14,-96,273
21,-20,215
19,-88,274
24,-45,205
27,-89,275
3,-34,219
28,-57,260
5,-44,215
52,-89,255
-21,-55,232
68,-30,234
-28,-71,248
91,-68,230
-40,-87,267
75,-13,217
-53,-83,267
76,-49,219
28,-89,255
4,-34,217
23,-78,270
24,-44,210
20,-105,277
19,-20,205
18,-96,273
27,-39,204
-9,-102,274
55,-18,206
-11,-80,268
61,-35,207
-26,-100,283
69,-10,209
-31,-94,274
73,-45,210
-33,-96,277
65,-16,210
-21,-108,281
72,-32,210
-23,-98,283
71,-11,213
-23,-105,279
69,-45,209
-47,-93,274
80,-36,218
-47,-91,261
75,-68,228
-35,-67,244
49,-70,254
10,-46,212
28,-83,252
2,-33,218
32,-72,275
-47,-85,267
85,-41,221
-51,-85,272
82,-14,217
-46,-80,266
76,-46,211
-49,-76,264
78,-21,220
-41,-92,263
92,-65,234
-25,-52,245
65,-49,249
-15,-53,223
30,-89,271
51,-23,209
-40,-94,265
86,-43,225
-46,-63,240
25,-60,258
52,-46,203
-42,-79,272
60,-30,237
19,-55,212
-22,-103,281
97,-47,239
12,-47,219
-11,-88,277
76,-18,214
-37,-82,237
35,-87,263
50,-23,208
-37,-94,270
74,-42,212
-50,-57,248
52,-24,210
-27,-91,278
68,-35,209
-27,-97,276
51,-30,212
-12,-93,274
25,-48,209
29,-90,263
-15,-38,227
59,-54,252
-44,-66,235
66,-62,238
-34,-47,245
71,-34,242
-25,-78,227
63,-82,250
-34,-50,226
43,-74,258
-3,-53,218
36,-93,264
9,-30,222
33,-70,272
22,-43,207
22,-104,273
30,-21,214
-14,-88,275
57,-42,212
-20,-103,281
85,-22,214
-32,-83,266
91,-45,224
-59,-78,250
59,-43,242
-16,-73,226
87,-45,214
-49,-79,261
83,-46,234
-29,-78,226
24,-89,262
24,-22,206
-23,-88,270
84,-42,209
-47,-86,266
88,-50,237
-40,-61,234
60,-87,257
9,-33,219
24,-76,270
27,-39,208
-16,-101,282
53,-23,207
-27,-93,275
68,-39,206
-44,-73,268
73,-24,219
-35,-98,253
81,-62,230
-34,-72,240
51,-68,252
7,-53,213
-6,-97,270
52,-13,209
-48,-81,267
89,-61,228
-26,-58,226
19,-82,276
67,-32,210
-52,-81,263
36,-17,206
-44,-90,268
85,-42,224
-30,-67,246
33,-74,277
58,-39,204
-44,-87,265
72,-53,255
21,-40,202
-27,-101,279
98,-51,242
3,-46,220
-17,-85,271
76,-26,220
-25,-80,233
21,-95,269
70,-18,213
-47,-86,250
56,-100,261
25,-24,216
-22,-98,278
73,-50,208
-47,-89,257
58,-37,235
-29,-63,224
32,-84,262
21,-20,212
-10,-84,277
79,-46,213
-54,-78,263
96,-45,237
-43,-62,236
66,-94,258
9,-31,221
72,-29,221
-42,-98,263
76,-48,222
-49,-87,259
82,-34,232
-31,-95,253
76,-46,219
-36,-86,260
83,-23,227
-26,-102,255
78,-52,221
-41,-82,255
87,-45,235
-49,-84,247
67,-62,241
-41,-64,243
61,-61,255
-2,-50,217
28,-97,272
47,-23,208
-16,-101,278
74,-44,206
-41,-90,256
64,-44,242
-26,-68,224
29,-77,259
26,-25,217
-9,-79,269
66,-42,209
-41,-75,268
81,-27,229
-39,-67,234
38,-89,258
-41,-75,263
77,-43,234
-22,-76,227
38,-90,267
25,-28,210
-12,-66,266
69,-33,209
-35,-74,265
88,-20,228
-49,-82,246
63,-61,236
-34,-67,244
57,-69,257
12,-48,216
27,-91,270
22,-21,215
-5,-83,273
68,-37,206
-39,-82,272
77,-35,226
-38,-95,256
69,-67,234
-39,-63,242
61,-67,257
3,-54,221
26,-89,269
41,-22,210
-18,-90,274
85,-43,213
-46,-90,270
70,-52,237
-20,-69,220
35,-90,264
23,-26,213
94,-49,240
-36,-68,241
44,-90,254
10,-28,210
-13,-81,265
87,-49,215
-54,-76,254
63,-77,263
27,-39,209
-31,-101,275
83,-29,224
-23,-78,231
36,-100,276
47,-23,204
-41,-76,264
83,-69,230
-26,-50,235
25,-92,270
67,-39,208
-49,-89,266
60,-29,235
10,-54,219
-18,-84,270
74,-37,227
-45,-67,230
33,-95,277
56,-12,208
-39,-99,260
58,-75,245
22,-20,213
-32,-97,275
100,-65,231
-29,-39,227
-3,-90,277
-24,-83,233
24,-99,273
70,-18,218
-37,-89,253
79,-68,254
-4,-39,216
-16,-75,270
93,-47,217
-51,-80,254
74,-50,250
5,-56,207
-10,-88,274
88,-28,216
-45,-87,249
72,-69,252
12,-38,224
-14,-93,282
71,-40,213
-48,-56,231
24,-84,273
74,-40,211
-48,-56,250
39,-70,262
48,-44,201
-32,-77,274
68,-42,251
15,-47,220
-9,-99,273
71,-11,216
-56,-90,262
66,-63,240
5,-34,227
-3,-94,271
86,-42,209
34,-95,277
61,-15,207
-41,-91,254
56,-99,258
57,-29,216
-48,-90,263
68,-84,253
54,-26,212
-47,-86,261
59,-92,254
50,-26,209
-51,-90,261
61,-97,262
51,-28,209
-37,-98,262
29,-85,262
78,-13,212
-38,-72,237
-11,-93,273
94,-23,231
8,-54,210
-37,-98,273
65,-48,239
24,-37,201
-41,-70,272
79,-52,258
50,-44,210
-50,-86,259
40,-73,255
59,-43,206
-50,-79,256
35,-76,258
50,-43,209
-56,-77,255
55,-10,208
-51,-84,243
36,-88,262
55,-26,213
-55,-91,260
72,-74,249
27,-16,209
-35,-73,262
78,-71,254
39,-18,209
-49,-90,263
41,-96,259
63,-17,211
-29,-64,240
14,-101,273
81,-34,220
-23,-84,231
-10,-88,270
83,-16,225
10,-44,214
-37,-107,276
81,-49,256
52,-51,205
-52,-67,254
30,-78,274
77,-59,218
-28,-31,232
-19,-97,276
68,-65,235
31,-18,211
-38,-87,255
26,-76,259
85,-22,213
-45,-71,230
78,-55,213
-30,-72,239
-13,-81,270
74,-38,218
