accX,accY,accZ
-14,12,237
104,-13,256
160,56,221
-25,-19,267
135,-32,250
111,37,226
-12,-60,281
184,-8,219
30,53,235
60,-48,270
177,0,206
8,46,233
53,-65,278
172,-9,206
7,45,237
80,-58,265
133,21,204
-17,4,263
185,2,240
-5,-54,282
184,-16,213
48,35,235
51,-19,270
193,11,210
22,41,245
49,-43,275
181,-7,220
47,33,241
61,-16,273
187,8,206
8,49,246
59,-14,272
198,6,212
30,22,226
-1,-28,284
184,-9,228
47,30,236
58,-25,274
168,6,199
-4,17,259
111,-29,259
163,12,211
-9,19,252
55,-53,271
170,-2,204
-2,14,262
124,-25,267
160,21,209
-7,34,263
131,-43,249
68,22,223
28,-19,274
186,13,216
52,-22,283
181,-7,222
44,24,237
20,-42,280
180,-20,218
45,22,239
31,-34,266
174,-14,218
59,43,243
-3,-54,273
186,7,213
-9,23,256
149,-34,250
59,20,223
51,-15,268
177,12,219
-11,19,238
128,-15,256
147,60,218
-12,-6,267
131,-30,255
127,33,233
-11,-49,281
194,-5,214
-12,6,261
133,-47,250
104,28,219
-4,-34,284
187,-14,227
44,16,238
49,-11,269
181,-10,224
48,12,229
52,-34,266
1,17,252
127,-38,258
117,12,216
-5,-19,280
182,-9,225
19,19,238
74,-42,263
162,43,219
-5,-6,261
128,-39,257
154,57,222
-3,13,263
116,-20,255
124,30,222
-2,-29,284
175,-29,227
47,23,240
48,-32,277
192,16,214
32,58,236
44,-47,268
180,2,210
38,51,236
47,-29,276
182,-19,222
45,28,238
9,-24,287
176,-5,234
85,62,233
-6,-50,285
175,-23,219
37,26,233
19,-59,268
34,18,214
12,-35,273
174,-26,237
98,37,222
-12,5,271
131,-34,256
132,26,204
-20,8,269
130,-37,260
153,35,209
-5,28,262
83,-53,266
183,4,211
45,33,241
19,-59,275
179,-19,217
47,30,239
-7,-54,284
178,-19,241
91,50,217
0,-20,289
184,-12,220
5,27,252
125,-46,254
85,32,221
42,-12,269
171,21,219
-11,-17,273
181,-12,218
3,27,254
128,-43,253
69,17,225
41,-44,268
158,53,212
132,-51,248
94,44,221
33,-12,277
194,33,216
-16,10,240
123,-6,248
114,13,218
-6,-3,278
179,-10,236
41,13,222
34,-6,269
196,20,216
18,25,240
62,-42,270
170,15,220
-14,9,244
103,-22,249
160,27,208
-3,36,267
101,-23,258
163,9,211
-14,16,270
151,-32,251
57,17,225
49,-38,266
160,54,214
-12,-17,267
179,-35,233
45,47,240
58,-53,269
173,-6,204
-6,6,268
115,-22,260
160,16,203
83,-31,265
175,9,219
10,11,236
57,-44,263
160,11,215
-13,11,235
82,-32,272
167,14,217
1,11,233
64,-1,272
189,5,227
44,20,218
49,-21,279
164,13,221
-2,9,262
130,-34,254
120,29,229
-11,-18,270
143,-44,253
106,25,218
-23,-24,266
121,-33,257
166,51,213
-1,-6,262
127,-44,252
114,27,222
-11,-15,255
148,-24,255
110,24,218
-2,-20,268
151,-29,244
106,48,232
0,-20,274
111,16,218
2,0,269
163,1,240
100,29,209
10,16,282
175,-10,238
53,14,225
29,-21,274
187,26,220
39,25,230
60,-26,271
178,37,216
2,2,233
71,-37,256
160,19,216
10,1,243
58,-37,268
192,31,225
43,16,233
19,-25,277
179,-10,238
101,25,214
-8,8,269
176,10,233
53,11,239
59,-42,264
155,44,218
-17,-22,256
146,-36,244
94,58,231
-2,-54,282
170,-25,225
39,25,236
33,-52,275
53,6,236
52,-9,270
171,-1,228
51,10,230
40,-6,270
184,-16,227
48,1,239
57,-10,274
183,20,223
43,24,230
54,-15,270
190,26,226
44,24,234
56,-17,273
186,24,221
34,20,233
56,-42,270
176,21,221
2,6,231
65,-30,261
161,8,219
11,9,232
76,-40,269
152,45,210
-5,2,263
126,-35,251
116,31,224
-18,-22,262
129,-43,254
123,44,220
-16,-26,262
142,-32,248
107,25,214
-12,-23,263
113,7,210
-17,-10,264
148,-41,249
117,12,215
-8,3,270
167,-10,240
100,27,210
1,-8,283
170,-10,240
99,18,212
11,7,276
170,-5,243
93,22,224
9,1,290
176,4,236
95,27,229
-3,7,277
161,-22,245
113,6,208
-1,18,267
76,-55,265
164,-6,204
-7,24,265
137,-50,247
97,38,222
25,-5,276
184,21,223
-2,18,242
112,-30,260
130,44,220
-9,-12,260
176,-3,241
59,25,231
173,-20,223
44,20,228
55,-70,259
171,-1,213
3,12,260
130,-40,253
120,32,223
-15,-26,265
132,-36,249
141,50,219
4,15,254
74,-47,260
165,12,220
44,25,228
