accX,accY,accZ
33,43,222
6,-26,246
-13,-1,266
-7,-37,271
7,-64,264
46,3,248
66,-39,231
50,28,235
28,25,242
-5,-30,257
-13,-6,266
-10,-44,272
9,-55,261
55,-6,253
54,-40,224
33,28,233
28,-24,273
55,-33,229
31,17,230
-12,-12,255
-4,-59,263
51,-1,246
48,-13,225
-3,22,257
-8,-26,280
34,-57,265
53,12,236
23,-19,243
-13,20,248
-12,-37,271
35,-54,263
60,16,246
31,-5,222
-4,-5,248
-10,-11,271
14,-68,265
48,-3,262
44,-28,217
24,33,245
-15,-6,246
-3,-53,269
13,-31,264
53,-47,251
48,-2,229
30,31,240
-13,-58,243
-4,-11,282
10,-64,272
-1,-18,228
-17,12,270
-13,-38,274
32,-46,269
52,-1,253
49,-36,225
34,43,227
-5,22,260
-14,-71,256
8,-3,267
30,-64,264
58,2,232
45,15,237
4,-9,235
-15,-23,267
7,-41,291
53,-26,254
49,6,229
25,-15,246
-12,13,249
-5,-37,277
31,-44,264
49,-8,242
51,-18,234
3,20,235
-19,-8,274
-5,-56,265
31,-22,271
59,-34,228
40,21,236
0,18,235
-12,-32,245
66,0,245
43,18,229
3,-25,227
-5,28,249
-6,-18,276
9,-63,288
32,-19,278
56,-65,255
63,5,240
53,25,229
32,-29,222
24,24,239
-4,-1,243
-20,-75,252
-12,-36,270
5,-59,269
26,-57,258
39,1,243
50,-12,218
35,35,234
-2,4,247
-20,-50,254
9,-24,287
31,-58,268
43,-31,237
44,18,226
33,-4,225
-2,18,250
-19,-28,266
8,-54,274
33,-23,262
37,-45,232
-18,-50,253
13,-8,270
28,-56,286
44,-30,240
54,37,227
18,-18,238
-4,-4,244
-24,-21,265
4,-42,264
33,-18,274
50,-67,262
52,5,238
41,24,228
16,-28,232
-2,19,246
-24,-2,270
-13,-64,286
10,-15,281
25,-52,265
44,-21,247
49,18,235
43,-18,217
31,29,229
3,11,237
-13,-60,241
-23,-18,267
-14,-30,271
9,-52,263
40,-3,250
68,-30,233
45,23,243
10,-31,278
32,-53,255
65,0,243
38,11,224
-2,-22,229
-7,24,257
-13,-22,288
8,-72,275
36,-29,256
50,-56,235
56,-1,233
38,24,227
20,-25,245
1,25,262
-11,8,267
-9,-48,256
-10,-12,273
1,-66,266
31,-56,259
50,-5,261
67,-44,234
62,38,226
32,30,226
16,-29,230
-2,22,262
-9,16,252
-26,-54,256
-3,-26,267
11,-54,275
27,-57,275
51,-9,267
58,-42,250
-12,-65,288
16,-35,276
25,-60,266
62,6,235
37,23,237
1,-27,233
-10,11,272
-7,-43,269
32,-45,263
45,-6,243
40,-23,227
1,30,255
-11,-14,269
15,-59,262
46,-7,241
39,-26,229
-2,12,254
-10,-20,282
26,-42,263
51,4,237
30,-23,222
-5,-4,251
-10,-26,281
33,-44,264
45,1,243
37,-26,229
6,38,234
-13,-26,266
6,-51,270
38,-33,259
62,-34,225
40,13,230
11,-28,267
57,-60,247
52,2,245
44,12,225
3,-31,233
-14,-1,252
-13,-26,258
-5,-72,267
2,-22,285
31,-66,270
29,-31,260
46,-4,239
51,-43,226
40,18,231
15,31,248
-12,-32,262
-16,0,274
-10,-22,278
11,-71,277
33,-27,262
51,-53,237
53,-2,225
35,15,224
9,-37,234
-11,2,251
-19,-18,268
-4,-50,268
26,-4,258
43,-51,246
59,7,234
55,42,217
6,-28,270
33,-47,269
48,-7,263
55,-39,230
42,8,228
3,16,236
-11,-26,242
-2,-24,281
13,-55,268
55,-28,254
51,10,233
26,-17,226
12,38,238
-24,-2,273
-10,-78,267
20,-9,259
53,-58,252
52,4,242
29,27,227
1,-31,256
-17,-18,263
9,-32,284
32,-57,258
62,19,233
41,-27,232
8,16,235
-12,15,248
-10,-65,283
15,-30,277
27,-71,251
49,1,236
59,39,227
12,-37,280
27,-57,284
53,-4,244
48,-41,218
34,33,225
13,34,234
-12,-40,263
-11,-16,288
13,-60,267
47,-20,250
49,15,245
40,-34,223
2,30,238
-9,19,254
-7,-50,264
12,-22,289
30,-69,265
54,-27,248
51,4,227
32,-8,218
16,34,236
-10,7,266
-10,-67,278
15,-41,268
48,-49,247
54,1,240
29,40,224
-10,-49,245
-10,-13,283
31,-44,272
59,7,234
-4,-25,276
28,-53,278
55,1,230
38,11,224
-6,-29,253
-14,-1,265
6,-48,279
37,-31,249
55,16,243
36,-32,224
12,32,236
-9,11,260
-12,-62,287
19,-37,271
25,-71,256
43,-6,239
59,45,223
27,-19,240
-2,17,252
-15,-31,263
0,-51,264
27,-19,275
48,-47,241
48,0,230
34,38,224
-8,-40,252
-20,-17,267
1,-21,272
30,-54,279
47,-1,240
54,-10,216
21,17,235
32,-19,250
61,-35,241
29,14,231
-6,19,257
-16,-48,258
17,-33,262
45,-41,244
43,20,237
6,28,241
-15,-47,257
18,-26,264
44,-49,236
39,13,231
-2,20,259
-15,-42,259
14,-35,264
48,-56,257
53,32,225
19,14,235
-14,-29,249
-9,-32,272
31,-50,275
45,-25,243
50,30,237
5,-25,232
-14,3,273
-3,-24,269
34,-50,261
59,6,236
9,-14,232
-13,-7,273
51,28,227
6,-16,232
-17,-4,268
20,-38,268
50,-7,236
32,24,226
-18,-47,237
-2,-20,273
36,-47,251
50,21,226
7,27,236
-4,-52,267
32,-15,269
49,-33,237
21,21,243
-14,-19,267
12,-65,264
45,1,237
34,-9,222
-10,17,265
9,-43,296
53,-25,255
35,24,231
-10,-33,253
-9,-13,279
26,-60,277
65,7,237
31,33,229
-7,-47,237
-9,-5,280
24,-47,259
-15,-33,250
-8,-11,283
28,-54,268
58,3,240
20,37,234
-14,-52,269
10,-27,277
48,-45,249
41,14,234
-8,8,251
-9,-70,271
34,-24,256
52,-14,218
-6,17,255
-4,-40,272
34,-49,256
50,25,222
6,-15,232
-4,-6,278
32,-54,273
