accX,accY,accZ
-52,-88,247
56,-36,234
43,-109,232
-46,-76,226
-11,-74,228
72,-43,231
5,-102,222
-55,-96,249
15,-40,233
76,-91,231
-11,-91,228
-51,-99,250
64,-43,241
39,-86,233
-60,-104,252
30,-60,236
61,-66,224
-43,-100,242
-15,-58,226
72,-43,231
-4,-123,240
-52,-82,236
57,-48,241
51,-111,231
-53,-55,236
-3,-74,243
74,-56,231
-10,-106,244
-52,-97,237
57,-43,233
41,-104,236
38,-69,242
51,-97,226
-68,-110,246
24,-56,239
72,-81,233
-17,-96,229
-51,-79,244
57,-33,233
52,-110,231
-52,-124,233
3,-69,241
73,-66,219
-10,-99,243
-53,-89,246
63,-65,245
56,-83,220
-43,-104,241
-24,-69,235
60,-36,235
64,-64,226
-23,-76,229
-47,-84,229
28,-54,240
70,-92,232
1,-116,234
-58,-112,227
-4,-58,225
67,-47,243
62,-60,224
-18,-97,230
-47,-82,243
-2,-79,245
72,-41,240
69,-102,232
48,-103,238
-7,-105,242
-51,-118,243
-82,-135,245
-49,-81,235
-27,-64,251
-11,-72,225
11,-65,215
-6,-104,246
-62,-135,240
-59,-97,224
-43,-70,246
-46,-111,252
-2,-49,227
26,-31,234
68,-34,241
84,-54,243
70,-101,237
44,-112,223
21,-84,224
-12,-79,225
-49,-75,228
-35,-63,236
-18,-45,233
41,-43,238
66,-38,240
70,-60,219
55,-94,223
-17,-125,242
-37,-88,236
-47,-75,236
-17,-77,231
36,-82,246
62,-89,239
78,-89,228
52,-99,223
18,-94,224
-38,-107,230
-52,-110,237
-51,-76,234
-13,-79,234
37,-65,243
79,-22,225
59,-76,216
1,-121,232
-45,-105,235
-57,-64,235
58,-72,213
-17,-138,237
-41,-75,234
-51,-80,240
2,-66,239
70,-37,237
67,-95,231
37,-92,236
-25,-101,220
-79,-133,244
-18,-62,243
29,-65,241
65,-52,236
67,-70,221
-21,-134,240
-54,-88,229
-37,-86,242
33,-64,234
81,-46,227
40,-100,232
-43,-101,245
-44,-80,247
41,-70,245
73,-72,235
-4,-116,233
-72,-122,241
-19,-54,227
60,-28,236
64,-63,225
-11,-106,240
-66,-108,241
-8,-73,229
63,-39,238
68,-62,225
-5,-99,237
-53,-86,252
-11,-80,228
62,-66,229
68,-76,219
-5,-88,238
68,-63,238
58,-66,221
-7,-104,227
-44,-88,245
5,-81,239
68,-82,236
53,-92,223
-45,-112,224
-54,-79,236
32,-44,233
83,-65,221
21,-110,226
-64,-81,249
-10,-71,229
65,-76,239
37,-95,237
-51,-102,232
-17,-57,222
68,-57,233
44,-108,234
-40,-97,241
-18,-46,233
55,-80,233
40,-80,231
-50,-117,236
-8,-73,237
85,-53,230
-14,-100,237
-54,-78,235
60,-28,228
36,-82,238
-66,-113,234
-8,-78,238
73,-53,239
25,-93,225
-48,-84,250
37,-68,234
67,-93,219
-38,-109,238
69,-75,237
-48,-124,235
-10,-77,231
76,-92,223
-27,-110,229
-18,-51,236
72,-50,236
-10,-115,232
-53,-75,240
49,-61,241
55,-100,224
-44,-103,235
-24,-65,234
65,-27,229
58,-73,228
-10,-104,230
-44,-77,236
30,-51,243
74,-37,234
40,-88,236
-42,-89,240
-49,-83,245
38,-47,233
78,-46,225
42,-89,233
-47,-122,244
-54,-79,246
39,-75,244
65,-61,231
-9,-102,243
-49,-85,233
29,-38,238
73,-67,215
16,-100,227
-40,-120,234
-59,-96,244
33,-37,244
65,-77,230
60,-64,236
-10,-50,239
34,-53,229
61,-84,235
64,-81,234
44,-87,234
-13,-109,242
-52,-108,240
-73,-119,255
-38,-92,249
15,-58,243
67,-39,229
72,-85,232
33,-89,237
-58,-129,241
-45,-82,234
13,-59,242
65,-72,230
73,-61,234
-8,-90,235
-38,-107,229
-37,-72,249
45,-75,245
67,-99,232
-6,-117,231
-66,-113,239
-14,-51,227
60,-38,230
64,-52,223
-15,-91,238
-53,-95,243
7,-73,240
65,-79,242
55,-83,217
-13,-111,227
-48,-92,244
-14,-78,229
68,-53,231
68,-96,236
-11,-126,235
-73,-120,247
67,-63,226
-10,-113,225
-54,-87,245
42,-72,232
73,-92,236
-13,-108,233
-64,-84,251
18,-51,234
58,-42,237
44,-96,233
-54,-99,237
-53,-76,238
38,-74,240
72,-92,235
-10,-113,238
-59,-84,246
8,-68,242
64,-44,234
31,-94,236
-34,-112,238
-16,-44,231
74,-59,234
47,-93,226
-62,-110,232
-59,-97,247
41,-68,235
79,-43,223
48,-97,236
-56,-118,239
-47,-78,232
18,-48,238
64,-69,233
61,-75,218
-6,-113,240
-67,-115,235
-34,-74,245
41,-69,236
69,-42,240
53,-91,223
-13,-90,234
66,-43,235
74,-96,233
37,-83,244
-17,-105,228
-68,-134,241
-25,-55,242
38,-46,244
73,-44,239
58,-100,223
-7,-110,242
-65,-126,239
-29,-78,248
30,-47,231
70,-80,241
66,-58,221
-11,-131,235
-54,-111,230
-22,-56,242
52,-64,245
71,-76,234
-17,-109,234
-54,-90,247
19,-46,238
69,-39,234
23,-101,226
-68,-87,248
9,-75,244
73,-37,231
19,-81,224
-65,-100,242
-2,-71,246
70,-37,231
-1,-115,231
-64,-88,248
23,-31,236
81,-61,223
-4,-111,232
-60,-102,241
18,-38,231
67,-90,230
-14,-59,227
67,-48,234
29,-99,230
-69,-89,247
-9,-76,239
75,-49,230
26,-89,233
-67,-99,251
26,-28,237
78,-89,228
-9,-102,235
-51,-77,245
28,-33,233
79,-86,220
5,-99,230
-70,-126,242
-8,-80,233
68,-83,236
48,-109,235
-53,-112,239
-54,-80,243
43,-52,241
70,-55,230
-25,-111,227
-55,-80,244
54,-32,228
47,-97,230
-45,-112,227
-9,-66,229
65,-63,233
30,-102,235
-68,-108,248
14,-48,234
78,-67,224
-12,-114,232
-44,-100,243
29,-52,231
72,-92,227
-17,-105,237
-56,-87,256
55,-96,222
-44,-107,226
-49,-83,231
29,-35,237
75,-94,242
67,-59,228
3,-103,228
-62,-93,236
-60,-84,248
-38,-71,243
-6,-83,223
41,-44,242
42,-61,233
41,-86,241
57,-56,251
75,-27,241
74,-48,230
67,-71,230
67,-94,250
69,-51,243
82,-28,224
74,-69,216
75,-117,244
73,-54,233
60,-56,214
43,-97,216
32,-133,236
32,-96,234
-3,-108,227
-22,-90,239
-44,-114,220
-51,-95,244
-64,-139,236
-38,-58,233
-38,-70,246
-9,-84,235
40,-50,235
71,-25,246
63,-57,239
76,-96,229
-49,-90,235
-5,-55,224
21,-42,245
44,-66,252
73,-92,240
68,-95,222
54,-80,213
2,-102,219
-52,-118,227
-66,-109,244
-52,-98,242
-3,-74,227
34,-33,229
57,-44,247
61,-88,233
75,-20,225
68,-80,232
53,-91,222
35,-84,235
-14,-105,238
-53,-123,234
-77,-124,240
-54,-97,241
2,-74,242
59,-37,243
84,-52,221
48,-107,222
-7,-104,235
-58,-126,243
-55,-73,246
-15,-50,243
30,-31,231
70,-54,237
79,-64,224
65,-46,215
36,-79,237
-21,-113,237
-49,-91,238
-49,-75,244
-10,-41,235
27,-86,224
-15,-76,223
-58,-117,226
-44,-70,236
-9,-51,233
1,-76,244
45,-81,231
67,-38,233
70,-87,241
80,-40,221
73,-83,235
52,-61,218
34,-123,240
8,-81,219
-21,-132,236
-15,-92,238
-27,-47,224
-18,-73,222
-18,-58,228
-14,-76,233
-7,-61,228
-9,-71,234
-10,-71,237
-30,-140,239
10,-74,211
36,-80,241
35,-104,235
37,-119,239
33,-119,239
