accX,accY,accZ
-57,-81,245
60,-83,215
52,-42,258
-55,-75,250
26,-56,224
92,-27,255
-4,-89,231
85,-23,241
-3,-48,268
-48,-105,225
60,-49,224
60,-51,233
-50,-74,255
-23,-69,223
83,-43,238
46,-20,264
-52,-112,237
-3,-81,229
79,-56,225
-6,-68,259
-54,-74,246
37,-56,212
86,-24,262
-28,-117,246
-33,-69,233
70,-75,214
31,-33,265
-56,-92,251
34,-62,224
87,-23,251
2,-109,243
-60,-86,248
23,-61,217
83,-32,239
-7,-45,263
-48,-95,231
38,-62,225
79,-73,232
-21,-53,266
81,-46,246
46,-76,245
-58,-74,261
-15,-69,222
82,-50,235
51,-25,263
-60,-114,231
5,-76,227
78,-53,223
-6,-69,261
-50,-73,245
35,-55,211
91,-30,258
-32,-101,240
-44,-80,235
58,-66,206
54,-32,258
-60,-70,254
2,-89,223
89,-23,247
15,-109,243
-62,-88,246
24,-61,216
91,-34,250
-25,-57,262
-35,-105,230
64,-32,228
47,-76,238
-61,-81,260
-11,-90,226
94,-25,230
17,-32,263
-53,-117,234
75,-18,261
-33,-62,260
-38,-113,229
57,-53,232
66,-52,238
-37,-78,263
-35,-78,237
72,-49,230
28,-34,270
-51,-113,234
19,-48,216
68,-51,234
-47,-86,258
-18,-67,221
93,-22,236
7,-66,270
-45,-91,234
33,-62,224
67,-54,235
-37,-80,261
-31,-77,237
67,-41,226
42,-27,268
-45,-119,243
23,-51,222
63,-54,243
-49,-80,258
-12,-80,229
83,-22,241
-22,-65,266
-21,-79,226
86,-33,236
-39,-86,235
73,-42,228
27,-45,261
-44,-94,233
56,-54,227
59,-75,248
-64,-78,253
22,-69,219
93,-30,252
-29,-83,262
-15,-75,218
88,-25,249
5,-104,243
-64,-81,249
40,-91,212
80,-19,257
-33,-64,259
-34,-111,231
65,-42,230
60,-56,240
-37,-74,263
-48,-96,237
60,-64,225
88,-20,257
-32,-104,238
-34,-80,236
66,-61,208
49,-34,258
-60,-85,258
26,-68,222
85,-33,248
-5,-92,247
-69,-80,242
50,-24,266
-51,-109,236
5,-72,231
82,-59,223
1,-69,259
-54,-72,247
57,-60,221
57,-46,269
-54,-111,239
20,-51,224
82,-73,237
-35,-86,259
-23,-71,227
94,-28,232
7,-69,263
-49,-89,231
40,-65,226
74,-59,231
-44,-58,257
-54,-98,241
63,-55,222
77,-13,266
-32,-114,244
-33,-68,231
80,-72,224
12,-47,258
-57,-81,250
38,-53,215
74,-23,262
-34,-111,249
2,-64,225
83,-63,241
-42,-80,256
79,-26,254
-50,-100,247
19,-48,219
56,-72,253
-57,-94,253
48,-65,210
30,-48,261
-41,-94,244
82,-26,235
-40,-79,260
37,-54,212
33,-73,272
-14,-72,212
63,-44,266
-32,-88,225
77,-27,259
-45,-103,236
77,-38,247
-36,-112,247
74,-36,233
-47,-103,251
64,-49,224
-23,-112,254
47,-35,222
-6,-106,251
37,-53,218
11,-85,254
6,-51,215
18,-85,254
6,-38,214
19,-86,263
4,-47,220
18,-90,266
74,-35,232
-50,-96,252
70,-37,245
-51,-90,243
63,-28,253
-34,-72,231
59,-55,265
-11,-66,223
35,-84,255
5,-37,212
17,-84,261
14,-49,207
-9,-100,253
35,-39,215
1,-100,254
41,-27,210
-12,-108,257
48,-40,217
-15,-97,255
68,-46,221
-39,-105,243
66,-29,227
-36,-114,248
70,-33,234
-33,-101,241
72,-43,243
-47,-98,234
67,-30,260
-19,-95,232
72,-20,257
-29,-100,228
76,-35,259
-45,-101,235
71,-32,259
40,-64,212
-14,-89,267
39,-65,207
-19,-83,271
27,-69,205
9,-59,262
8,-54,212
13,-57,269
6,-45,218
11,-64,269
8,-49,209
14,-59,268
6,-58,216
41,-55,263
-24,-71,226
68,-34,258
-56,-81,246
76,-30,230
-40,-78,258
52,-38,212
-12,-69,268
9,-43,212
35,-38,268
-26,-86,225
86,-37,250
-48,-110,241
51,-34,221
9,-85,256
-20,-68,220
58,-49,235
-58,-94,251
51,-68,203
29,-44,258
62,-42,230
15,-97,253
-48,-87,238
65,-76,209
12,-63,269
-49,-75,247
64,-61,225
62,-43,267
-49,-106,243
19,-54,230
82,-69,231
-36,-88,259
-23,-70,222
91,-25,241
1,-48,264
-25,-94,224
67,-51,237
19,-81,240
-57,-80,243
39,-84,204
64,-16,255
-37,-81,268
-23,-71,217
86,-48,244
21,-69,248
-64,-95,250
22,-69,220
91,-34,255
-27,-73,267
-27,-74,218
86,-26,244
-1,-91,237
-54,-96,240
64,-78,221
-48,-105,229
66,-47,233
19,-90,243
-62,-90,235
59,-65,210
23,-48,260
-54,-87,238
69,-44,224
16,-73,265
-36,-100,228
81,-40,237
3,-91,250
-43,-78,234
79,-68,218
5,-53,265
-35,-71,238
94,-33,239
4,-44,263
-20,-90,229
83,-33,237
8,-103,249
-64,-88,237
53,-60,212
34,-42,275
-54,-76,245
64,-48,215
59,-30,265
-40,-106,243
63,-36,227
23,-61,246
-61,-86,244
55,-64,212
56,-41,261
42,-56,225
48,-86,249
-67,-97,255
33,-65,213
58,-45,267
-57,-89,254
35,-50,209
73,-48,269
-56,-107,241
25,-55,221
59,-59,236
-61,-86,256
16,-69,221
78,-22,259
-51,-69,253
25,-53,224
86,-20,253
-29,-111,240
-8,-75,227
78,-68,243
-33,-83,261
-24,-64,229
83,-22,237
-12,-47,264
-26,-88,225
88,-31,234
3,-92,242
-49,-88,237
67,-76,211
5,-72,267
-50,-95,240
67,-47,223
21,-74,270
