accX,accY,accZ
7,23,274
29,-3,281
39,48,252
59,-1,250
7,55,264
-17,26,286
4,-69,269
58,31,250
77,95,243
26,54,231
-10,115,236
-33,-7,238
15,52,275
30,13,276
48,14,258
28,-2,248
43,-1,222
32,99,233
26,82,240
0,106,255
1,-11,270
25,22,275
44,-31,277
63,28,245
42,89,242
6,13,215
15,111,240
-12,47,280
-22,-16,269
0,-70,271
43,-28,260
70,61,240
15,63,227
-29,70,235
2,9,258
11,110,273
10,-7,282
17,-68,245
68,86,244
2,36,228
-2,41,248
63,54,258
21,23,218
11,39,235
21,75,243
-29,64,274
7,-62,285
38,38,251
50,47,260
16,-9,217
25,51,244
6,58,247
-5,102,254
20,62,288
16,-11,281
24,-15,269
37,-29,231
49,25,242
26,90,230
-22,108,247
-18,-24,267
23,34,262
44,20,272
34,-43,234
56,38,239
29,97,232
-18,115,246
-32,-26,253
24,28,273
54,20,268
72,39,241
26,43,239
-1,6,217
9,49,253
-5,17,259
4,87,263
30,24,277
22,-17,257
-34,74,245
6,11,277
9,1,274
30,-53,254
74,71,223
15,39,240
-12,75,245
-5,44,275
36,25,280
21,-41,249
76,85,243
-7,24,220
4,60,247
-16,35,278
0,-34,271
50,7,270
33,-29,232
56,33,245
23,90,227
2,122,241
-41,-30,270
28,14,272
57,31,275
37,-11,219
57,56,246
-7,59,241
-14,47,253
8,33,295
37,12,266
51,28,251
44,80,214
-1,59,239
-27,3,270
24,62,258
24,-56,261
54,31,223
27,61,243
56,28,269
45,-10,231
31,119,238
-4,28,243
-24,63,273
23,23,273
23,-49,248
72,84,238
12,13,223
-15,125,244
0,-8,277
2,-31,272
59,-46,264
31,7,206
38,73,242
-35,30,251
6,76,271
0,-57,285
64,48,238
23,28,236
22,80,235
-30,97,248
-5,32,276
1,-47,259
65,62,248
43,73,222
-26,70,241
-14,46,275
25,12,271
43,0,263
59,36,230
3,65,239
2,76,248
-4,40,270
10,-56,287
66,35,239
34,21,239
42,23,281
49,-9,256
23,36,239
12,67,230
-25,44,252
1,10,295
42,40,250
65,-17,251
1,53,223
5,116,246
-1,34,273
-1,-40,263
64,19,257
26,10,216
5,141,240
-7,45,261
-23,11,284
44,6,269
40,-15,221
51,106,236
-3,29,241
-32,49,267
46,27,282
34,-3,253
32,43,237
20,76,235
-30,44,242
11,19,291
37,32,259
36,-14,238
42,83,223
2,44,241
-19,21,278
21,34,276
35,-24,267
60,48,224
11,49,232
41,8,268
23,-29,234
46,97,232
-15,17,235
-7,74,268
24,5,273
21,-49,245
43,51,232
27,77,236
-34,66,244
19,33,294
35,-17,269
45,-10,239
45,74,219
-28,62,235
-6,55,255
-13,-8,281
43,-37,278
33,-16,229
54,74,246
-11,55,241
-1,71,263
3,19,290
26,-28,272
73,38,257
33,-2,219
7,132,248
-17,49,253
-19,-33,268
51,14,267
58,32,222
-1,50,229
-11,69,246
-1,95,273
-4,-60,281
45,8,253
-7,83,265
6,-46,283
30,-35,269
47,-8,243
50,90,217
-19,51,242
-3,70,272
-27,16,274
44,2,269
33,-37,230
55,112,232
-20,40,244
-20,60,274
21,-27,282
31,-19,255
65,6,247
21,65,225
10,58,250
-19,28,277
13,-11,269
47,7,271
39,-12,228
54,103,240
-11,69,237
-30,46,245
-1,-9,274
19,-19,270
50,21,253
22,2,203
28,130,246
-10,39,255
-15,-29,273
54,26,270
47,23,236
9,54,234
-13,57,248
5,48,272
49,111,238
-8,26,247
-20,64,269
38,31,280
29,-35,258
37,82,238
27,85,226
-5,41,255
18,44,294
15,-38,265
49,28,251
38,76,220
-13,45,244
-27,-8,276
23,62,260
18,-50,262
35,30,216
27,59,242
-19,35,241
-4,85,277
4,-42,280
50,13,253
46,55,245
7,27,224
17,123,246
-27,-20,263
36,70,262
44,-45,262
18,9,216
22,129,243
-10,9,254
21,62,289
9,-62,268
66,42,242
26,24,240
13,69,238
33,-39,253
78,85,242
-3,15,219
20,100,243
-35,-5,272
23,37,275
48,13,270
51,-19,232
24,121,237
14,71,251
-21,13,265
33,25,276
36,-8,258
40,64,242
26,58,237
-32,79,247
-8,32,271
-1,-33,268
52,-22,268
31,12,214
36,62,245
-19,39,251
0,38,273
29,15,280
22,-50,247
73,81,247
2,29,216
14,98,246
-30,-12,267
22,65,257
42,-3,263
44,6,231
16,92,232
11,32,242
-24,46,271
19,-46,285
34,-24,263
-25,55,245
23,55,290
21,-18,266
46,15,250
48,56,216
-25,73,244
-2,62,269
10,-31,271
54,27,270
31,-32,225
59,53,246
15,90,234
-27,44,245
13,58,283
-5,-30,271
51,-49,267
63,63,226
14,101,235
-5,14,242
1,99,267
-21,-54,288
44,48,254
33,-19,238
49,70,220
-18,52,235
-6,62,274
0,-18,269
50,-4,269
48,9,228
10,81,238
10,78,241
-22,29,268
37,41,278
17,-53,247
64,65,243
2,19,223
29,22,259
35,-8,240
48,80,221
-20,76,239
-8,31,255
7,50,285
0,-76,273
46,31,245
49,73,244
5,21,219
18,111,245
-20,40,274
-16,0,265
41,-41,280
62,37,245
31,44,239
26,81,230
-28,83,243
-7,11,274
-6,-37,271
55,29,263
14,-5,217
31,71,235
-24,39,250
-17,3,259
24,-22,280
45,11,261
43,-2,255
40,50,221
-4,115,248
-15,-1,246
7,86,267
30,32,276
17,-47,254
64,19,248
17,67,221
9,64,248
65,29,257
29,0,211
30,140,239
-19,21,252
4,27,287
20,-66,274
60,42,241
22,42,242
30,84,227
-24,91,249
4,-3,274
31,38,271
29,-31,265
41,-21,228
53,122,239
-23,36,235
-2,70,264
7,41,289
34,15,260
48,7,248
50,51,228
-1,135,241
-12,2,259
-2,19,286
1,-59,273
41,5,243
34,72,236
31,37,234
-31,83,254
-3,-8,275
24,40,270
31,-44,261
54,46,230
38,123,240
-6,24,236
-9,98,273
11,-62,283
23,76,234
-37,82,247
-9,26,270
-1,-46,263
79,45,257
26,-9,206
33,94,240
-33,18,235
-8,33,291
39,5,268
40,-26,227
52,107,232
-11,26,242
-16,81,272
19,20,272
20,-57,249
77,86,239
22,22,236
-18,106,251
-13,46,272
-8,-60,261
70,58,249
52,37,226
-16,82,241
-8,56,273
5,-6,275
43,-3,254
61,57,224
16,55,244
-2,70,246
-21,16,268
28,33,274
37,-24,257
71,82,243
0,26,229
7,107,246
-41,-24,269
43,-2,221
21,141,239
-24,12,244
16,93,281
24,-70,273
49,-17,236
59,31,240
-12,59,240
-10,87,263
-20,-31,295
39,4,267
66,39,251
44,11,223
25,124,240
-41,22,239
-3,79,266
10,-12,279
