accX,accY,accZ
24,-73,245
-2,7,236
-118,-34,238
-48,-44,244
30,-84,224
-58,-7,235
-119,-116,235
-4,-37,245
4,-7,235
-89,-24,235
-105,-71,251
-29,-14,222
-114,-54,235
-75,-101,261
27,-71,236
-1,27,243
-108,-15,238
-58,-74,243
10,-39,235
-37,-14,240
-118,-89,255
3,-75,230
14,-49,219
-108,-46,241
-47,-23,250
37,-25,234
-79,15,251
-82,-38,257
12,-57,243
12,6,234
-100,-17,241
-98,-77,253
16,-114,226
10,-39,222
-63,-65,243
-84,-38,259
10,-39,250
61,3,237
-23,-7,244
-111,-59,235
-73,-115,255
31,-125,227
5,-48,216
-86,-36,238
-118,-47,245
-62,-74,244
10,-28,227
-25,-21,234
-118,-60,237
42,3,232
-41,-8,243
-91,-44,260
-47,-50,262
46,-28,234
-21,7,230
-105,-18,228
-103,-104,249
-7,-47,251
5,-20,222
-84,-29,239
-95,-40,258
3,-46,253
43,-16,242
-45,-17,238
-109,-71,248
-52,-71,237
43,-75,232
7,-25,235
-77,-45,239
-105,-72,252
-28,-84,251
6,-37,230
-26,14,234
-82,-47,234
-103,-119,243
-49,-55,254
25,1,241
-22,30,235
-111,-6,240
-84,-23,257
6,-26,247
23,-9,224
-75,-6,224
-128,-46,243
-51,-49,257
17,-40,232
-14,-16,235
2,-59,233
7,-32,223
-80,-13,239
-113,-64,251
-12,-71,248
49,-20,239
-60,24,236
-129,-43,249
-38,-73,252
41,-61,225
-43,-28,229
-106,-71,242
-2,-55,254
22,-10,234
-88,-30,233
-83,-41,256
8,-24,243
7,8,232
-83,-14,235
-126,-75,244
-64,-98,240
12,-66,228
-28,-24,229
-111,-25,250
-56,-52,253
32,-51,234
-28,-11,238
-109,-30,254
-49,-64,254
43,-86,228
-49,-16,232
-140,-66,243
-42,-96,257
32,-46,231
-31,-30,233
-116,-42,241
-86,-91,254
10,-68,244
-107,-36,258
-53,-26,253
33,15,241
-27,16,234
-119,-20,228
-86,-111,258
10,-109,229
8,-58,218
-71,-60,245
-91,-27,259
3,-24,242
27,30,233
-55,23,244
-119,-37,252
-47,-47,254
42,-65,228
9,-27,215
-79,-51,238
-104,-74,249
-23,-89,252
16,-34,233
-22,7,241
-106,-8,230
-100,-43,257
-7,-56,236
12,1,213
-64,11,241
-123,-37,261
-53,-16,248
38,6,243
-30,-14,241
-112,-44,240
-88,-87,260
6,-98,233
1,-48,211
-91,-43,236
-114,-51,256
-26,-90,252
-110,-25,229
-99,-97,249
10,-75,244
10,-22,227
-95,-30,246
-94,-34,255
8,-33,254
11,-8,230
-77,-39,232
-95,-99,248
6,-57,233
20,-21,219
-61,14,234
-123,-45,254
-51,-66,247
29,-40,235
-23,-8,240
-112,-26,233
-74,-90,265
22,-112,230
8,-39,216
-86,-31,240
-94,-45,259
0,-31,245
17,4,235
-76,5,239
-132,-37,250
-50,-65,249
36,-84,222
-49,-37,226
-133,-72,255
-44,-74,252
29,-47,232
-24,-20,235
-110,-26,262
-58,-40,255
34,-57,231
-54,8,239
39,-70,233
-13,39,245
-110,-61,248
-58,-54,254
28,-40,240
-47,-18,242
-108,-71,247
-7,-98,232
