accX,accY,accZ
21,-22,240
-98,-78,227
-131,-55,245
-33,-78,264
48,-12,239
-27,-7,240
-122,-107,228
-70,-69,250
25,-81,243
22,-12,225
-105,-43,240
-115,-89,242
-35,-48,246
43,-47,239
-99,-98,232
4,-36,242
32,-38,231
-66,-5,222
-137,-65,249
-21,-73,242
53,2,241
-6,-43,218
-122,-42,227
-127,-100,254
-9,-78,235
47,-7,240
-20,-45,228
-126,-37,224
-121,-102,254
-26,-70,245
60,0,247
-4,-52,223
-118,-62,227
-129,-68,253
-30,-64,232
31,-38,248
27,-43,229
-67,-22,223
-141,-60,248
-94,-98,239
-7,-64,249
43,-55,230
15,-14,228
-73,-16,231
-124,-88,241
-120,-80,244
-37,-97,271
25,-48,237
48,12,234
-89,-77,264
-11,-73,233
50,0,256
0,-63,228
-61,0,222
-138,-64,243
-111,-109,234
-22,-45,250
23,-85,237
43,12,225
-40,-16,240
-103,-71,221
-115,-78,239
-28,-86,263
33,-45,239
23,0,247
-74,-64,219
-132,-36,234
-126,-96,257
-20,-69,238
29,-18,244
34,-74,227
-6,-24,221
-76,-44,243
-122,-108,229
-141,-67,240
-112,-93,260
-41,-66,229
22,-29,247
35,-44,232
0,-17,222
-66,-15,239
-110,-102,228
-100,-55,240
-37,-99,264
-87,-68,219
-136,-77,230
-112,-97,262
-23,-56,236
28,-7,252
47,-54,222
26,-5,221
-48,-35,231
-114,-102,225
-120,-29,229
-87,-81,255
0,-57,238
47,-3,239
-7,-44,219
-92,-34,231
-138,-53,239
-64,-118,240
34,-23,250
38,-73,234
4,5,223
-107,-76,248
-123,-90,226
-92,-55,248
-27,-116,252
38,-24,233
49,16,228
6,-31,210
-52,16,212
-114,-35,248
-118,-97,245
-95,-48,247
-45,-104,272
33,-39,246
58,-2,260
-129,-66,265
-80,-90,247
-22,-36,237
32,-76,238
30,-39,227
-10,-32,247
-69,-66,223
-120,-26,224
-129,-57,241
-82,-91,234
-33,-29,233
18,-79,244
44,-17,228
-4,-22,242
-69,-37,214
-127,-85,240
-105,-77,251
-10,-81,235
51,-5,251
-8,-48,223
-90,-24,233
-134,-64,250
-70,-113,240
21,-34,253
24,-63,232
-21,0,223
-116,-33,245
-111,-118,236
-31,-47,251
29,-74,239
31,4,221
-64,-17,237
-112,-106,229
-88,-56,240
-29,-111,249
43,-8,222
-114,-75,244
-29,-94,252
48,-17,230
13,-24,242
-54,-47,219
-113,-48,235
-116,-98,264
-23,-69,243
28,-36,241
19,-62,229
14,18,212
-99,-26,248
-117,-125,225
-126,-83,242
-63,-104,253
29,-32,239
40,1,244
-12,-65,232
-49,12,207
-135,-54,258
-115,-122,240
-55,-49,237
18,-83,252
41,3,231
9,-29,237
-70,-73,226
-111,-23,223
-124,-58,246
-90,-87,235
-40,-41,234
19,-81,246
44,4,228
-10,-32,241
-48,-50,216
-119,-34,241
38,-15,242
-3,-49,226
-71,-3,229
-134,-95,246
-89,-90,228
-34,-46,248
22,-74,235
25,-27,229
-9,-20,247
-51,-54,217
-99,-6,219
-127,-74,272
-76,-85,228
-23,-70,242
23,-82,234
44,18,230
-34,-13,241
-119,-108,226
-119,-38,231
-91,-94,276
-13,-67,227
15,-44,246
40,-30,224
-7,5,230
-69,-20,249
-104,-63,222
-110,-35,229
-90,-80,254
-25,-56,227
25,-24,244
30,-48,242
18,-9,218
-68,-27,243
-96,-61,222
-115,-48,250
-96,-87,273
-35,-43,223
-109,-61,220
-146,-101,260
-115,-125,234
-69,-85,244
-33,-95,251
26,-32,247
51,-7,247
34,-31,228
16,27,213
-55,-2,233
-91,-66,223
-120,-47,246
-90,-122,264
-8,-56,231
45,-3,251
11,-38,224
-61,-29,230
-111,-26,235
-110,-82,222
-87,-55,238
-53,-93,257
22,-32,226
37,-6,231
25,-51,231
3,-1,225
-54,-29,246
-87,-63,226
-103,-38,232
-100,-97,273
-11,-72,230
33,-11,239
13,-48,241
-66,-20,225
-114,-42,259
36,-49,231
-4,-11,230
-57,-6,234
-103,-74,241
-109,-72,246
-90,-123,259
-7,-59,236
48,-8,236
37,-24,224
-27,3,230
-89,-60,238
-125,-113,229
-119,-74,250
-58,-82,252
27,-38,244
43,8,244
20,-35,214
-24,12,218
-96,-22,237
-118,-74,240
-108,-33,234
-105,-92,258
-57,-86,238
-10,-51,256
12,-92,243
29,-43,232
23,-15,230
-36,-42,230
-50,19,215
-122,-62,251
-130,-130,232
-117,-77,236
-71,-105,265
-21,-60,249
33,-17,247
-114,-20,233
-118,-99,231
-88,-40,229
-35,-71,255
35,-43,254
51,-10,236
-4,-76,228
-79,-30,229
-129,-77,247
-134,-126,235
-130,-85,242
-51,-91,260
38,-38,239
40,13,245
14,-64,225
-72,-33,222
-128,-78,246
-117,-126,229
-121,-33,242
-89,-81,254
-63,-102,236
-13,-68,246
20,-68,252
57,-8,228
37,-16,251
3,-74,224
-33,5,236
-57,-3,230
-100,-104,218
-115,-24,248
-124,-58,248
-98,-105,225
-83,-41,235
-79,-127,253
-25,-66,254
-53,14,219
-118,-78,250
-107,-73,234
-129,-48,236
-135,-109,262
-61,-119,238
-15,-56,241
21,-63,245
44,-7,246
27,4,255
-1,-37,216
-58,-9,229
-116,-82,240
-113,-84,228
-118,-39,241
-106,-79,251
-54,-88,231
-21,-63,251
3,-87,238
39,-35,231
21,12,233
-8,-32,225
-47,13,221
-110,-18,229
-104,-90,222
-94,-57,262
-20,-102,251
19,-43,236
29,-19,249
6,-34,218
-51,6,220
-122,-46,261
-112,-90,233
-76,-85,249
-24,-110,254
-116,-94,224
-126,-47,245
-89,-63,251
-31,-72,250
35,-38,250
25,-57,226
-11,5,235
-108,-76,244
-113,-84,225
-81,-65,245
-5,-92,259
44,-4,238
4,-14,235
-95,-79,222
-116,-51,240
-82,-114,260
23,-27,238
41,1,238
-40,-39,218
-115,-23,228
-127,-67,267
-72,-108,232
27,-19,247
43,-50,227
6,6,217
-98,-26,247
-129,-101,224
-87,-55,259
-18,-104,250
30,-42,240
43,10,236
-33,-33,229
-96,-39,226
-145,-102,255
-120,-113,234
-70,-76,255
-69,-38,248
-101,-74,223
-112,-28,230
-92,-85,272
-8,-88,234
34,-26,254
39,-20,220
-27,3,223
-115,-81,242
-118,-97,228
-81,-55,258
-17,-96,250
25,-38,235
40,-3,247
4,-27,209
-55,5,221
-116,-50,244
-108,-84,222
-85,-55,255
-21,-95,255
24,-46,235
44,5,235
-28,-32,234
-117,-69,230
-124,-50,244
-75,-89,232
-6,-55,253
50,-38,244
6,-21,226
-61,-8,222
-119,-90,238
-120,-78,242
-32,-81,268
33,-52,240
46,3,233
-92,-75,254
-11,-73,230
38,-25,251
31,-38,235
-28,12,218
-111,-74,236
-129,-102,223
-100,-46,235
-34,-101,274
34,-34,235
23,-39,246
1,-27,205
-92,-29,225
-139,-71,252
-75,-82,248
-21,-69,247
46,-42,229
22,-2,220
-64,-6,232
-125,-93,231
-127,-82,241
-46,-66,253
28,-31,235
45,4,241
-42,-36,222
-116,-64,238
-135,-66,248
-77,-87,240
-18,-51,247
7,-93,233
48,15,224
-31,-4,240
-102,-71,226
-120,-50,245
-65,-99,256
-58,-37,215
-129,-74,235
-102,-75,258
-28,-67,243
36,-24,247
16,-38,223
-57,-1,228
-137,-95,249
-71,-94,233
22,-16,245
25,-26,230
-88,-17,231
-133,-69,256
-25,-65,236
53,-5,256
3,-32,214
-120,-42,230
-129,-106,255
-4,-78,237
45,-20,252
-23,-37,232
-112,-7,220
-119,-98,258
-31,-61,226
28,-43,245
40,-29,218
-30,-3,225
-122,-45,240
