accX,accY,accZ
-17,-57,262
76,-18,242
105,-3,250
31,41,262
-71,-27,241
-57,-57,242
48,-38,260
107,-3,250
54,56,250
-38,-35,247
-63,-46,260
23,-27,256
94,-32,241
81,44,265
-14,15,243
-79,-36,243
-21,-44,264
70,-51,226
108,22,262
45,39,256
-68,-3,237
-57,-48,257
40,-85,235
108,30,266
42,39,262
-70,-15,251
-37,-34,263
83,-45,250
94,51,263
-21,18,246
-72,-37,244
15,-28,251
109,-5,240
-60,-54,247
38,-42,257
108,0,268
43,59,249
-53,-24,239
-59,-61,246
46,-44,253
103,2,250
9,44,255
-66,-66,239
5,-35,246
94,20,262
43,13,257
-58,-24,259
-15,-92,218
93,28,256
54,38,258
-53,-41,254
-10,-45,244
92,-2,255
38,36,267
-65,-71,246
-1,-43,243
92,26,249
46,16,262
-66,-19,255
6,-78,222
94,32,261
-1,24,251
-58,-69,248
51,-12,242
89,22,260
-41,21,259
97,21,255
1,11,259
-57,-47,252
61,-44,242
75,50,261
-53,-50,264
-11,-35,240
96,26,255
-10,2,260
-48,-40,250
75,-39,237
60,61,257
-59,-65,254
-3,-46,240
92,26,257
19,26,246
-57,-39,256
56,-48,223
72,49,263
-58,-59,254
2,-38,243
101,13,262
8,28,246
-57,-53,258
51,-41,227
76,46,269
-56,-30,252
-26,-74,250
89,15,243
49,24,264
-59,-19,256
6,-82,230
97,40,260
-27,-65,249
99,6,243
21,38,265
-65,-100,242
48,-14,247
88,34,262
-48,-30,254
-10,-30,239
99,14,250
-7,5,272
-45,-102,228
97,26,263
23,17,264
-56,-68,250
58,-2,250
77,39,257
-48,-10,267
-18,-94,215
95,39,264
43,9,265
-62,-36,245
21,-47,254
93,41,252
-10,25,261
-52,-95,228
69,0,257
61,45,255
-48,-56,255
2,-35,243
98,2,254
9,48,265
-63,-95,242
47,-31,245
-52,-31,269
-3,-77,213
99,25,268
5,30,249
-55,-79,247
71,-8,246
66,41,254
-50,-29,264
-6,-77,225
100,39,262
-10,6,265
-51,-62,239
80,-12,249
58,39,249
-56,-30,265
-1,-81,225
101,40,262
-16,18,264
-49,-76,254
66,-10,256
80,20,260
-36,19,255
-34,-94,244
81,0,262
58,41,254
-53,-24,258
-16,-71,251
96,-7,231
38,36,271
-66,-64,241
31,-47,254
99,40,251
-11,-106,226
94,43,251
40,21,263
-62,-38,244
20,-45,251
