accX,accY,accZ
53,-12,238
-15,43,285
58,61,222
6,-12,290
6,54,230
59,0,261
-19,69,249
54,23,235
-12,3,279
33,45,215
36,27,270
-7,94,241
48,-29,258
-24,31,263
66,28,217
-5,45,293
41,62,234
20,-18,275
-12,64,240
46,-31,256
-17,59,285
9,82,241
62,-8,255
-23,61,249
56,5,228
6,65,288
47,64,230
31,5,271
-10,73,238
59,-9,245
-15,85,250
70,22,230
-4,24,275
34,52,209
33,-23,284
-11,67,256
65,-13,245
-16,47,272
51,32,214
-6,11,297
24,80,220
28,-23,286
-9,78,232
50,-32,256
-10,87,262
53,17,230
-13,9,275
39,45,205
31,17,281
9,85,241
39,-27,260
-11,61,244
66,12,231
-4,56,277
53,58,225
59,-24,250
-27,31,269
48,36,211
2,21,296
23,83,232
32,-27,286
-7,62,241
58,-6,258
-30,78,265
71,20,239
-12,15,280
38,28,223
37,24,275
19,76,233
61,-9,246
-29,72,247
61,-14,224
-3,46,287
22,75,227
36,-14,285
-23,76,228
68,-5,255
-21,87,248
85,43,232
-23,24,270
53,33,209
2,22,278
20,75,244
57,1,261
-10,48,236
52,-10,239
-14,70,258
69,25,245
-28,26,280
-13,68,236
54,-22,252
-22,87,252
60,-9,247
-16,47,267
49,35,216
8,31,297
22,89,237
34,-1,279
-1,62,223
31,-5,260
5,100,240
72,0,262
-33,59,255
51,-1,236
-12,69,258
75,40,235
-18,28,278
47,42,214
-10,41,296
37,61,231
9,-10,284
6,53,225
21,-22,284
-3,90,251
67,8,258
-23,58,251
61,6,248
-23,65,281
73,9,237
-22,31,273
52,23,216
-8,57,289
55,35,232
61,-21,269
-12,62,243
70,4,242
-28,71,272
65,17,235
-17,27,276
46,18,217
-25,37,284
67,30,225
-15,6,278
41,31,221
-1,22,282
29,94,227
42,-2,270
9,38,220
36,6,280
22,74,242
31,-5,282
7,60,224
42,-7,260
-5,97,250
28,-13,273
-19,77,237
40,-7,258
5,77,243
40,-24,266
-3,64,241
53,-22,259
-30,77,266
55,-17,256
-25,58,259
55,28,235
-26,58,267
70,20,240
25,-36,284
20,73,219
43,10,271
19,68,254
30,-27,265
-3,73,236
26,-19,265
-5,99,246
59,1,257
-6,63,240
27,9,256
29,63,251
30,-25,278
-2,68,235
25,1,263
37,86,233
2,25,294
31,40,213
1,18,293
33,59,227
21,-11,279
5,51,225
34,6,269
26,91,231
15,-9,275
17,69,219
33,5,276
23,94,230
31,-6,270
-1,45,226
26,-4,264
-7,95,254
31,-28,271
1,65,225
57,23,212
12,44,275
42,60,245
14,-12,282
36,40,219
5,36,290
39,61,243
5,1,305
17,74,215
45,-5,272
-3,68,225
46,6,265
-5,89,257
29,-8,275
-6,58,231
52,3,256
10,70,257
63,-36,248
-6,73,250
54,-5,239
-16,75,278
58,17,227
-24,18,287
45,32,214
16,45,298
28,65,232
19,-14,281
15,43,221
36,7,267
9,74,243
46,-36,274
-15,80,239
24,-3,278
11,83,241
41,-19,269
-2,-5,272
34,43,207
15,13,273
23,95,226
30,3,267
18,65,218
49,28,272
0,79,245
58,1,250
-12,60,247
47,-3,247
-19,71,255
59,30,222
-10,29,284
54,10,209
-5,49,284
58,22,243
-9,35,282
64,22,220
-10,49,282
56,16,234
9,4,276
30,26,216
9,25,292
40,48,245
-12,-10,303
15,78,213
14,-5,285
39,61,229
6,19,287
37,53,203
7,31,291
63,56,234
-7,32,265
8,56,234
33,24,274
9,73,244
32,-12,276
11,58,222
33,16,279
26,97,225
18,-6,282
16,71,221
38,24,282
30,89,233
20,-23,277
19,56,222
30,-6,267
24,71,236
24,6,271
8,38,229
21,-23,284
25,74,246
28,-7,277
7,58,225
35,-8,258
8,96,246
57,-28,265
-21,72,252
49,13,240
-7,65,266
76,28,235
-13,42,252
49,-6,240
-8,93,254
46,-19,251
-22,71,263
52,5,242
27,25,276
18,82,254
31,2,267
-7,78,246
56,-5,259
-16,84,263
46,5,242
-7,64,246
58,0,243
-2,86,265
54,21,247
-7,32,276
51,18,216
-14,81,272
58,3,236
-20,39,258
54,7,222
-14,82,268
49,0,238
-21,60,251
50,3,237
-7,86,258
51,-7,252
-9,55,245
45,-14,256
0,98,250
46,-32,271
-5,74,236
46,-14,245
-21,67,262
66,32,228
-15,39,276
53,5,224
-1,66,275
10,70,243
36,-13,280
6,79,227
52,26,262
2,100,247
46,-36,267
-12,57,243
64,-17,258
2,78,264
55,-28,261
-7,71,243
45,-11,242
4,74,254
51,-11,245
-7,55,252
46,11,244
-19,85,260
49,-11,262
-14,70,246
52,16,237
2,79,265
77,33,237
-15,35,256
51,-12,246
-12,79,264
56,-27,252
-1,46,250
67,8,227
5,39,286
51,26,241
-19,40,255
70,5,231
-19,74,280
13,60,251
18,-17,275
31,56,215
-1,45,289
57,52,231
-16,29,278
50,6,224
3,70,284
62,34,237
-28,42,261
52,-4,243
-13,67,259
59,-13,246
-18,62,247
44,-9,250
13,108,241
27,-35,271
-10,74,237
33,3,256
17,54,245
31,11,273
15,57,216
35,16,273
16,73,251
23,6,269
27,75,217
21,33,279
40,64,236
6,28,285
34,39,213
-1,20,302
45,57,231
-5,16,274
51,44,210
46,-5,265
10,107,241
36,-34,273
-3,70,231
35,-7,256
2,98,246
37,-32,265
-5,87,237
30,-11,259
7,84,243
17,-22,278
15,65,228
27,-3,272
34,92,230
20,-23,284
15,73,206
28,25,269
14,66,236
34,2,274
19,70,217
6,10,291
40,48,232
-11,3,275
54,46,214
7,46,282
58,57,234
-2,8,278
57,17,224
-8,67,269
44,-22,253
-4,51,243
46,12,259
5,103,241
47,29,231
-8,44,268
42,2,241
-3,68,249
43,-31,267
-14,78,238
26,13,266
32,92,234
-2,-17,285
37,51,210
18,32,293
58,57,226
-13,15,271
60,15,220
-20,51,288
60,14,244
-17,45,257
48,-16,259
-2,75,262
45,-41,273
6,57,232
28,2,272
21,94,233
22,-16,282
20,71,216
23,19,277
38,49,236
-5,18,275
49,44,211
-20,48,288
65,22,249
-18,30,252
43,2,240
-2,72,255
49,64,227
-5,1,272
54,23,227
-4,52,277
72,26,237
-21,40,247
49,1,234
-6,73,256
48,-31,270
8,64,229
37,23,273
27,92,236
19,-31,278
11,72,217
11,15,283
45,59,239
-2,6,272
56,11,215
-13,65,272
51,-11,247
-11,55,237
31,-4,266
21,77,241
12,-31,288
28,63,204
5,35,294
42,41,241
-1,24,273
53,50,221
-11,56,280
54,4,240
-16,65,245
57,-6,249
-1,86,246
50,47,223
-24,36,285
53,6,235
