accX,accY,accZ
-22,20,240
8,31,289
46,27,263
69,65,223
36,137,236
7,71,265
13,-8,274
78,71,248
32,32,227
-7,39,266
11,33,271
50,-5,230
34,57,240
-11,38,269
24,1,264
52,50,243
6,-31,280
76,67,224
14,98,246
11,-40,278
47,-10,228
28,126,235
-9,-8,262
24,-25,252
65,57,233
2,55,255
-6,-24,267
52,18,254
52,90,218
-1,93,248
-13,-44,276
57,29,243
59,127,242
-13,26,237
-18,-25,277
31,-47,248
45,34,218
10,79,249
9,53,283
49,1,263
50,28,237
-4,23,247
-8,43,273
31,12,254
72,36,227
25,128,246
-32,-2,281
3,-26,273
56,15,250
22,26,226
-17,65,256
71,78,236
43,71,231
-25,69,261
1,-39,273
44,0,252
53,105,233
8,73,243
-9,-3,284
36,-40,269
44,3,212
16,78,247
10,57,279
36,-21,259
51,40,250
-7,37,238
-5,37,272
54,23,265
56,53,225
-2,50,258
-23,44,262
35,-12,264
38,14,238
23,79,247
7,28,294
34,-40,243
52,69,224
6,122,256
-26,-47,287
31,-40,246
57,119,240
-25,52,245
0,6,272
57,3,243
46,84,220
-3,87,260
-24,-64,277
25,97,234
-11,52,286
7,-44,272
43,-1,225
14,40,245
-29,34,235
-23,-1,277
26,-37,250
39,9,214
-16,48,254
-33,-13,261
17,-21,265
66,50,241
42,21,218
6,100,253
-5,59,248
-30,-24,287
38,17,248
38,-35,230
66,131,249
6,45,237
-33,19,284
35,61,268
47,-7,243
34,22,241
16,96,243
4,78,272
24,40,268
61,34,237
62,81,236
22,75,249
-1,35,285
62,34,256
42,29,213
-4,55,256
88,56,250
12,40,226
-23,31,254
0,26,268
71,42,234
60,120,247
-18,43,234
-23,-41,279
46,-44,244
51,92,225
-3,103,260
-25,-46,282
30,-43,259
41,46,243
15,79,248
0,104,284
32,44,265
37,-32,248
34,22,231
6,65,239
-2,73,277
34,45,261
61,3,236
45,101,247
-14,58,256
11,88,281
50,37,259
65,27,218
41,82,239
-21,47,247
6,23,270
22,-48,243
42,29,220
44,120,245
-24,6,248
-8,-16,288
18,33,246
-20,73,250
1,49,286
34,-41,257
29,-29,234
70,131,248
10,66,240
-15,17,278
-7,-68,250
39,-16,231
11,50,253
-25,45,253
-8,-8,288
38,-18,269
45,6,219
-2,42,249
-13,39,264
43,37,253
88,87,245
21,122,233
-9,58,275
26,24,266
54,11,236
16,63,248
-18,28,243
11,-28,279
50,9,237
61,85,219
4,48,248
-8,40,262
33,-15,264
70,4,235
46,88,237
0,85,273
34,51,266
80,38,246
-13,6,268
40,13,248
70,49,220
32,117,245
-20,57,269
-2,-6,275
69,52,244
19,56,230
-7,82,264
-31,-55,267
27,-42,247
58,95,239
16,63,244
0,1,290
42,-2,267
43,19,217
18,61,249
-21,17,282
28,-30,245
74,123,235
-18,47,245
3,10,271
58,30,243
49,96,221
1,102,265
-24,-27,283
21,-54,262
46,24,226
-3,35,241
-15,30,271
33,16,252
67,31,226
40,54,246
-18,33,244
2,17,274
50,-49,254
-18,28,273
15,-33,265
44,-5,237
37,45,233
-6,65,267
21,27,267
46,-4,235
24,64,255
-27,20,242
-19,10,278
29,-38,254
38,2,215
-6,37,249
-27,-27,259
-12,-60,267
42,-5,242
11,38,225
-18,52,262
-14,-23,284
34,-16,259
76,78,247
22,114,249
3,100,279
27,17,271
57,9,240
56,36,246
-1,34,236
-22,1,269
5,-53,257
43,-15,226
22,40,246
-14,27,244
14,29,278
64,3,242
54,67,220
21,77,252
59,28,246
16,46,219
-19,76,260
-32,-32,288
36,-20,260
58,85,241
26,106,251
1,95,272
20,44,264
27,-40,247
45,57,242
38,115,234
-1,71,263
-38,-67,273
54,42,274
54,-9,236
52,99,237
8,32,256
-33,22,270
28,34,279
61,0,247
38,5,207
-14,61,253
-27,36,275
32,73,275
61,-25,243
37,2,211
18,118,260
8,88,260
-4,-50,275
55,48,260
52,-35,222
76,138,248
-9,16,244
-14,70,284
9,-43,263
37,109,229
-32,28,259
11,78,267
0,-51,262
84,58,245
28,-5,215
49,67,245
-33,46,245
14,84,277
40,15,244
61,4,220
40,72,244
0,64,258
21,22,277
58,13,250
14,24,236
-18,32,260
8,-28,260
57,-10,251
56,100,241
28,86,249
