accX,accY,accZ
39,8,236
6,-30,260
6,1,253
54,-22,243
-8,-38,272
11,33,239
24,-38,245
6,-31,264
37,-25,251
-7,-19,255
33,11,234
7,-40,272
7,-1,251
55,-2,235
16,-37,264
7,2,249
49,-3,227
-3,-33,264
7,7,247
38,-7,247
1,-45,273
25,12,244
42,-27,242
-11,-43,263
25,25,241
37,-35,258
-3,-22,264
34,27,225
9,-40,264
12,5,249
44,5,236
2,-42,269
37,13,235
10,-38,259
3,-2,247
50,-25,244
0,-31,271
51,5,235
-2,-53,282
36,29,240
18,-38,264
22,3,235
16,-11,248
54,5,229
-2,-31,264
40,23,228
-4,-60,265
22,6,243
15,-49,271
24,15,241
15,-17,246
3,-8,255
40,-29,254
-1,-10,252
38,-35,254
1,6,249
34,-19,252
4,8,255
17,-30,246
24,2,234
17,-42,262
38,38,237
-2,-36,268
56,6,234
4,-28,267
48,-15,245
1,2,235
15,-15,251
21,-1,247
-4,-44,268
50,10,237
-20,-17,266
38,-39,264
23,10,224
1,-58,270
48,36,234
-4,-7,246
31,-1,240
26,20,229
4,-13,246
40,-10,256
11,-5,266
12,-53,271
38,-5,248
1,-38,277
43,-13,255
-4,-8,245
12,-50,275
44,29,228
-9,-20,270
48,-20,243
-17,-31,267
38,-3,242
26,27,246
5,-33,257
35,-3,242
-16,-38,263
47,11,245
6,2,259
21,-22,243
36,23,219
-13,-28,268
58,10,235
-1,12,237
17,-44,272
36,8,224
-5,-31,256
41,-4,243
11,26,240
-9,-19,271
56,-21,243
8,-6,257
1,-36,265
54,27,230
13,1,240
-8,-59,266
59,9,252
-9,0,253
5,-48,270
64,2,242
-11,-25,256
12,-34,259
40,15,248
-15,-7,252
23,-44,266
41,14,223
-10,-18,253
32,-30,257
37,28,230
-17,-13,254
20,-28,262
65,-3,245
0,-16,249
-4,-32,269
50,21,238
14,9,249
-8,-44,270
55,-19,244
14,11,237
-17,-36,263
46,-23,258
41,30,233
-18,-13,258
17,-40,260
46,-8,236
7,-11,248
-12,-56,271
43,-8,250
18,22,245
-16,-31,263
0,-36,261
53,7,248
-1,16,250
-2,-42,274
52,-22,241
18,7,240
-15,-42,267
30,-34,258
46,20,239
-4,2,250
-1,-35,272
53,-21,243
27,1,242
-12,-23,255
22,-31,260
56,14,241
-10,19,246
-11,-40,268
54,-21,243
17,5,231
-9,-57,270
59,3,249
22,29,235
-4,-41,273
53,7,239
-3,-4,238
12,-45,256
43,-9,247
0,-54,275
47,-22,263
-6,15,251
16,-39,261
23,6,243
2,-45,268
36,13,235
8,0,244
33,5,240
-7,-10,264
52,-19,241
-2,-42,269
55,20,245
-12,-43,274
20,10,239
25,-29,253
9,1,253
42,-3,235
-1,-41,263
27,33,240
25,-43,250
-3,-22,260
45,19,229
-8,-44,275
24,16,237
28,-17,247
-4,-24,267
34,6,234
18,-40,264
8,2,244
47,-4,243
-1,-32,263
16,22,241
34,-28,259
-8,-25,256
40,15,241
8,-31,264
3,0,246
46,1,244
-5,-25,265
39,13,235
13,-21,252
8,0,259
10,-30,266
7,-5,253
49,-28,238
-11,-27,266
18,9,242
29,-31,249
3,-30,266
37,32,234
19,-38,248
-13,-29,260
34,29,238
10,-39,274
13,-12,254
51,9,234
11,-32,261
7,-17,247
41,4,241
-5,-47,280
25,1,239
51,-10,239
7,-39,265
15,15,252
36,27,238
24,-43,262
-13,-30,255
40,10,236
50,-25,239
15,-30,259
10,-30,262
9,-7,254
30,26,230
37,9,244
36,-15,248
3,-35,253
-7,-34,269
37,7,245
24,-15,261
17,-39,273
12,-27,271
15,-16,265
18,9,247
32,28,236
50,8,225
53,21,232
51,-9,245
32,-25,261
6,-43,266
3,-50,271
4,-19,259
17,-27,266
7,-18,266
2,-13,257
13,23,242
23,25,224
40,19,231
52,-8,245
18,-24,252
22,-39,247
23,-43,271
-1,-44,262
17,-17,266
-12,-45,278
10,-18,253
-4,-27,266
11,-2,244
17,10,255
16,33,233
8,14,248
52,15,228
23,23,221
33,3,236
-7,-40,266
4,-42,277
14,-16,257
-8,-37,259
7,-18,266
17,2,242
-1,-4,243
8,-9,258
32,10,247
21,39,225
12,17,230
10,6,251
35,23,245
50,30,227
35,41,222
22,32,228
22,25,222
23,1,230
26,-2,242
32,9,243
39,-2,240
42,-6,245
40,21,243
52,17,245
52,2,243
48,2,242
49,17,246
38,24,248
44,21,243
40,18,242
36,6,247
49,3,245
54,25,235
48,23,219
29,11,226
22,-35,275
17,-10,254
-3,-16,260
-11,-36,259
-2,-28,274
6,-6,268
24,4,260
15,18,241
13,3,237
14,20,238
4,16,241
0,6,244
2,-13,256
17,-10,258
33,17,234
20,14,230
12,-5,234
22,25,244
52,18,230
31,22,225
24,-1,224
20,21,229
22,-2,231
30,-9,244
22,-14,237
19,-9,224
20,-4,222
20,4,224
19,10,226
25,-2,234
25,-1,238
25,-7,240
19,-8,237
20,-5,224
19,5,224
32,29,218
-3,-54,279
-2,-47,269
3,-25,256
32,-36,262
14,-44,274
7,-47,259
10,-37,251
12,-37,251
13,-23,245
19,-3,248
32,-7,237
38,-16,242
41,-13,245
32,-12,242
35,-11,239
26,2,243
16,-16,248
13,-30,251
9,-47,261
9,-42,268
15,-36,275
31,-28,260
1,-36,264
6,-43,282
-8,-34,266
17,-19,262
-1,-28,269
1,-7,247
31,13,228
39,11,239
28,-1,240
28,-13,230
26,-22,236
24,-16,260
17,-36,261
49,12,231
56,20,229
48,5,235
31,-14,249
11,-31,261
-6,-35,267
-4,-24,267
33,20,247
28,24,225
39,-15,243
29,-3,243
4,-39,254
0,-35,268
-6,-27,264
15,-3,257
42,22,243
41,26,225
24,-21,228
6,-41,269
5,-33,271
-3,-6,260
25,16,229
53,-1,241
19,-35,254
-7,-38,275
-10,-30,264
14,27,239
35,2,233
19,-13,255
6,-26,265
9,-14,267
21,0,237
35,7,233
32,-17,245
-8,-47,276
0,-28,252
26,-13,246
19,-42,273
-2,-25,265
-7,-4,264
26,8,241
37,15,221
34,-2,228
20,-42,247
16,-44,278
9,-36,277
12,-35,269
6,4,260
9,-8,260
18,0,246
25,-4,238
30,-2,239
23,-12,238
9,-46,244
1,-39,258
1,-29,262
1,-14,258
4,-1,245
23,30,230
38,22,224
49,28,225
47,6,238
34,-25,243
13,-45,260
5,-30,264
2,-17,259
12,10,240
25,19,230
34,28,231
32,11,231
16,-26,253
18,-11,250
46,8,235
37,25,233
22,-17,238
8,-50,265
5,-43,281
5,-8,263
1,-10,253
26,23,241
49,0,223
21,-38,249
22,-26,256
-6,-42,273
13,9,251
20,4,241
44,19,231
18,-13,250
4,-41,254
9,-23,260
17,12,257
35,2,231
25,-6,247
4,-51,260
-7,-36,251
21,30,244
36,-8,228
13,-44,256
-13,-25,273
1,-10,249
36,15,238
