accX,accY,accZ
38,-97,220
-45,-112,242
44,-53,230
18,-115,229
-49,-118,232
46,-64,229
35,-75,225
-39,-119,236
8,-71,220
73,-80,233
-1,-95,223
-44,-89,235
54,-76,234
50,-78,228
-55,-151,247
-8,-72,228
68,-60,223
18,-133,240
-47,-114,246
7,-58,221
78,-51,210
51,-113,226
-9,-94,223
-39,-96,244
-25,-113,233
58,-54,224
85,-59,222
13,-123,232
-44,-104,233
-25,-90,223
7,-67,235
68,-86,229
9,-116,232
49,-58,233
76,-69,220
-28,-144,241
-34,-92,231
51,-67,232
52,-86,231
-39,-115,237
10,-74,229
87,-56,228
-17,-119,233
-14,-95,221
83,-66,233
-11,-107,236
1,-61,228
76,-108,221
-37,-131,232
43,-47,233
30,-84,228
-54,-109,244
55,-84,224
23,-107,220
-34,-73,229
69,-48,228
29,-102,228
-27,-88,229
79,-54,223
-12,-107,232
-35,-93,234
76,-87,230
-23,-110,230
11,-75,236
69,-84,231
-47,-114,247
25,-75,219
64,-94,228
-35,-100,243
36,-57,239
50,-110,236
-29,-116,234
75,-65,230
-13,-124,235
-23,-50,231
75,-75,236
-6,-109,225
-29,-95,221
52,-53,235
56,-81,230
-26,-100,226
-47,-104,240
20,-61,236
75,-69,229
38,-81,223
-32,-102,237
-50,-96,237
25,-70,235
81,-83,223
9,-119,226
-62,-129,230
-19,-94,233
49,-58,233
88,-70,222
15,-138,238
-49,-131,227
-26,-95,230
58,-62,239
78,-56,228
-14,-83,219
-39,-117,232
12,-81,229
83,-67,227
15,-112,233
-49,-142,250
-28,-93,226
65,-70,226
65,-100,228
-35,-140,238
-61,-114,236
40,-70,236
68,-74,229
-11,-66,229
82,-69,226
30,-109,231
-48,-108,236
44,-62,238
68,-80,224
-37,-99,231
10,-95,223
67,-75,236
-30,-125,244
-21,-81,231
83,-83,222
-34,-144,239
-18,-77,228
81,-53,223
-47,-93,225
8,-93,224
66,-83,222
-39,-126,243
7,-49,241
76,-79,235
-43,-98,239
4,-63,222
73,-80,235
-12,-105,228
-35,-76,239
65,-65,214
30,-93,228
-48,-95,248
22,-76,236
79,-73,221
-30,-155,239
-30,-69,235
62,-71,230
57,-72,226
-51,-145,250
10,-77,215
83,-69,225
-3,-91,227
-42,-71,235
18,-123,235
-50,-131,236
46,-50,231
72,-89,231
-42,-103,230
-32,-107,228
85,-70,211
23,-105,227
-43,-87,245
19,-75,238
91,-75,210
-20,-130,231
-19,-99,228
84,-53,219
16,-75,237
-27,-79,235
74,-97,210
-25,-144,242
7,-59,242
62,-64,232
-48,-106,248
55,-86,212
13,-122,237
-31,-74,243
79,-65,231
-47,-97,229
18,-85,218
56,-88,225
-40,-105,236
65,-46,226
-13,-104,228
-19,-95,223
71,-70,226
-44,-118,254
44,-39,230
36,-104,229
-40,-126,247
66,-53,227
-10,-92,233
89,-66,222
-45,-111,239
37,-76,210
19,-112,238
-22,-85,238
73,-55,227
-49,-111,248
56,-77,215
21,-117,240
-21,-76,231
82,-77,230
-36,-104,238
20,-62,219
30,-84,221
-33,-79,236
78,-71,228
-56,-117,255
46,-48,231
-11,-117,234
11,-93,221
44,-91,230
-31,-69,238
79,-65,226
-48,-93,251
66,-82,212
-42,-128,243
47,-52,227
-18,-117,237
12,-69,233
32,-84,224
-27,-107,225
66,-92,226
-49,-76,244
87,-54,230
-49,-105,254
62,-82,211
-23,-129,245
26,-43,226
22,-110,238
81,-57,222
-43,-98,237
53,-70,219
-9,-115,227
13,-73,238
