accX,accY,accZ
45,-24,255
33,-39,252
26,-36,259
16,-51,270
42,-19,258
35,-29,258
19,-40,272
8,-42,264
3,-48,271
5,-42,276
38,28,227
31,-3,227
19,7,234
19,-16,227
30,1,233
26,-25,221
26,8,242
49,3,229
61,28,225
51,4,220
39,0,229
46,-29,228
48,1,250
57,-7,234
45,-15,243
32,-35,245
33,-30,253
38,-40,253
39,-33,264
51,-34,254
50,-13,247
61,-12,240
46,-10,250
36,-42,251
24,-47,265
29,-30,265
44,-21,264
29,-23,256
9,-47,268
-4,-47,266
-2,-50,278
1,-38,278
17,-31,272
11,-25,272
-2,-51,281
0,-36,259
36,26,232
1,-21,236
4,3,245
2,-19,237
-4,-1,240
7,-23,229
8,5,243
6,-21,229
6,5,237
-1,-11,241
6,14,239
23,6,231
8,13,251
-19,-23,253
-3,-11,254
12,-10,255
-23,-25,268
-18,-50,256
-7,-29,268
-12,-43,267
0,-7,259
11,-18,257
6,-1,259
11,-25,262
8,1,263
-4,-23,254
-8,-25,265
-20,-44,258
-13,-7,268
9,-11,254
2,-7,256
-8,-26,248
-19,-3,260
17,-3,238
11,11,247
12,-10,229
0,-37,270
4,-24,263
-15,-28,271
-5,-43,263
7,8,248
-6,-8,246
11,4,239
41,9,220
30,-4,226
52,0,227
40,-7,245
52,-24,238
50,-20,248
41,-38,255
24,-29,265
25,-27,254
-6,-46,270
22,-18,264
-3,-38,270
-17,-28,273
2,-17,249
-18,-23,260
-12,-14,253
1,-14,255
-7,-16,252
6,11,239
17,-15,238
40,25,235
28,-25,225
31,12,241
58,-1,233
61,27,224
52,-15,228
44,-6,238
44,-31,232
57,-3,250
-11,-48,264
-16,-27,263
-14,-44,255
-12,-35,262
-15,-47,255
-17,-26,261
-14,-16,260
2,-8,256
-12,-24,254
17,14,252
10,-6,241
7,1,242
44,6,225
29,13,236
31,-28,228
28,10,241
43,-7,233
56,23,240
55,3,221
53,0,235
38,-30,227
50,-9,249
57,-21,249
67,4,235
63,-11,236
49,-1,243
47,-27,237
46,2,238
63,-6,228
68,16,238
66,-3,229
66,10,237
63,-9,232
68,3,245
52,-20,237
50,4,247
-4,-40,266
-4,-9,257
8,-7,252
11,-6,271
-10,-38,275
-17,-29,273
-10,-51,271
-11,-39,267
-10,-45,268
-9,-32,267
-3,-33,266
-7,-32,273
-9,-43,271
-12,-31,274
8,-24,264
1,-9,267
-9,-45,261
-14,-31,262
-15,-41,257
-16,-27,262
-20,-38,265
-15,-1,266
-9,-9,255
-4,10,258
1,-9,256
-4,3,260
-20,-17,263
-21,-22,267
-16,-41,254
-12,-31,259
9,-16,253
-2,-17,267
-15,-45,270
-13,-35,261
-2,-48,273
9,-14,265
32,-5,230
35,-10,230
44,26,234
14,-20,234
9,4,245
25,10,229
14,13,248
-13,-24,259
-4,-18,251
9,-24,253
13,14,244
-8,-15,266
-25,-12,269
-20,-37,262
-19,-17,270
-17,-11,261
3,12,254
9,-11,243
6,-20,248
-8,-26,243
-13,8,257
14,-3,243
22,21,237
13,-15,233
11,4,244
24,-6,235
46,31,224
33,-23,228
48,15,242
41,-24,226
56,17,232
38,-42,255
31,-33,263
33,-22,257
0,-45,269
20,-21,270
28,12,238
50,-9,228
38,-7,248
44,-31,236
47,-19,257
32,-40,255
28,-23,262
3,-42,270
3,-37,269
7,1,260
8,-15,245
21,20,236
41,0,227
52,10,233
64,-16,234
51,-6,249
26,-33,257
7,-37,276
-7,-33,271
-7,-45,263
15,8,246
-14,-22,246
-1,13,253
9,-7,243
10,18,254
-13,-16,256
-9,-12,249
4,-40,251
11,12,246
-22,-26,267
-11,-33,263
14,-19,260
-12,-30,268
19,-24,264
-10,-35,270
41,-15,256
